tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,10,0.5,-15.893875724263195,30.914288865966167,30.914288865966167,1110409272.847155,0.05150580394148562,2.7016046825884907,1.0000000000000036,57.665035794908505,5.766503583428658e-08,1.0000000311494903,0.06014484149389525,3.650240410734357,0.13329605616724788,0.006887828989420086,0.0017817590269260108,,nan,nan,nan,nan,nan,nan,nan,nan,10,10,10,10,10,0,0,0,20,20,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.06664802808362394
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,11,0.5,-17.356024885777366,29.452139704779547,29.452139704779547,1110251673.4893909,0.04276520764282667,2.6686510141328945,1.0000000000000144,86.4975511984206,8.649755137563545e-08,1.0000000311494852,0.0615507777141131,3.5616200616215705,0.0869891524353488,0.007496398990042508,0.0019654390052892268,,nan,nan,nan,nan,nan,nan,nan,nan,11,11,11,11,11,0,0,0,22,22,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.0434945762176744
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,12,0.5,-18.78235672632534,28.02580786400971,28.02580786400971,1110058717.8135953,0.03385556362761821,2.6356219292628293,1.0000000000000564,129.7463211862615,1.2974632163570593e-07,1.0000000311494894,0.061956669140602,3.4738130840378876,0.056709994061999454,0.008122778963297606,0.002138388983439654,,nan,nan,nan,nan,nan,nan,nan,nan,12,12,12,12,12,0,0,0,24,24,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.028354997030999727
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,13,0.5,-20.173363563284827,26.6348010272677,26.6348010272677,1109822489.2973492,0.02572440351415833,2.602688994996831,0.9999999999999554,194.6194691538127,1.9461946958799302e-07,1.0000000311494786,0.06277451802207012,3.3873463386909,0.0369403678223706,0.008687498979270458,0.0023072189651429653,,nan,nan,nan,nan,nan,nan,nan,nan,13,13,13,13,13,0,0,0,26,26,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.0184701839111853
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,14,0.5,-21.52936606129809,25.278798529172654,25.278798529172654,1109533306.1304836,0.019109303842646017,2.5693375209418123,0.9999999999999971,291.92917532316807,2.9192917576875045e-07,1.0000000311494759,0.06500057059914194,3.300943056935847,0.024045833571027173,0.009260769002139568,0.002471438958309591,,nan,nan,nan,nan,nan,nan,nan,nan,14,14,14,14,14,0,0,0,28,28,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.012022916785513586
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,15,0.5,-22.850055454021287,23.95810913647946,23.95810913647946,1109179330.6700683,0.014213139935516149,2.5349464049730224,1.0000000000000777,437.8936990677773,4.3789370034902357e-07,1.0000000311494925,0.06814522021675146,3.21308094170508,0.01564019277714996,0.009818378952331841,0.0026355189620517194,,nan,nan,nan,nan,nan,nan,nan,nan,15,15,15,15,15,0,0,0,30,30,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.00782009638857498
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,16,0.5,-24.134778299734045,22.673386290702638,22.673386290702638,1108746093.8273098,0.010703939948900057,2.499476373725547,0.9999999999999674,656.8404047885275,6.56840406213889e-07,1.000000031149476,0.0707600065042202,3.1237494316729975,0.01016349762346308,0.010427058965433389,0.0028043589554727077,,nan,nan,nan,nan,nan,nan,nan,nan,16,16,16,16,16,0,0,0,32,32,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.00508174881173154
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,17,0.5,-25.383228771260317,21.42493581917066,21.42493581917066,1108215917.0287027,0.008066566302737948,2.463521663428732,1.0000000000002043,985.2602836034152,9.85260286168918e-07,1.0000000311494468,0.07202837593293747,3.0345042736729617,0.00659824475193133,0.01101176900556311,0.0029952689656056464,,nan,nan,nan,nan,nan,nan,nan,nan,17,17,17,17,17,0,0,0,34,34,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.003299122375965665
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,18,0.5,-26.59577271123324,20.21239187920718,20.21239187920718,1107567211.2038312,0.0059564172878793994,2.427652919939655,0.9999999999998184,1477.8896973521444,1.4778897008646322e-06,1.00000003114936,0.07274190474338339,2.946769889630843,0.004280109831727863,0.011585258995182812,0.003159938962198794,,nan,nan,nan,nan,nan,nan,nan,nan,18,18,18,18,18,0,0,0,36,36,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.0021400549158639313
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,19,0.5,-27.773033763426838,19.03513082704282,19.03513082704282,1106773627.6927392,0.00426495999117954,2.391760523035102,1.0000000000000084,2216.832907911007,2.216832912021873e-06,1.0000000311494044,0.0745040415442924,2.860270367291036,0.002774510387525633,0.012156128999777138,0.0033273189328610897,,nan,nan,nan,nan,nan,nan,nan,nan,19,19,19,19,19,0,0,0,38,38,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.0013872551937628166
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,20,0.5,-28.915196440254174,17.89296815021004,17.89296815021004,1105803030.2386794,0.0029904563817728332,2.355139774808659,0.9999999999997358,3325.245676109453,3.3252456807177173e-06,1.000000031149488,0.07796346305528591,2.773347163277227,0.001797261407970503,0.012728268979117274,0.003497068944852799,,nan,nan,nan,nan,nan,nan,nan,nan,20,20,20,20,20,0,0,0,40,40,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.0008986307039852515
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,21,0.5,-30.021797662548895,16.786366927915076,16.786366927915076,1104616252.140784,0.002111424127233592,2.317237410346311,0.9999999999999835,4987.86022123368,4.9878602278187894e-06,1.0000000311494284,0.08205257204150497,2.684797141078143,0.0011631545631099114,0.013309728994499892,0.003663558920379728,,nan,nan,nan,nan,nan,nan,nan,nan,21,21,21,21,21,0,0,0,42,42,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.0005815772815549557
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,22,0.5,-31.09223297370274,15.71593161675785,15.71593161675785,1103165600.1175604,0.001545370683775864,2.278244250007262,1.0000000000000149,7481.771672835495,7.481771693508668e-06,1.0000000311497153,0.08509929338073359,2.5951996271801714,0.0007519230557914039,0.013888999004848301,0.0038443589000962675,,nan,nan,nan,nan,nan,nan,nan,nan,22,22,22,22,22,0,0,0,44,44,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.00037596152789570194
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,23,0.5,-32.1264202482855,14.681744342174847,14.681744342174847,1101393065.4573622,0.0011830029700735983,2.238876924364038,1.0000000000001616,11222.615526729478,1.1222615550966336e-05,1.0000000311494395,0.08669262882837198,2.5062855570639333,0.000485523390369158,0.014460978971328586,0.004010228905826807,,nan,nan,nan,nan,nan,nan,nan,nan,23,23,23,23,23,0,0,0,46,46,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.000242761695184579
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,24,0.5,-33.12488917567593,13.68327541478362,13.68327541478362,1099228198.0598512,0.0009396737950227273,2.199557377819201,1.0000000000014166,16833.828830301307,1.683382888784758e-05,1.00000003114947,0.0882750732019782,2.4190266741556847,0.0003131924056925217,0.01503801898797974,0.004193708882667124,,nan,nan,nan,nan,nan,nan,nan,nan,24,24,24,24,24,0,0,0,48,48,0,1,False,False,0.5,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.00015659620284626084
