tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,10,1.0,-11.909351681325882,34.89881290835134,34.89881290835134,1110700976.975178,0.07441030633077818,2.765561298746443,1.000000000000006,19.679809885597084,1.9679809939804648e-08,1.0000000311494857,0.04143253127888229,3.825117584331039,0.39371674122290057,0.0062327299965545535,0.0010787699138745666,,nan,nan,nan,nan,nan,nan,nan,nan,10,10,10,10,10,0,10,10,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.19685837061145028
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,11,1.0,-12.275336924931112,34.532827666536505,34.532827666536505,1110681108.770338,0.07369561704188904,2.7590788121327603,0.9999999999999915,21.63358542340471,2.163358549195292e-08,1.0000000311494868,0.042436291165297124,3.807275033367003,0.3564996274804823,0.0067483099992387,0.0011753699509426951,,nan,nan,nan,nan,nan,nan,nan,nan,11,11,11,11,11,0,11,11,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.17824981374024115
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,12,1.0,-12.60879756070736,34.19936703007197,34.19936703007197,1110662083.477002,0.07298834883754081,2.7530966808283,1.0000000162914853,23.59119668687738,2.3591196710188037e-08,1.0000000474409778,0.04359062738370495,3.790847579617296,0.3255499289139894,0.007286379986908287,0.0012787699815817177,,nan,nan,nan,nan,nan,nan,nan,nan,12,12,12,12,12,0,12,12,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.1627749644569947
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,13,1.0,-12.914911343976652,33.89325324748385,33.89325324748385,1110643803.4186609,0.07228842075975916,2.7475014307382453,1.0000000690436142,25.55206085312388,2.5552060866137466e-08,1.0000001001930996,0.04480794590625819,3.775514640288523,0.2994151897041176,0.007789509952999651,0.0013744300231337547,,nan,nan,nan,nan,nan,nan,nan,nan,13,13,13,13,13,0,13,13,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.1497075948520588
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,14,1.0,-13.197714997691389,33.61044959316902,33.61044959316902,1110626188.324853,0.07159575417593299,2.7422148149916787,1.0000000000000016,27.515717937833546,2.7515718061389377e-08,1.000000031149486,0.04602594723656893,3.761055322187282,0.2770573196641624,0.008301279973238707,0.0014723600470460951,,nan,nan,nan,nan,nan,nan,nan,nan,14,14,14,14,14,0,14,14,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.1385286598320812
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,15,1.0,-13.460415319563463,33.34774927092379,33.34774927092379,1110609171.292996,0.07091027248042897,2.737182524062,1.000000058086473,29.481798649722723,2.9481798729288135e-08,1.00000008923595,0.04720239191256108,3.7473162457590767,0.25771559577061387,0.008795789966825396,0.0015680700307711959,,nan,nan,nan,nan,nan,nan,nan,nan,15,15,15,15,15,0,15,15,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.12885779788530694
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,16,1.0,-13.705601624432314,33.102562965481184,33.102562965481184,1110592695.8768828,0.07023190084923894,2.7323664766736853,1.0000000780979372,31.4500020904879,3.145000215963344e-08,1.0000001092474273,0.04831013389906649,3.734189687556215,0.2408203162085572,0.009304429986514151,0.0016644900315441191,,nan,nan,nan,nan,nan,nan,nan,nan,16,16,16,16,16,0,16,16,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.1204101581042786
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,17,1.0,-13.93539460259023,32.87276998806819,32.87276998806819,1110576713.9407916,0.06956056603802085,2.7277395803193016,1.0000000654846242,33.42007989684827,3.342008004899754e-08,1.0000000966341187,0.04933297981157654,3.721598786390744,0.22593663177536197,0.009800089988857508,0.001760580053087324,,nan,nan,nan,nan,nan,nan,nan,nan,17,17,17,17,17,0,17,17,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.11296831588768098
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,18,1.0,-14.15155301203031,32.656611577766576,32.656611577766576,1110561184.0471368,0.06889619621564798,2.723282182414971,1.000000105695888,35.391824717196286,3.539182484543759e-08,1.000000136845375,0.05026246441312141,3.7094875572393518,0.21272699006285256,0.010321999958250672,0.001858710020314902,,nan,nan,nan,nan,nan,nan,nan,nan,18,18,18,18,18,0,18,18,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.10636349503142628
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,19,1.0,-14.355551697960914,32.45261289282813,32.45261289282813,1110546070.224304,0.06823872082681605,2.718979672741514,1.0000000000000175,37.36506167707406,3.736506176874058e-08,1.000000031149489,0.05109544274673802,3.6978141638777653,0.20092541049368015,0.01082557998597622,0.001954890030901879,,nan,nan,nan,nan,nan,nan,nan,nan,19,19,19,19,19,0,19,19,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.10046270524684008
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,20,1.0,-14.548639677028099,32.25952491375232,32.25952491375232,1110531341.0107517,0.06758807047843081,2.7148208668597427,1.0000001018851505,39.339641950551986,3.933964205450648e-08,1.000000133034652,0.051832342294621594,3.6865463934871716,0.1903194808853104,0.011336979980114847,0.0020524500287137926,,nan,nan,nan,nan,nan,nan,nan,nan,20,20,20,20,20,0,20,20,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.0951597404426552
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,21,1.0,-14.731884083032586,32.07628050686374,32.07628050686374,1110516968.7033548,0.06694417684545896,2.710796917752157,1.0000000593713592,41.315437844221584,4.131543793112986e-08,1.0000000905208488,0.05247592009944036,3.675658615642908,0.18073751310675634,0.011830509989522398,0.0021482500014826655,,nan,nan,nan,nan,nan,nan,nan,nan,21,21,21,21,21,0,21,21,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.09036875655337817
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,22,1.0,-14.906203904149326,31.901960686559427,31.901960686559427,1110502928.7591958,0.06630697259271137,2.7069005839253673,1.0000000158050661,43.29233898653236,4.329233909862598e-08,1.000000046954554,0.053030393054609784,3.6651297400793905,0.1720392188387278,0.01237517996923998,0.002258520049508661,,nan,nan,nan,nan,nan,nan,nan,nan,22,22,22,22,22,0,22,22,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.0860196094193639
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,23,1.0,-15.07239622847919,31.735768361835433,31.735768361835433,1110489199.3141818,0.06567639130966885,2.703125737617092,1.000000000000005,45.270249337494825,4.527024936651629e-08,1.0000000311494879,0.053500837552489536,3.654941845470579,0.16410883302587617,0.012875809974502772,0.0023537000524811447,,nan,nan,nan,nan,nan,nan,nan,nan,23,23,23,23,23,0,23,23,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.08205441651293809
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,24,1.0,-15.231156909573066,31.577007681428327,31.577007681428327,1110475760.7918603,0.06505236745598814,2.6994670344818474,1.0000001543187869,47.24908481585686,4.724908493353646e-08,1.000000185468276,0.05389278031487882,3.6450792584558425,0.1568499688424136,0.01338916999520734,0.00245119008468464,,nan,nan,nan,nan,nan,nan,nan,nan,24,24,24,24,24,0,24,24,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,9.999999937301292e-10,1.0000000000000007,1.0,1.0,1.0,9.999999824064886e-10,0.9999999903580752,1.0,0.0784249844212068
