tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_feature_condition,grid_prior_precision
smoke,L,L_logistic_smoke,FR--R,594425521,10,0.04,13.758776359519791,0.2817721772598798,nan,0.12969863793912628,0.4120412099760197,0.9983171565280894,0.3470235562176278,0.9016069276327372,1.1829711783085581,1.9814064871024173,3.655237201248633,1.1086060038986443,4.772359433021193,0.02739164896775037,0.004278150154277682,,nan,nan,nan,nan,nan,0.8277095812757157,0.65,0.3130724553858789,10,10,10,10,10,10,10,20,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,13.623773399121912,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,11,0.04,13.716537487904995,0.23953330564508413,nan,0.11456279147392354,0.3807385208020234,0.9111631621369772,0.3317827830183063,0.8947713629430725,1.1739964594069883,1.8943956284269774,3.4882282819845503,0.8970436213833779,4.027640549708816,0.029348389012739062,0.0046968001406639814,,nan,nan,nan,nan,nan,0.8311655976574481,0.65,0.31449280699807525,11,11,11,11,11,11,11,22,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,11.49780584477281,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,12,0.04,13.682268990988195,0.205264808728284,nan,0.10169789104279493,0.3535935581053786,0.8355270235381361,0.3185701313413228,0.8883302698404665,1.1655393662691038,1.8189640561573632,3.3453011150907197,0.7353172496812077,3.425078908106917,0.03132326900959015,0.005121900117956102,,nan,nan,nan,nan,nan,0.8340844416103012,0.66,0.3156791529491659,12,12,12,12,12,12,12,24,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,9.77765811084777,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,13,0.04,13.65411410315476,0.17710992089484812,nan,0.09064892944175304,0.32976420655434513,0.7692855654559805,0.30701170108399717,0.8822550688746904,1.1575624229262054,1.7529770010435586,3.2219162706527307,0.609494099140649,2.9319625664151663,0.033292508975137025,0.005552010086830705,,nan,nan,nan,nan,nan,0.8365631534149851,0.66,0.31667612053688754,13,13,13,13,13,13,13,26,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,8.369946601918231,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,14,0.04,13.630729914588665,0.15372573232875375,nan,0.08107835007000787,0.30862468142251226,0.7108104342912718,0.29682058253381605,0.8765198320619175,1.150031630199409,1.6947963611282475,3.1145822078944847,0.5100949482934086,2.524395838446006,0.0352497489657253,0.005982230068184435,,nan,nan,nan,nan,nan,0.8386778645507369,0.66,0.3175182163694539,14,14,14,14,14,14,14,28,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,7.206455707151685,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,15,0.04,13.611124604361553,0.13412042210164188,nan,0.07272957651778468,0.2897012460649272,0.6588316546426218,0.28777290505688236,0.8711009846860049,1.1429160744022415,1.6431439534323462,3.0205714860351502,0.43051176082027065,2.184597982382373,0.03720342897577211,0.006406980101019144,,nan,nan,nan,nan,nan,0.8404890421906747,0.66,0.3182324871610328,15,15,15,15,15,15,15,30,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,6.236426299792538,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,16,0.04,13.594552036129024,0.11754785386911237,nan,0.06540343080394856,0.272629188661715,0.6123439279474696,0.2796913814726517,0.8659770420597968,1.1361875820180611,1.5970075615921542,2.9377244280827743,0.3660378556381157,1.899120211912794,0.039167728973552585,0.0068349200882948935,,nan,nan,nan,nan,nan,0.8420452451478032,0.66,0.31884039241456824,16,16,16,16,16,16,16,32,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,5.42146579441796,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,17,0.04,13.580441674200095,0.10343749194018415,nan,0.05894243091066667,0.2571233851942218,0.5705408595970938,0.2724337517847557,0.8611283789977264,1.1298204173499575,1.555574955977025,2.8643102867861394,0.3132559947358944,1.6576409773988248,0.04112416895804927,0.007284630089998245,,nan,nan,nan,nan,nan,0.8433858583419728,0.66,0.31935914601272875,17,17,17,17,17,17,17,34,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,4.732109006065358,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,18,0.04,13.56835087911652,0.09134669685660946,nan,0.0532200560596308,0.24295775974922257,0.5327678768630852,0.2658845068618251,0.8565370285457327,1.123791018581838,1.518186640444995,2.7989271506482822,0.2696421959846331,1.4521347412289725,0.04308905900688842,0.007708310091402382,,nan,nan,nan,nan,nan,0.8445431137770838,0.66,0.3198026930662051,18,18,18,18,18,18,18,36,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,4.145445232521363,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,19,0.04,13.557931748985842,0.08092756672593104,nan,0.04813323178554938,0.2299506988138516,0.49848792738101405,0.2599488557236083,0.8521865063096083,1.1180777674333278,1.4843014088174638,2.7404285241839332,0.23330321656778177,1.2762875434850345,0.04502098896773532,0.008142700069583952,,nan,nan,nan,nan,nan,0.8455436049032911,0.66,0.3201824318242965,19,19,19,19,19,19,19,38,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,3.6434498550656103,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,20,0.04,13.548907633096281,0.07190345083636984,nan,0.04359695458855229,0.21795452755072697,0.46725608815137804,0.2545482576559761,0.8480616569392838,1.112660787882417,1.4534708356534534,2.687868636881914,0.20279894569977674,1.1250790231324062,0.04703705897554755,0.008574260107707232,,nan,nan,nan,nan,nan,0.8464094357584752,0.66,0.3205077544823367,20,20,20,20,20,20,20,40,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,3.211791123946819,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,21,0.04,13.541056210733716,0.06405202847380487,nan,0.039540370933476426,0.20684780583220447,0.4387004971681228,0.24961706513051207,0.8441485196964249,1.1075217699194364,1.4253201091048364,2.640461135275819,0.17701995489630454,0.9944788222228665,0.04901019897079095,0.009001850092317909,,nan,nan,nan,nan,nan,0.8471591031112535,0.66,0.32078645739801737,21,21,21,21,21,21,21,42,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,2.8389634758949667,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,22,0.04,13.534197109969229,0.05719292770931794,nan,0.0359038654968494,0.1965296127935496,0.41250784378951066,0.24509996797615963,0.84043421043414,1.1026438148251827,1.3995334384829445,2.597547491195267,0.15510161446879586,0.8812229358200381,0.05094908899627626,0.00943484011804685,,nan,nan,nan,nan,nan,0.847808180876185,0.67,0.32102505583219665,22,22,22,22,22,22,22,44,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,2.5156490746802134,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,23,0.04,13.528182719584114,0.05117853732420308,nan,0.03263686321918381,0.18691525403655185,0.38841219446525477,0.24095002403637716,0.8369068176979868,1.0980112989666164,1.3758428103398965,2.558572566033562,0.13636290434194645,0.7826468122046686,0.05294994899304584,0.009899320139084011,,nan,nan,nan,nan,nan,0.8483698563441611,0.67,0.32122902799265496,23,23,23,23,23,23,23,46,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,2.2342413581098297,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,24,0.04,13.522891281915436,0.045887099655525176,nan,0.029696145124067017,0.17793300019688216,0.3661862916621743,0.23712712490795657,0.8335553109968429,1.093609753549697,1.3540192286326551,2.5230655146560728,0.12026218672984604,0.6965593156179604,0.05491238896502182,0.010328190168365836,,nan,nan,nan,nan,nan,0.8488553541261656,0.67,0.32140300610852035,24,24,24,24,24,24,24,48,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.9884852363307712,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,25,0.04,13.518221638339817,0.0412174560799059,nan,0.027044539958449992,0.16952158240673854,0.3456347094278388,0.2335967884485332,0.8303694595859599,1.0894257581548392,1.3338658205622413,2.490624721256809,0.10636481224711135,0.6211465000755174,0.05689942796016112,0.010754020186141133,,nan,nan,nan,nan,nan,0.8492742741384801,0.66,0.32155092738256946,25,25,25,25,25,25,25,50,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.7732023925384273,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,26,0.04,13.51408918795941,0.03708500569949891,nan,0.02464989490057355,0.1616282495719413,0.3265884186713652,0.23032919951170633,0.827339760354582,1.0854468462087927,1.3152123596612828,2.4609058129944557,0.09431910096661769,0.5548973967357894,0.058846697967965156,0.011181820183992386,,nan,nan,nan,nan,nan,0.8496348631571542,0.66,0.3216761542435429,26,26,26,26,26,26,26,52,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.5840794263279614,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,27,0.04,13.51042274774538,0.03341856548546929,nan,0.02248425639566802,0.15420724710641034,0.30890043413697676,0.2272984412410535,0.8244573736216823,1.0816614208239546,1.2979108768726406,2.4336120465833497,0.08383832995615143,0.49654624028067523,0.060843737970571965,0.01162973017198965,,nan,nan,nan,nan,nan,0.8499442345784197,0.66,0.3217815708859135,27,27,27,27,27,27,27,54,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.417502925903322,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--R,594425521,28,0.04,13.507162090056672,0.030157907796761307,nan,0.020523211270794622,0.14721861498812655,0.29244229951067935,0.2244818740866395,0.8217140658208683,1.0780586796690188,1.2818321150462157,2.4084865412855114,0.0746870820419092,0.44502710002486107,0.06280839798273519,0.01205627020681277,,nan,nan,nan,nan,nan,0.850208547463435,0.66,0.32186966133298234,28,28,28,28,28,28,28,56,0,0,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.2704299523744913,2,10.0,1.0
