tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_feature_condition,grid_prior_precision
smoke,L,L_logistic_smoke,FR--KL,594425521,11,0.04,13.733015361504158,0.256011179244247,nan,0.1175351505606382,0.36045608963175146,1.0194382826704902,0.35091433130816896,0.8984812835456084,1.178869018434644,2.0036235780502496,3.7096331421606954,0.9724540304658327,4.306696153941734,0.022837199037894607,0.005275829927995801,,nan,nan,nan,nan,nan,0.8343314065897093,0.65,0.31584273354749004,11,11,11,11,11,0,0,0,22,22,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,12.294432832153253,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,12,0.04,13.697262725412541,0.22025854315262983,nan,0.10447270171487207,0.3350446825447335,0.9374514091595771,0.3365826083051679,0.8921631600811032,1.170573702213973,1.9218024499036093,3.553558494018018,0.7984408685559288,3.6812842319239616,0.024839268997311592,0.0057474899222142994,,nan,nan,nan,nan,nan,0.8372693049477706,0.65,0.3170289664671832,12,12,12,12,12,0,0,0,24,24,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,10.509053833303316,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,13,0.04,13.667820062478862,0.1908158802189508,nan,0.09324702049317145,0.3129140013138281,0.865439756276202,0.32400618195015685,0.8861892842977906,1.1627301623148836,1.850002862357759,3.4182409294747838,0.6630263771356869,3.167937782329669,0.02682278899010271,0.00621845992282033,,nan,nan,nan,nan,nan,0.8397443407262228,0.66,0.3180172680234055,13,13,13,13,13,0,0,0,26,26,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,9.043590931216547,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,14,0.04,13.643305557666265,0.1663013754063538,nan,0.08351580799891728,0.2934063717423452,0.8017089689836617,0.3128868081188856,0.8805360549680306,1.1553074513442054,1.7865220063709681,3.3000561659542895,0.5560100737021951,2.7422977007328746,0.02880755899241194,0.0067023999290540814,,nan,nan,nan,nan,nan,0.8418377403603374,0.66,0.3188442535886889,14,14,14,14,14,0,0,0,28,28,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,7.82850558346698,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,15,0.04,13.622698550058905,0.1456943677989937,nan,0.07501936805556558,0.276029791415186,0.7449292255658535,0.30299030897644647,0.8751819720314216,1.1482773762212883,1.7300228563566162,3.196154133538295,0.4702826048586308,2.3862315488916437,0.03077982901595533,0.007168039912357926,,nan,nan,nan,nan,nan,0.8436139851199493,0.66,0.3195385886067455,15,15,15,15,15,0,0,0,30,30,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,6.812034666750778,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,16,0.04,13.605231116427367,0.128226934167456,nan,0.0675564119507939,0.26041032274074283,0.694042254195677,0.29413025425662875,0.8701074016284811,1.14161419005243,1.6794409994876751,3.1042650729727206,0.4007822627000521,2.086019239526093,0.03276313899550587,0.007635729911271483,,nan,nan,nan,nan,nan,0.8451248049317108,0.66,0.3201229811921181,16,16,16,16,16,0,0,0,32,32,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,5.955011106009857,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,17,0.04,13.590315956889977,0.11331177463006625,nan,0.060967981977082905,0.2462595406014421,0.6481953457478363,0.28615637599600513,0.8652943711070844,1.1352943233617088,1.6339184902771449,3.0225609238601963,0.3438359335545439,1.8311263753869644,0.034781219030264765,0.008115549921058118,,nan,nan,nan,nan,nan,0.8464120973297562,0.66,0.3206156127921397,17,17,17,17,17,0,0,0,34,34,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,5.227362094902936,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,18,0.04,13.577497303421215,0.10049312116130338,nan,0.055126486288736315,0.23335187902741647,0.6066936765938008,0.2789461945715801,0.8607263905173168,1.1292961500837253,1.5927560398616198,2.9495544559363527,0.29673216960808324,1.6133576003407342,0.03677349799545482,0.008590479905251414,,nan,nan,nan,nan,nan,0.8475100908653487,0.66,0.3210311813427691,18,18,18,18,18,0,0,0,36,36,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,4.605692146049982,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,19,0.04,13.566416800077635,0.08941261781772347,nan,0.04992804066161596,0.22150861533065688,0.5689652948666197,0.27239886637594235,0.8563882970841648,1.123599783699709,1.5553778895779382,2.884024681816759,0.2574382601695987,1.4262612425733694,0.03877177799586207,0.009076919872313738,,nan,nan,nan,nan,nan,0.8484469694349595,0.66,0.321381672779304,19,19,19,19,19,0,0,0,38,38,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,4.07158351114987,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,20,0.04,13.55678934100402,0.07978515874410874,nan,0.045287003267403106,0.2105863828373558,0.5345350224427262,0.266430596123526,0.8522661194407884,1.1181868992893176,1.5213056177082906,2.8249609027168985,0.22440883678102036,1.2647035278145429,0.04076488799182698,0.009556119854096323,,nan,nan,nan,nan,nan,0.8492461065323974,0.66,0.3216769391746313,20,20,20,20,20,0,0,0,40,40,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,3.610380676861079,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,21,0.04,13.548385667494374,0.07138148523446297,nan,0.04113199690031834,0.2004688221119575,0.5030047371539345,0.2609711692005691,0.8483469587989183,1.113040577790619,1.4901383410549127,2.7715201822047058,0.19645395890282236,1.12455934224132,0.04276459803804755,0.010031839832663536,,nan,nan,nan,nan,nan,0.8499270135195119,0.66,0.32192513724207983,21,21,21,21,21,0,0,0,42,42,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,3.2103075779567534,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,22,0.04,13.541019638395806,0.06401545613589477,nan,0.037402961135908214,0.1910604384312055,0.47403828950046134,0.25596129787880345,0.8446188846312636,1.1081451692854125,1.4615375632305052,2.7229946418169573,0.17264663389705345,1.002484460033101,0.04474390798714012,0.01054155983729288,,nan,nan,nan,nan,nan,0.8505060756560596,0.67,0.3221330646587356,22,22,22,22,22,0,0,0,44,44,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,2.8618173696497866,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,23,0.04,13.534538786620336,0.057534604360425234,nan,0.03404893130877659,0.1822820305366846,0.4473498323202937,0.2513505670938152,0.8410708428051349,1.1034861726061718,1.4352154461371063,2.678786038670373,0.15225696411017475,0.8957455955693383,0.04667477804468945,0.011008319852408022,,nan,nan,nan,nan,nan,0.8509971288158228,0.67,0.3223064206902063,23,23,23,23,23,0,0,0,46,46,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,2.5571072733665936,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,24,0.04,13.528817222222134,0.05181303996222297,nan,0.03102633948890511,0.17406725201623754,0.42269469582953867,0.2470958275438493,0.8376925744243402,1.0990501289785641,1.4109256354034827,2.6383858090639802,0.13470457766170074,0.8020920853976716,0.04862873803358525,0.011506649840157479,,nan,nan,nan,nan,nan,0.8514119153469282,0.67,0.3224500100889728,24,24,24,24,24,0,0,0,48,48,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,2.2897522640639068,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,25,0.04,13.523750235046888,0.04674605278697719,nan,0.028297696506036925,0.16635999833259343,0.3998621833008964,0.24315992644931134,0.8344745439072284,1.094824527769112,1.3884560136843354,2.6013592615638506,0.1195238093586987,0.7196579346519595,0.05056920798961073,0.011973319808021188,,nan,nan,nan,nan,nan,0.8517604473440066,0.66,0.32256790402847907,25,25,25,25,25,0,0,0,50,50,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,2.0544254396973542,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,26,0.04,13.519250144550213,0.042245962290301975,nan,0.02583055636786527,0.15911240207347466,0.37866983174796165,0.23951069597153513,0.8314078750565898,1.0907977227066152,1.3676229250568064,2.567332952968761,0.10633790066871482,0.6468862802215687,0.05250759801128879,0.012443449813872576,,nan,nan,nan,nan,nan,0.8520512983345782,0.66,0.3226635681722383,26,26,26,26,26,0,0,0,52,52,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.8466823843484788,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,27,0.04,13.515243075947113,0.038238893687202236,nan,0.023596692924013972,0.1522832807016566,0.35895880135536057,0.23612014023063904,0.8284842940676773,1.0869588571959863,1.3482665333126989,2.5359845291148786,0.09483966439174205,0.5824705897173081,0.054440108011476696,0.012910939811263233,,nan,nan,nan,nan,nan,0.8522918391420946,0.66,0.3227399653699775,27,27,27,27,27,0,0,0,54,54,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.6627933074474854,2,10.0,1.0
smoke,L,L_logistic_smoke,FR--KL,594425521,28,0.04,13.51166643216135,0.03466224990143907,nan,0.021571438156596092,0.14583692410835533,0.34059014274444005,0.23296377683861785,0.8256960785795746,1.083297797551649,1.3302470624513147,2.5070344913346827,0.08477684036824285,0.5253084858649268,0.056376908032689244,0.013368969841394573,,nan,nan,nan,nan,nan,0.8524884298676492,0.66,0.3227996385953006,28,28,28,28,28,0,0,0,56,56,0,1,False,False,0.04,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.4996112251186797,2,10.0,1.0
