tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_feature_condition,grid_prior_precision
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,10,0.015,13.620129013125808,0.14312483086589722,nan,0.16228761332940317,0.4553820967102395,0.3930407595035916,0.23425593520800753,0.9153401255228752,1.2005514842489822,1.3380238760748868,2.463019416824042,0.3712773411384065,1.1175820560146807,0.01777978998143226,0.0016321599832735956,,nan,nan,nan,nan,nan,0.856871251467378,0.66,0.3250972634228497,10,40,40,40,0,0,20,20,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,3.1903893450938168,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,11,0.015,13.621763356058429,0.14475917379851744,nan,0.15543951000212067,0.45723490304935005,0.380101418170339,0.23233209411295425,0.9099344264390847,1.1931750601741768,1.32735376005448,2.4522466086927612,0.38344816708535606,1.244179070901739,0.01944351999554783,0.0017849099822342396,,nan,nan,nan,nan,nan,0.8505621094071644,0.66,0.3225323189302153,11,44,44,44,0,0,22,22,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,3.551788998249172,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,12,0.015,13.624053535050253,0.14704935279034181,nan,0.16617874654261017,0.47735926721676325,0.3334546479436949,0.22347677671028437,0.9046445464342483,1.1866430909780403,1.276326543830694,2.4096960364947773,0.381606728662389,1.1345692815988728,0.02109375997679308,0.0019440099713392556,,nan,nan,nan,nan,nan,0.8511272027834054,0.66,0.3227751271991437,12,48,48,48,0,0,24,24,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,3.238883201285258,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,13,0.015,13.596879596226335,0.1198754139664242,nan,0.15172364007358774,0.44798043728813997,0.25854259215141323,0.20780834263921347,0.8983966328577617,1.1750995241723847,1.1902220507485304,2.3541273502381004,0.29472124772388275,0.6891169861381208,0.022733589983545244,0.0020958500099368393,,nan,nan,nan,nan,nan,0.8572598364447553,0.66,0.3251832689012587,13,52,52,52,0,0,26,26,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.9672394329041942,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,14,0.015,13.57745041137863,0.10044622911871848,nan,0.1451364050024775,0.4293000419151281,0.19859029676877304,0.19293396400352675,0.8920087156503327,1.1010532952853,1.1709571217665158,2.338414855881735,0.23313916282579272,0.31333430012503083,0.024372290004976094,0.0022453200072050095,,nan,nan,nan,nan,nan,0.8776222019645772,0.66,0.333101496440288,14,56,56,56,0,0,28,28,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.8944832347578376,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,15,0.015,13.576425611528476,0.09942142926856512,nan,0.14463695040227298,0.42870787659290754,0.18616923257302703,0.19058132096289113,0.8869602013606634,1.08776208921877,1.1641852577206204,2.325442326234794,0.23013158597246092,0.3024274419108237,0.026005349995102733,0.002394360024482012,,nan,nan,nan,nan,nan,0.8766941485939443,0.66,0.3327397818960938,15,60,60,60,0,0,30,30,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.8633471548183095,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,16,0.015,13.578594491631097,0.1015903093711863,nan,0.14811904941162435,0.43380624815225166,0.18069233285233963,0.1903458524007074,0.8828327132861071,1.0865725728245825,1.1586029911009028,2.314429154659469,0.23502399099904195,0.31288191093071027,0.02773381897713989,0.0025498400209471583,,nan,nan,nan,nan,nan,0.8747205564744592,0.66,0.3319929263555535,16,64,64,64,0,0,32,32,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.8931917880514162,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,17,0.015,13.57317535409292,0.09617117183300827,nan,0.1410315255593105,0.42656110916132056,0.15622797363144658,0.18177935487867658,0.8775264379380365,1.0376960009642366,1.1516119759659251,2.3007218216566834,0.22027673906468456,0.2741335462281986,0.029400468978565186,0.0027048500487580895,,nan,nan,nan,nan,nan,0.880514655321519,0.66,0.3341647922756559,17,68,68,68,0,0,34,34,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.7825758657382552,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,18,0.015,13.570990040420982,0.09398585816107108,nan,0.13696448004412776,0.417710407457358,0.1662861713742747,0.1889563588567979,0.8735114093456249,1.078365409594333,1.1466627197669097,2.289472616293005,0.21593276553352228,0.2953261634806886,0.03105561900883913,0.002862550027202815,,nan,nan,nan,nan,nan,0.8711309411642961,0.66,0.3305694430221737,18,72,72,72,0,0,36,36,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.8430749583222071,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,19,0.015,13.569714173882911,0.09270999162299987,nan,0.13373879037715056,0.41376875155902015,0.1656176578430853,0.1900893475501143,0.8700817843779578,1.0846529443426014,1.1423484724314164,2.2786880702267753,0.21304651380746642,0.31241188162093886,0.03269986901432276,0.003011500055436045,,nan,nan,nan,nan,nan,0.8680419358706526,0.66,0.32936096240780943,19,76,76,76,0,0,38,38,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.8918499836678311,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,20,0.015,13.572349793233286,0.09534561097337502,nan,0.13197843210748428,0.4157781302953622,0.1740012199913815,0.19378169067530127,0.8668005815209434,1.1051249096098867,1.1386548878979832,2.266478863881594,0.22111331317676716,0.3967829044489635,0.034356568998191506,0.0031621200032532215,,nan,nan,nan,nan,nan,0.8617998798650822,0.66,0.32691183491679204,20,80,80,80,0,0,40,40,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.1327060450339963,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,21,0.015,13.568170865849694,0.0911666835897833,nan,0.12541487161185672,0.4075127065951785,0.16313180217834664,0.19185068625919233,0.8626237395519092,1.0938733655643995,1.1334158016112328,2.2527275832166453,0.2105888266012646,0.38532842937378753,0.03599038900574669,0.003313699970021844,,nan,nan,nan,nan,nan,0.8599655419686392,0.66,0.3261619411665543,21,84,84,84,0,0,42,42,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,1.1000066695950226,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,22,0.015,13.55642018976632,0.07941600750640809,nan,0.11756130604912633,0.3889004836953612,0.13074700998681402,0.1813613351780542,0.8576413676559208,1.0348489202017845,1.1260171947841313,2.2513348769699113,0.1783506084112805,0.22171372705932113,0.03769148897845298,0.0034674799535423517,,nan,nan,nan,nan,nan,0.8752390244905268,0.66,0.3320724675635161,22,88,88,88,0,0,44,44,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.6329317016716711,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,23,0.015,13.55589080189592,0.07888661963600896,nan,0.11400523994934478,0.3828292971396647,0.1456722491492984,0.1889063942454044,0.8550959576834758,1.0768958869615133,1.1237231859459553,2.239003220068917,0.17820883251268954,0.26678247216239653,0.03934357897378504,0.0036192499683238566,,nan,nan,nan,nan,nan,0.8660774758501275,0.66,0.3285292445623645,23,92,92,92,0,0,46,46,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.7615905714161869,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,24,0.015,13.55803046344547,0.08102628118555799,nan,0.11999848061982116,0.3947230831628619,0.12030385716349111,0.17995507418818604,0.8509987295502734,1.026849019557033,1.117269553581651,2.233976412828174,0.18048820429355733,0.22660854816470377,0.04098866897402331,0.003768529975786805,,nan,nan,nan,nan,nan,0.8775193398494749,0.66,0.3329517322644145,24,96,96,96,0,0,48,48,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.6469050694585892,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,25,0.015,13.555517477529657,0.0785132952697456,nan,0.11562601614384828,0.3854278647826648,0.1303046593855527,0.18634132396499287,0.8481301856841553,1.062487623240782,1.1143442224133033,2.223530607860207,0.17520331459790692,0.2385955242922466,0.042651779018342495,0.003929889935534447,,nan,nan,nan,nan,nan,0.8693114420274788,0.66,0.3297915620091224,25,100,100,100,0,0,50,50,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.681124588921511,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,26,0.015,13.5494174827368,0.07241330047688876,nan,0.10668027575487421,0.37377230632973196,0.10919990278597652,0.1778240895087366,0.8440449827850363,1.0146189037246454,1.1082169414757055,2.215562176565433,0.16000555138571768,0.20782367657374276,0.04430414899252355,0.004077259975019842,,nan,nan,nan,nan,nan,0.8776215215771245,0.66,0.3329358781532558,26,104,104,104,0,0,52,52,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.5932794284148587,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,27,0.015,13.541690788296647,0.06468660603673548,nan,0.09468847644670392,0.35311962820576875,0.10464508333551086,0.17681348753588944,0.8406989045911797,1.0084115322889846,1.1043064695541336,2.207803287628688,0.14240272082119776,0.19090689051614282,0.04595227900426835,0.004226629971526563,,nan,nan,nan,nan,nan,0.8769322211656078,0.66,0.3326226467898384,27,108,108,108,0,0,54,54,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.5449866576953103,2,10.0,1.0
smoke,L,L_logistic_smoke,S--FB--GVI,594425521,28,0.015,13.54037587014039,0.06337168788047798,nan,0.09429430311165718,0.3490363375668968,0.1053794230189037,0.18057058220832534,0.8380275921250853,1.0294924861872154,1.1011682561592022,2.2010949905784645,0.13916616543081559,0.17531457123501867,0.04770321899559349,0.0043818699778057635,,nan,nan,nan,nan,nan,0.8720591369494893,0.66,0.3307634117840419,28,112,112,112,0,0,56,56,0,0,0,4,False,False,0.015,0,nan,nan,nan,nan,1.0,10.096540163370989,0.1751482241083364,1.7687790703547355,10.098755379104917,1.312131272714261,5.709449839362681,5.709449839362681,0.5004748752878573,2,10.0,1.0
