method,algorithm_seconds,median,lower,upper
FR--R,19.83519054687349,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--R,19.867083285877012,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--R,19.91058018495096,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14
FR--R,19.94620334391948,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--R,19.97808032296598,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--R,20.009638141898904,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--R,20.040836390748154,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--R,20.07244560966501,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--R,20.103659508633427,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,0.0,545.7152083153993,545.7152083153993,545.7152083153993
FR--KL,0.0314728189841844,13483.584053651535,13483.584053651535,13483.584053651535
FR--KL,0.0621435779612511,10669.389903945426,10669.389903945426,10669.389903945426
FR--KL,0.0921938169631175,1987.78809100152,1987.78809100152,1987.78809100152
FR--KL,0.1222119859885424,305.5504334868589,305.5504334868589,305.5504334868589
FR--KL,0.1555880050291307,278.47112214714593,278.47112214714593,278.47112214714593
FR--KL,0.1878304440760985,15.253489722815884,15.253489722815884,15.253489722815884
FR--KL,0.2200922230258584,1.072222824401848,1.072222824401848,1.072222824401848
FR--KL,0.2534333819057792,0.0008915829838258,0.0008915829838258,0.0008915829838258
FR--KL,0.2850161509122699,6.631845735682873e-06,6.631845735682873e-06,6.631845735682873e-06
FR--KL,0.3170814698678441,5.6534759096393834e-08,5.6534759096393834e-08,5.6534759096393834e-08
FR--KL,0.3502584089292213,5.022400273446691e-10,5.022400273446691e-10,5.022400273446691e-10
FR--KL,0.3831076580099761,4.533262654149439e-12,4.533262654149439e-12,4.533262654149439e-12
FR--KL,0.4149625269928947,5.684341886080803e-14,5.684341886080803e-14,5.684341886080803e-14
FR--KL,0.449713805981446,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,0.4866579049848951,0.0,0.0,0.0
FR--KL,0.5210260839667171,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,0.5523083730367944,0.0,0.0,0.0
FR--KL,0.5832199219730683,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14
FR--KL,0.6139579509617761,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,0.6451778199989349,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,0.6863985090749338,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,0.7218654981115833,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,0.760964107059408,0.0,0.0,0.0
FR--KL,0.799809715943411,0.0,0.0,0.0
FR--KL,0.8342249148990959,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,0.869216913881246,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,0.9049308029352688,0.0,0.0,0.0
FR--KL,0.9424025219050236,0.0,0.0,0.0
FR--KL,0.9774460709886624,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.01251924992539,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.0501215790282004,0.0,0.0,0.0
FR--KL,1.0861941080656834,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,1.1191287870169615,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.1521719761076383,0.0,0.0,0.0
FR--KL,1.184609835210722,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.2197368742199617,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.257422473106999,0.0,0.0,0.0
FR--KL,1.2946342421346344,0.0,0.0,0.0
FR--KL,1.3315455300617032,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.3627199990442025,0.0,0.0,0.0
FR--KL,1.3939960480784066,0.0,0.0,0.0
FR--KL,1.418948468111921,0.0,0.0,0.0
FR--KL,1.4555293470039032,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.489098505990114,0.0,0.0,0.0
FR--KL,1.5227908850065432,0.0,0.0,0.0
FR--KL,1.5613995840540156,0.0,0.0,0.0
FR--KL,1.6203439520322718,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.653426531003788,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.6877813400351442,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.7196663189679384,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.7507253580261022,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.7820217580301687,0.0,0.0,0.0
FR--KL,1.8161022070562467,0.0,0.0,0.0
FR--KL,1.8473279771278608,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.869835426157806,0.0,0.0,0.0
FR--KL,1.9004496951820329,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14
FR--KL,1.930842304194812,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.96127131418325,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,1.9914035932160916,0.0,0.0,0.0
FR--KL,2.021483442222234,0.0,0.0,0.0
FR--KL,2.052826931118034,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,2.084054000210017,0.0,0.0,0.0
FR--KL,2.1163222292088903,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,2.146917508216575,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,2.176938607241027,0.0,0.0,0.0
FR--KL,2.215253276284784,0.0,0.0,0.0
FR--KL,2.245173195318785,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,2.2710164343588986,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,2.3063449832843617,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,2.3425746023422107,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,2.3769630913739093,0.0,0.0,0.0
FR--KL,2.4349723402410746,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,2.4701600892585702,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,2.525272647268139,0.0,0.0,0.0
FR--KL,2.5749709563096985,0.0,0.0,0.0
FR--KL,2.609194635297172,0.0,0.0,0.0
FR--KL,2.641211964422837,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,2.6726734234252945,0.0,0.0,0.0
FR--KL,2.7107317524496466,0.0,0.0,0.0
FR--KL,2.749731161340605,0.0,0.0,0.0
FR--KL,2.785222820297349,0.0,0.0,0.0
FR--KL,2.817024059244432,0.0,0.0,0.0
FR--KL,2.84795213828329,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,2.879363767337054,0.0,0.0,0.0
FR--KL,2.911050626367796,0.0,0.0,0.0
FR--KL,2.942637485335581,0.0,0.0,0.0
FR--KL,2.9731144452816807,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,3.004513874358963,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,3.0350694734370336,0.0,0.0,0.0
FR--KL,3.06555812235456,0.0,0.0,0.0
FR--KL,3.0963451514253397,0.0,0.0,0.0
FR--KL,3.1272695404477417,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.158462329476606,0.0,0.0,0.0
FR--KL,3.1891104884562083,0.0,0.0,0.0
FR--KL,3.220203217410017,0.0,0.0,0.0
FR--KL,3.250658386386931,0.0,0.0,0.0
FR--KL,3.2817713254480623,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.313541344425176,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.344565913430415,0.0,0.0,0.0
FR--KL,3.376154162338935,0.0,0.0,0.0
FR--KL,3.4073481014347635,0.0,0.0,0.0
FR--KL,3.439095580484718,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.469885539554525,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.507708288670983,0.0,0.0,0.0
FR--KL,3.537402577640023,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.5634924475452863,0.0,0.0,0.0
FR--KL,3.5953424065955915,0.0,0.0,0.0
FR--KL,3.627017205522861,0.0,0.0,0.0
FR--KL,3.65885927551426,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.692111124517396,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.7253510435693897,0.0,0.0,0.0
FR--KL,3.753333372587804,0.0,0.0,0.0
FR--KL,3.784662681689952,0.0,0.0,0.0
FR--KL,3.817455740645528,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.849429989582859,0.0,0.0,0.0
FR--KL,3.881358758546412,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,3.915368857502472,0.0,0.0,0.0
FR--KL,3.9475913764326833,0.0,0.0,0.0
FR--KL,3.983279905398376,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.019381354330108,0.0,0.0,0.0
FR--KL,4.055173043336254,0.0,0.0,0.0
FR--KL,4.089876712358091,0.0,0.0,0.0
FR--KL,4.123394281370565,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.166798040445428,0.0,0.0,0.0
FR--KL,4.206583639490418,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.24375610856805,0.0,0.0,0.0
FR--KL,4.275634777615778,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.307159276679158,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,4.333183545677457,0.0,0.0,0.0
FR--KL,4.365663494623732,0.0,0.0,0.0
FR--KL,4.397606663638726,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.430532512662467,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.4654927215888165,0.0,0.0,0.0
FR--KL,4.500485460506752,0.0,0.0,0.0
FR--KL,4.538044359534979,0.0,0.0,0.0
FR--KL,4.573448808514513,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.604385877493769,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.634702486509923,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.68325602443656,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.716000343381893,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.745754432340618,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.775658661266789,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,4.811831880244426,0.0,0.0,0.0
FR--KL,4.845265889249276,0.0,0.0,0.0
FR--KL,4.880204007145949,0.0,0.0,0.0
FR--KL,4.916717876272742,0.0,0.0,0.0
FR--KL,4.950010536180344,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,4.980846335180104,0.0,0.0,0.0
FR--KL,5.011828154150862,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.043243613210507,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,5.075988922268152,0.0,0.0,0.0
FR--KL,5.106726211204659,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,5.1390669802203774,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,5.1628303292091005,0.0,0.0,0.0
FR--KL,5.193913528230041,0.0,0.0,0.0
FR--KL,5.224358877225313,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.255328016181011,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.286483965173829,0.0,0.0,0.0
FR--KL,5.317815004149452,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,5.349305243114941,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,5.380332712084055,0.0,0.0,0.0
FR--KL,5.410726941074245,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.441003890067805,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,5.471790359064471,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.5021011080243625,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.532539708074182,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.565499697171617,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,5.597917846229393,0.0,0.0,0.0
FR--KL,5.62484558619326,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,5.66370786522748,0.0,0.0,0.0
FR--KL,5.70105406420771,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.735955273150466,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.76841616211459,0.0,0.0,0.0
FR--KL,5.804601901152637,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.844394410203677,0.0,0.0,0.0
FR--KL,5.875806459109299,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,5.907390978129115,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,5.938301787013188,0.0,0.0,0.0
FR--KL,5.970285466057248,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,6.002667894994374,-1.4210854715202004e-14,-1.4210854715202004e-14,-1.4210854715202004e-14
FR--KL,6.035342694027349,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,6.066905463056173,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,6.098566212051082,0.0,0.0,0.0
FR--KL,6.138422219955828,0.0,0.0,0.0
FR--KL,6.172647158964537,0.0,0.0,0.0
FR--KL,6.205650337971747,0.0,0.0,0.0
FR--KL,6.238347856909968,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,6.270459015911911,0.0,0.0,0.0
FR--KL,6.301857375947293,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,6.332584094896447,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,6.365273013885599,0.0,0.0,0.0
FR--KL,6.396778793889098,0.0,0.0,0.0
FR--KL,6.429277932969853,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,6.463507372012828,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,6.494709260936361,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,6.526259259902872,0.0,0.0,0.0
FR--KL,6.557156538881827,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,6.588981957931537,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,6.619431776809506,0.0,0.0,0.0
FR--KL,6.658860205847304,0.0,0.0,0.0
FR--KL,6.691543614782859,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,6.726798833697103,0.0,0.0,0.0
FR--KL,6.764183122606482,0.0,0.0,0.0
FR--KL,6.804677121632267,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,6.83942234062124,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,6.870681129570585,0.0,0.0,0.0
FR--KL,6.90223243861692,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,6.933282887563109,0.0,0.0,0.0
FR--KL,6.964625776512548,0.0,0.0,0.0
FR--KL,6.99543695547618,0.0,0.0,0.0
FR--KL,7.026511834410485,0.0,0.0,0.0
FR--KL,7.057117683347315,0.0,0.0,0.0
FR--KL,7.089003992383368,0.0,0.0,0.0
FR--KL,7.123008091410156,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.154943970381282,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.186424489424098,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.218650788476225,0.0,0.0,0.0
FR--KL,7.250511137477588,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.282940466480795,0.0,0.0,0.0
FR--KL,7.313634595426265,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.345611054333858,0.0,0.0,0.0
FR--KL,7.380340573377907,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.415884362417273,0.0,0.0,0.0
FR--KL,7.456833291449584,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.500650949368719,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.5325490683317184,0.0,0.0,0.0
FR--KL,7.563598507316783,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.594448856310919,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.626511725306045,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,7.6689403433701955,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,7.706030592380557,0.0,0.0,0.0
FR--KL,7.737696921394672,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,7.769013930403162,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14
FR--KL,7.799444829463027,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,7.829729289398529,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.860859668289777,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.885268387326505,0.0,0.0,0.0
FR--KL,7.917003236419987,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,7.947638505487703,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,7.978029554535169,0.0,0.0,0.0
FR--KL,8.008191173546948,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,8.038028242590372,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,8.068199641536921,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,8.0990282605635,0.0,0.0,0.0
FR--KL,8.123549990472384,0.0,0.0,0.0
FR--KL,8.153730349440593,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,8.184019208420068,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,8.21430584747577,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,8.245071226439904,0.0,0.0,0.0
FR--KL,8.276535185519606,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,8.30828122451203,0.0,0.0,0.0
FR--KL,8.338770993577782,0.0,0.0,0.0
FR--KL,8.374305742559955,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,8.410591581545305,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,8.445442180498503,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,8.499314228480216,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,8.535127857583575,0.0,0.0,0.0
FR--KL,8.572267026582267,0.0,0.0,0.0
FR--KL,8.603308515565004,0.0,0.0,0.0
FR--KL,8.640332514536567,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,8.677500383462757,0.0,0.0,0.0
FR--KL,8.710106662416365,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,8.742317941447254,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,8.77271170046879,0.0,0.0,0.0
FR--KL,8.802836569375359,0.0,0.0,0.0
FR--KL,8.841000238491688,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,8.874966477567796,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,8.907539416570216,0.0,0.0,0.0
FR--KL,8.942881575552747,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,8.978066094627138,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.01343809365062,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.048835432622582,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,9.08441627159482,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.11745610059006,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.15282169956481,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.189658838673497,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.227068837732077,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.259597776806912,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,9.290522125782443,0.0,0.0,0.0
FR--KL,9.323445924790576,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.357856353744864,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,9.39435074274661,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.430434331763536,0.0,0.0,0.0
FR--KL,9.466261210676748,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.500576249673031,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.538417698640842,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,9.570787547563668,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,9.60129195638001,0.0,0.0,0.0
FR--KL,9.631491215375718,0.0,0.0,0.0
FR--KL,9.661723234399687,0.0,0.0,0.0
FR--KL,9.693278863327578,0.0,0.0,0.0
FR--KL,9.724617482337637,0.0,0.0,0.0
FR--KL,9.75504424131941,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.786440060241148,0.0,0.0,0.0
FR--KL,9.81832319922978,0.0,0.0,0.0
FR--KL,9.84873967821477,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,9.88020275713643,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,9.911467916099356,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,9.942706115019972,0.0,0.0,0.0
FR--KL,9.97453783400124,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.001562183024362,0.0,0.0,0.0
FR--KL,10.033089883101638,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.065223062061705,4.263256414560601e-14,4.263256414560601e-14,4.263256414560601e-14
FR--KL,10.096704701136332,0.0,0.0,0.0
FR--KL,10.127501390175894,0.0,0.0,0.0
FR--KL,10.158219669188838,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.189887538261246,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,10.224006787175313,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,10.258373676100746,0.0,0.0,0.0
FR--KL,10.294427005050238,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.325384604104327,0.0,0.0,0.0
FR--KL,10.35637006314937,0.0,0.0,0.0
FR--KL,10.388295882148668,0.0,0.0,0.0
FR--KL,10.43002307106508,0.0,0.0,0.0
FR--KL,10.461262820055708,0.0,0.0,0.0
FR--KL,10.49174445902463,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,10.522581789002288,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,10.553371887945104,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,10.585053946997505,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.612125555926468,0.0,0.0,0.0
FR--KL,10.647337544942276,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.679812863876576,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,10.713186812819911,0.0,0.0,0.0
FR--KL,10.746257361839524,0.0,0.0,0.0
FR--KL,10.78078530082712,0.0,0.0,0.0
FR--KL,10.813208709820174,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.846619528892916,0.0,0.0,0.0
FR--KL,10.878729487827512,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.91180844680639,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.94801045471104,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,10.986442083667498,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,11.023852772719692,1.4210854715202004e-14,1.4210854715202004e-14,1.4210854715202004e-14
FR--KL,11.054928321857004,0.0,0.0,0.0
FR--KL,11.086207770858891,0.0,0.0,0.0
FR--KL,11.111247939872555,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,11.149441998859402,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,11.183948227844668,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,11.216324186883869,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,11.252503804920709,2.8421709430404014e-14,2.8421709430404014e-14,2.8421709430404014e-14
FR--KL,11.287883643934038,0.0,0.0,0.0
FR--KL,11.323463252920192,0.0,0.0,0.0
