method,algorithm_seconds,median,lower,upper
FR--KL,8.053171222854871,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.083709841885138,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.114516170753632,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.145060060778633,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.175683959852904,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.207618488871958,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.23976794781629,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.278896956820972,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.311852995771915,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.342949554789811,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.375217763823457,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.400145813880954,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,8.42876674386207,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.463521292840596,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.49889997189166,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.5340173409204,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.568908579880372,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.604724748933222,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.641352227830794,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.673042416805401,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.703450515808072,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,8.749678624852095,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.800649902841542,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.8316325218766,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.864985100924969,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.896742199896835,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.928731698833872,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,8.959638877830002,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,8.990157356776763,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.020376895787194,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.052800574805588,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.085959423915485,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,9.118084032961631,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.160061581933403,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.19175968086347,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.22399042994948,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.25022888899548,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.282544507936109,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.3153936068411,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.34675770578906,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.37675479479367,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.446189752721692,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,9.477757671673317,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.51300554064801,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.54371982975863,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.584807097853629,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.619160466827452,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.649104625917971,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.679256184841506,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.710586043831428,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.740904482780024,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.77100930182496,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,9.803509180841502,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.833468499884477,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.856351099791937,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,9.879371079790872,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.912494578806218,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.94717382779345,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,9.981915426789785,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.016160325845703,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.052115134894848,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.084652383928187,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.117688092926985,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.15321897197282,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.188113060954493,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.220409059897063,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.253371698956473,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.284131138934754,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.31905511795776,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.350702266965529,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.381916995975187,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,10.414830304973291,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.446055473934392,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,10.479968642932365,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.513770151941571,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.547172050981317,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.580004779912995,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.610973598842977,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.645353887754029,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,10.67829262680607,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.70953419583384,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.740198044746649,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.783513683767524,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.81614258280024,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.847440611862112,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,10.880894200934565,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.913444619975053,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.944505968946032,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,10.976470788009465,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.0082145970664,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.048000606126152,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.087499935179949,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.1140468052472,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.145899214199744,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.177853043191137,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.20923327212222,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.273465260164812,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.309485599165782,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.3362623192952,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.370781668229029,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.404108277172782,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.435229626193175,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.46614666521782,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,11.49904720421182,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.54927267320454,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.596549411129672,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.63766380015295,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.671030129131395,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.702722568123136,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.738346707075834,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.779909006145315,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,11.81975191523088,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.86031858320348,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.893298392242286,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,11.925087161245756,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.957285710202996,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,11.988551879127044,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.01849942811532,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.055905037093908,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.098879165074322,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.13560117414454,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.166257053264417,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.197171752341092,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.228050111385528,0.2726163339049994,0.2726163339049994,0.2726163339049994
FR--KL,12.260388530499768,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.297321139485575,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.330845088523349,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.363207387446892,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.39819640648784,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.43248801556183,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.464933264593128,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.49772757361643,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.533235122682528,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.569676441664342,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.60479802073678,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.66570613969816,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.704507037764415,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.73882190673612,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.769728465704247,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.800690614676569,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.833003313804513,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.891058581823016,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.921341671783011,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,12.954109990678262,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,12.978361159621272,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.008472008572426,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.038112137524877,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,13.067489596491214,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,13.097431825532112,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,13.126952834485564,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,13.157130463514475,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.187146322452463,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,13.220005261420738,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,13.248310021415818,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,13.274391180370005,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.317012959276326,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.34750212833751,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.378923527372535,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,13.409155986446422,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,13.440513015375473,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.471386144286951,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.498782553244382,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.53548307227902,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.569116811268032,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.59966450027423,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.631898209278006,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.666068558231927,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.699864767258989,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.73326026625,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.764225485210773,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.796836984227411,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.826313773170114,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.85644828225486,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,13.88586294115521,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,13.916230340139007,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.94687487918418,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,13.97694416815648,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.008307247131595,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.044043926114682,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.074667526117992,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.10097292502178,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.130708643991966,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.160720723040868,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.190412512980402,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.220616481965408,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.25095466093626,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.283395809936335,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.309121049940586,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.34297466900898,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.377245607902296,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.412941666902045,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.447307865892071,0.2726163339049994,0.2726163339049994,0.2726163339049994
FR--KL,14.480057124921586,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.512645323877225,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.546219092910178,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.58004877192434,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.61491573083913,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.648583869857248,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.683214728953317,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.717432877980173,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.752183096949013,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.786722295975778,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.820805555034894,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.85451469401596,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.890667392930482,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,14.926520321983844,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,14.960366040992083,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,14.994188110053074,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.028555569180751,0.2726163339049994,0.2726163339049994,0.2726163339049994
FR--KL,15.061974458163604,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.098049867141526,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,15.132435546198394,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.166755525220651,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.207970083283726,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.24285807221895,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,15.276840201229788,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.309702450351324,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,15.344994799408596,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.380198058381213,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.41471395647386,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.451271585538052,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.487117444572505,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,15.523316673585214,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,15.556995502556674,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.59117877157405,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.629132250556722,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,15.6647484395653,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,15.699603578541428,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.73359554761555,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.76770921656862,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,15.80208950553788,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.836389234522358,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.8719793636119,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,15.901821372564882,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,15.931731251592282,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,15.96225294051692,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.032230408512987,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,16.12557040550746,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.1592929144972,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.192759023513645,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.224382552492898,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.254812871513423,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.28633125044871,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.316671149455942,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.34758660843363,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,16.378104288480245,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.408953187521547,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,16.43967132648686,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,16.471246986533515,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.503095345571637,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,16.533819384581875,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.566559864557348,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.597059573570732,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.646734111593105,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.682026310591027,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,16.71488681959454,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.749607578560244,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.787622067553457,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.825133126578294,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.856483915587887,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.887679834617302,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.923241143638734,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,16.95462462271098,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,16.98676805163268,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,17.018003620556556,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,17.049775019520894,0.2726163339049994,0.2726163339049994,0.2726163339049994
FR--KL,17.080636178550776,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,17.11253831756767,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,17.144792826555204,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.177157545636874,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.208775034639984,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,17.239537113695405,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,17.271044842724223,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.303013141616248,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.334065590635873,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.364960979495663,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.395376488449983,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,17.427077137457673,0.2726163339049994,0.2726163339049994,0.2726163339049994
FR--KL,17.458362196513917,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.48905128549086,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.519583484565374,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.55017199361464,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,17.58078794251196,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.61288479156792,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.64409326063469,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.676298679609317,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.707587258599233,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.739349437586498,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.77126595657319,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,17.802510715613607,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.83318450464867,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.863252393726725,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.894816402811557,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,17.925532091758214,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,17.9560136818327,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,17.98674980091164,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.01698660996044,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.048642299021594,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.079634257999714,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,18.115165276976768,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,18.14588738704333,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.18076121603372,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.21170092507964,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.242394994129427,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,18.272820443206,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,18.304067072167527,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,18.33541589113884,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.36637218017131,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,18.407076259260062,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,18.4379965782864,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.468769077328037,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.499113956349905,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.52940160536673,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.560600614349823,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,18.59283684339607,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.624350602331106,0.2726163339049994,0.2726163339049994,0.2726163339049994
FR--KL,18.65680734132184,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.68879893125268,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.72037621022901,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,18.752645679283887,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.782719629234634,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,18.813932698161807,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.84482747712173,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.87765291618416,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,18.90981524524977,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.940482214209624,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,18.97096876322757,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,19.00127598224208,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,19.03419249120634,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,19.06976792012574,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,19.10661898914259,0.2726163339049997,0.2726163339049997,0.2726163339049997
FR--KL,19.141662688052747,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,19.17621857719496,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,19.213068646204192,0.2726163339049994,0.2726163339049994,0.2726163339049994
FR--KL,19.246733605279587,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,19.286482354276814,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,19.3202710832702,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,19.35060814232565,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,19.381003431393765,0.2726163339049995,0.2726163339049995,0.2726163339049995
FR--KL,19.41141003149096,0.2726163339049996,0.2726163339049996,0.2726163339049996
FR--KL,19.44197989051463,0.2726163339049995,0.2726163339049995,0.2726163339049995
