method,algorithm_seconds,median,lower,upper
S--FB--GVI,1.9541929716942832,0.0506331142803873,0.03949916132869184,0.07394741718493655
S--FB--GVI,1.9609443607041608,0.0658624617152412,0.06279177452788635,0.09128316806859686
S--FB--GVI,1.9677316606394013,0.0626261256147699,0.04503014812964632,0.07216558951645873
S--FB--GVI,1.9745137806748967,0.0718062830235624,0.04478896745860932,0.09103414505935342
S--FB--GVI,1.9812869696179405,0.0721975017109315,0.04960931026549814,0.09315917970380376
S--FB--GVI,1.9879874796024524,0.0566664208648717,0.04859390552461488,0.0798422184944428
S--FB--GVI,1.9948075995780528,0.0574223447221555,0.03907126242394546,0.12975684151252265
S--FB--GVI,2.001627918565646,0.062967632100225,0.05850372924946608,0.07796155229191296
S--FB--GVI,2.008461608551442,0.0517290267337813,0.04359994388740058,0.10240749292453583
S--FB--GVI,2.015136448550038,0.0639782241044457,0.03644170957748252,0.07712410996611532
S--FB--GVI,2.02226157754194,0.0531332233846626,0.03545040984720908,0.0639960852813885
S--FB--GVI,2.029070107499137,0.0612996786693287,0.05245185561831814,0.08426651104421694
S--FB--GVI,2.035620697424747,0.0550012887696311,0.03502913690217322,0.08939311537911858
S--FB--GVI,2.0425050974008627,0.057243644703135,0.05049944172222918,0.07871760761865398
S--FB--GVI,2.0493889474892057,0.061565598657495,0.04231938061898004,0.10072050195099955
S--FB--GVI,2.057190937513951,0.0613028890980018,0.0465415224282651,0.09666449598999512
S--FB--GVI,2.063897897489369,0.0596927095355681,0.04966855542035372,0.09866781797929886
S--FB--GVI,2.0706685475306585,0.0715161795057213,0.03757945856693818,0.10975736278189455
S--FB--GVI,2.0775012475205585,0.0549081023960695,0.03807073774986798,0.0683438874522693
S--FB--GVI,2.084308367513586,0.070738646670577,0.03566052028155574,0.10589828685928632
S--FB--GVI,2.090998437488452,0.0672424672928571,0.046292088996335676,0.0763927476875977
S--FB--GVI,2.097635616606567,0.0929255291936499,0.04548672692350232,0.1258882496697651
S--FB--GVI,2.104273206728976,0.0592878720343748,0.04709306882062942,0.09724207891431999
S--FB--GVI,2.110920136852656,0.052671757178615,0.042502090946607,0.06921937113567933
S--FB--GVI,2.1176192558486946,0.0552660244270839,0.04741349672621594,0.06882287146279105
S--FB--GVI,2.124291215790436,0.1017909177585494,0.0619848330283048,0.13717729452775126
S--FB--GVI,2.1310595457907766,0.0641288853201018,0.04809781168322326,0.09724221206184318
S--FB--GVI,2.1377992058405653,0.0557685354501984,0.04322718501462644,0.07490717989319072
S--FB--GVI,2.144536565814633,0.0617733893254097,0.05839201645780746,0.11384991258250915
S--FB--GVI,2.151232305914164,0.1009355271661576,0.07323088283894771,0.16439709884981252
S--FB--GVI,2.158009465958457,0.0752087179838554,0.04278454454124866,0.1192453540983649
S--FB--GVI,2.164610905922018,0.056755723801956,0.050160392391450086,0.0704003431216108
S--FB--GVI,2.171249274921138,0.0735517811257295,0.05705119678457314,0.07918208195647758
S--FB--GVI,2.177918044966645,0.0677991975921088,0.05012648698869092,0.09606470528561316
S--FB--GVI,2.184647004934959,0.0555434135083032,0.05009966739699788,0.08482258486535268
S--FB--GVI,2.1912482149200514,0.0601126771182833,0.05135802679152728,0.10787491679272983
S--FB--GVI,2.1977711049257778,0.0608364180724834,0.0327418470140628,0.06746294437443504
S--FB--GVI,2.2044156339252368,0.0536790628744654,0.039884406110027644,0.10889667464888361
S--FB--GVI,2.211113483994268,0.0708478388231697,0.06564552172856675,0.09228114262513712
S--FB--GVI,2.2177686240756884,0.0784461341471285,0.05082533441055826,0.10860404420007792
S--FB--GVI,2.224415023054462,0.0833750357679861,0.043590020839326296,0.11962226421571527
S--FB--GVI,2.2310235030017798,0.0793678982497851,0.05329669737656952,0.14128285968434964
S--FB--GVI,2.2394575929502025,0.0536309279812883,0.03670602432032404,0.12363118118565802
S--FB--GVI,2.244923972815741,0.0567232632941454,0.0488116880742609,0.07270815479832032
