tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.001986849994864315,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,1,0.00626286543614979,712.0671933845692,313.3515468563688,nan,27.51049044940026,6.658388234682837,199.98563198455307,0.7604417497578786,0.9971028390104033,1.841736363684039,78.35305683130466,112.64157462092047,7333.418740785756,16045.473473099899,0.1091433169785887,0.011921349971089512,,nan,nan,nan,nan,nan,0.6898976283984399,0.465,0.24837799440347966,1,1,1,1,1,0,0,0,2,2,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,825963.6190175535,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,2,0.00626286543614979,672.0836654770394,273.368018948839,nan,24.9316504626932,5.9279079928546485,168.73460137467188,0.6064858825409679,0.994080320198966,1.8361103876435572,62.5382189927127,90.44756178525684,5514.553597494067,14317.948790871229,0.21597830398241058,0.020756389945745468,,nan,nan,nan,nan,nan,0.6890378239529074,0.4628,0.24795043497073802,2,2,2,2,2,0,0,0,4,4,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,737036.8235030503,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,3,0.00626286543614979,641.483909437929,242.7682629097286,nan,22.85843850956212,5.470635054218796,145.90251460942133,0.5006639400421601,0.9909672617136774,1.8303181846408427,51.663187747084905,75.21300648333768,4337.591249700392,12965.021503235086,0.32985216099768877,0.033093079982791096,,nan,nan,nan,nan,nan,0.6891975078729804,0.4608,0.24802220012371018,3,3,3,3,3,0,0,0,6,6,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,667392.9628443432,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,4,0.00626286543614979,617.0880036987311,218.37235717053068,nan,21.133865723562455,5.1487232090364365,128.48784887409687,0.42411371067850806,0.987786781189196,1.824402763345376,43.79233584024383,64.17748367360214,3520.9665651838923,11863.733248818446,0.4731720659765415,0.04567676899023354,,nan,nan,nan,nan,nan,0.689856595588216,0.4594,0.24833024067078505,4,4,4,4,4,0,0,0,8,8,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,610702.5801189926,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,5,0.00626286543614979,597.0732140986686,198.35756757046818,nan,19.66486263889043,4.9025309450457035,114.76136950402962,0.366511254684465,0.9845556262262652,1.8183952254258597,37.86640968876481,55.85120394428195,2925.8811963685976,10942.97298474634,0.5780250129755586,0.05454400897724554,,nan,nan,nan,nan,nan,0.6907778303400015,0.4582,0.24875655375430802,5,5,5,5,5,0,0,0,10,10,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,563305.1330299085,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,6,0.00626286543614979,580.2976594418916,181.5820129136912,nan,18.39131198078675,4.703007108846863,103.65903991078378,0.3217955941944359,0.9812865630587103,1.8123192279194669,33.26358035528703,49.36597526555427,2476.104037766525,10157.787008548567,0.6821821999619715,0.06340114894555882,,nan,nan,nan,nan,nan,0.6918388558940985,0.4588,0.24924175882314153,6,6,6,6,6,0,0,0,12,12,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,522886.5656632672,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,7,0.00626286543614979,566.000040777274,167.28439424907356,nan,17.272001794597703,4.534547137114721,94.49070830501677,0.2861999139410566,0.977989651901712,1.8061933717210898,29.59737936409467,44.18431037523458,2126.368171673195,9477.89759652298,0.7875803670031019,0.07262791891116649,,nan,nan,nan,nan,nan,0.6929710938119193,0.4602,0.24975356454025205,7,7,7,7,7,0,0,0,14,14,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,487888.28903217707,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,8,0.00626286543614979,553.6487898463193,154.93314331811894,nan,16.277408372168892,4.388065628425105,86.78919969781411,0.25727171289414014,0.9746730091416179,1.8000326306247274,26.616163512058886,39.95692332321199,1848.1600436050267,8881.928183565165,0.9314957229653373,0.08524505893001333,,nan,nan,nan,nan,nan,0.6941338757874309,0.4598,0.2502734917675764,8,8,8,8,8,0,0,0,16,16,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,457209.91397670395,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,9,0.00626286543614979,542.8592022583158,144.1435557301154,nan,15.385646240511232,4.257909486093029,80.22695454410501,0.23335155423836632,0.971343298835235,1.7938492730299158,24.149642315373264,36.44764256035109,1622.669239670689,8354.228566759632,1.059191258973442,0.0943172489060089,,nan,nan,nan,nan,nan,0.6953021786567852,0.4592,0.2507906397868885,9,9,9,9,9,0,0,0,18,18,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,430045.8239932209,50,logistic,100.0,stepsize_pilot
