tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.0021804400021210313,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,1,0.003131432718074895,737.6811635341247,338.9655170059243,nan,29.074123387092992,7.287978952578578,219.93828721203363,0.8635546829649093,0.9985447961335513,1.844421535630651,88.94289567504829,127.57688399389046,8693.929828248407,17165.95707182058,0.11098479601787403,0.0117036989540793,,nan,nan,nan,nan,nan,0.6912298114318097,0.465,0.24904177561173252,1,1,1,1,1,0,0,0,2,2,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,883642.1094529217,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,2,0.003131432718074895,712.4868214816444,313.77117495344396,nan,27.505727883837437,6.740868844812468,199.33185371503652,0.7568991191209884,0.9970544034521422,1.8416468611482077,77.98973181375055,112.14515027413236,7372.710837137791,16117.64958595264,0.2220643030013889,0.023932318959850818,,nan,nan,nan,nan,nan,0.6900583572183814,0.4626,0.24845773426963474,2,2,2,2,2,0,0,0,4,4,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,829678.9873099516,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,3,0.003131432718074895,690.9951656527113,292.2795191245109,nan,26.132857193035257,6.322847299774311,182.2622950774041,0.6716457344162838,0.9955342251419572,1.838817314884905,69.23285126942213,99.84966146674209,6353.82919103747,15205.482326405754,0.3288455299916677,0.03264496894553304,,nan,nan,nan,nan,nan,0.6893799908406555,0.4626,0.24812050209726869,3,3,3,3,3,0,0,0,6,6,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,782723.8773776852,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,4,0.003131432718074895,672.3798935098828,273.66424698168237,nan,24.91447302076817,5.993416837271973,167.8894872555464,0.602195196478641,0.993988598904411,1.8359409685489148,62.09768218686666,89.84894372086717,5547.625390392547,14401.660862846084,0.4351614870247431,0.044470648921560496,,nan,nan,nan,nan,nan,0.6890404233030482,0.4618,0.2479516727971769,4,4,4,4,4,0,0,0,8,8,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,741346.0217351702,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,5,0.003131432718074895,656.0555686954125,257.3399221672121,nan,23.82128062161894,5.726671070185107,155.6190580609161,0.5446937330341841,0.9924210924497275,1.833024460271702,56.188770335733125,81.57260802149017,4896.168033781607,13685.905618751765,0.5440367729752325,0.05320063792169094,,nan,nan,nan,nan,nan,0.6889407061915778,0.4612,0.24790082315288864,5,5,5,5,5,0,0,0,10,10,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,704501.5002734597,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,6,0.003131432718074895,641.5933299051011,242.87768337690068,nan,22.831617262656614,5.505512635613318,145.01912656206133,0.4964159707886423,0.9908346962419039,1.8300733518899763,51.22646702179077,74.62175256733742,4360.498663469269,13043.001564327626,0.6540001800167374,0.06497976690297946,,nan,nan,nan,nan,nan,0.6890147269655486,0.461,0.24793430959054408,6,6,6,6,6,0,0,0,12,12,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,671407.0976456119,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,7,0.003131432718074895,628.6702546330803,229.95460810487987,nan,21.928998803401225,5.318337035449036,135.76852071710647,0.4553876996764215,0.98923195504006,1.8270923733906759,47.008211830281645,68.7097723998555,3913.5224282115832,12461.259968208904,0.7606263569905423,0.07359342690324411,,nan,nan,nan,nan,nan,0.6892167815917356,0.4594,0.24802897778415373,7,7,7,7,7,0,0,0,14,14,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,641461.1197429455,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,8,0.003131432718074895,617.0375388292224,218.321892301022,nan,21.100582118112385,5.157065362118951,127.62351808915389,0.4201481521430153,0.9876150611145473,1.8240855964893812,43.384131815415,63.62586819043646,3535.85031967719,11931.5177253245,0.8633302639937028,0.08219803689280525,,nan,nan,nan,nan,nan,0.6895143613874141,0.4598,0.24816847053026808,8,8,8,8,8,0,0,0,16,16,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,614191.8826703952,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,9,0.003131432718074895,606.4997218574645,207.78407532926406,nan,20.33616111314254,5.015941679767638,120.39585694545886,0.389595933037694,0.9859859224077298,1.8210565617634529,40.241227759888226,59.211796938061966,3213.2645912145294,11446.465572096846,0.9660424109897576,0.09079347684746608,,nan,nan,nan,nan,nan,0.6898837828808817,0.4582,0.24834097462482815,9,9,9,9,9,0,0,0,18,18,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,589223.1316663297,50,logistic,100.0,stepsize_pilot
