tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.0019498399924486876,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,1,0.05010292348919832,593.666544686233,194.9508981580326,nan,19.09673586931433,13.873828439762837,95.69344690390392,0.2928269081711958,0.9782111234449227,1.8065482397114516,30.289511343316256,45.27422727889405,2435.4914127758684,9575.15524692841,0.1115304259583354,0.011457699001766741,,nan,nan,nan,nan,nan,0.7723710923979658,0.465,0.2779311320317184,1,1,1,1,1,0,0,0,2,2,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,492894.76522252994,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,2,0.05010292348919832,509.44127249489014,110.72562596668973,nan,12.351026101875494,6.616293956658949,61.03721692991061,0.16728449993089953,0.9579825455513264,1.7688798197315398,18.204711959502426,26.942672356826485,943.9861491392002,6101.537394197188,0.2236692929873243,0.023399609024636447,,nan,nan,nan,nan,nan,0.7300719302338841,0.4582,0.26418908329993346,2,2,2,2,2,0,0,0,4,4,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,314085.33479120885,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,3,0.05010292348919832,475.0216208392243,76.30597431102387,nan,8.953614028293254,4.7316205786844225,42.9914765028954,0.11183561893240117,0.9352891873466407,1.7268263823155388,12.05735693014094,18.40954011768192,519.2481142141354,4553.826666585404,0.3586249689687975,0.038157018076162785,,nan,nan,nan,nan,nan,0.727600606504774,0.4596,0.26343939601186467,3,3,3,3,3,0,0,0,6,6,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,234414.71890607045,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,4,0.05010292348919832,455.01801215895125,56.30236563075084,nan,6.815833910801735,3.834664051824992,32.66535873073141,0.08307655676780054,0.9126340852944345,1.6849000263152105,8.854314746534115,13.910524624985642,325.68577364969804,3552.6706620098985,0.49334080499829724,0.05338632705388591,,nan,nan,nan,nan,nan,0.7289645972722888,0.461,0.26403563582385475,4,4,4,4,4,0,0,0,8,8,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,182878.78647461798,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,5,0.05010292348919832,441.97418907762426,43.25854254942385,nan,5.349227230906705,3.259362173411673,26.068068361762844,0.06588888207582612,0.8908005258931136,1.6445153484258341,6.96367125801749,11.19827799617441,220.51998675827073,2850.8768737521978,0.6211434910073876,0.06614550604717806,,nan,nan,nan,nan,nan,0.7305873255718615,0.4644,0.264696842879549,5,5,5,5,5,0,0,0,10,10,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,146752.95085342813,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,6,0.05010292348919832,432.897107276861,34.181460748660584,nan,4.2906275865696,2.84208939865585,21.510606927744135,0.05457868179046641,0.8700772960965161,1.6061974876600011,5.736813646013659,9.404841571145152,157.27194361438174,2334.940481426325,0.7390990179846995,0.07853316602995619,,nan,nan,nan,nan,nan,0.7320031389415761,0.4674,0.26526368380073784,6,6,6,6,6,0,0,0,12,12,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,120194.38961790172,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,7,0.05010292348919832,426.2921885208613,27.576541992660907,nan,3.499023572930059,2.5194440769865123,18.182064492685754,0.046622067992744834,0.85056517622045,1.5701288418671968,4.88477693563996,8.139414763709679,116.48635803471427,1942.2655871782395,0.8538610539981164,0.09064944501733407,,nan,nan,nan,nan,nan,0.7331692335793021,0.4658,0.2657272561024687,7,7,7,7,7,0,0,0,14,14,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,99980.88969879813,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,8,0.05010292348919832,421.3248454758945,22.609198947694097,nan,2.891173520671377,2.259939532908561,15.648715883496932,0.040759536357358066,0.8322758274689058,1.536328530194641,4.262642531633492,7.202946745977331,88.8000869766319,1635.3991411591633,0.9699771709856577,0.10296046506846324,,nan,nan,nan,nan,nan,0.7341164226668556,0.4658,0.2661028783829719,8,8,8,8,8,0,0,0,16,16,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,84184.5019677726,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-kl,FR--KL,3602226593,9,0.05010292348919832,417.4924866963437,18.77684016814328,nan,2.4146282535183436,2.0454823871196104,13.658608281701321,0.03628779848818773,0.8151757251314893,1.5047328038509376,3.790666660653413,6.484260406003334,69.24887381162775,1390.5580892800267,1.0835671969689429,0.11493507405975834,,nan,nan,nan,nan,nan,0.7348841013866979,0.4652,0.26640743154480606,9,9,9,9,9,0,0,0,18,18,0,1,False,False,8.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,71580.95981408091,50,logistic,100.0,stepsize_pilot
