tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_batch_size,grid_condition,grid_dimension,grid_rho
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,0,0.0,3.967100758767716,1.3933148864984237,nan,3.561249838021438,0.5241553523313452,1.6466023944193793,0.7,0.7,0.20618923255024474,0.9177153415927755,0.6452648508826639,1.2735151788523145,3.4401584747792295,0.0006817300454713404,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,8,False,False,0.0,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,5.066597398328205,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,1,0.04,3.9166407144147484,1.342854842145456,nan,3.451454979319095,0.5118915881543223,1.6283471104696539,0.7016036740079801,0.7198394903637575,0.21160081557205182,0.9198177933642566,0.6570201241055448,1.2395109661270767,3.2718228130121108,0.0022785100154578686,0.00041926000267267227,,nan,nan,nan,nan,nan,nan,nan,nan,1,8,8,8,0,0,1,1,3,3,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.818675963252493,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,2,0.04,3.8702370165231637,1.2964511442538713,nan,3.357697696459528,0.5049605044527834,1.6095447908510354,0.7022104896131068,0.7400849627410305,0.21747314505268017,0.9206133419218889,0.6689708562598533,1.2084976214918002,3.113223495197071,0.0034921400365419686,0.000769280013628304,,nan,nan,nan,nan,nan,nan,nan,nan,2,16,16,16,0,0,2,2,6,6,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.58509402308624,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,3,0.04,3.8218885875238735,1.2481027152545812,nan,3.259889193509961,0.49744201032704277,1.5892055977862465,0.7041951093614972,0.7620568809806734,0.22357138675063387,0.9232152219080688,0.6808201901145341,1.1749599796448154,2.9508712666011387,0.0047207100433297455,0.0011167200282216072,,nan,nan,nan,nan,nan,nan,nan,nan,3,24,24,24,0,0,3,3,9,9,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.3459848701075465,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,4,0.04,3.778207896471658,1.2044220242023655,nan,3.1737965619272965,0.49368083863757906,1.5690215009093107,0.7072326001023902,0.7830142852877587,0.22967621471062466,0.9271974388407312,0.6932618649502844,1.1451811176592332,2.8036142584396715,0.005891230015549809,0.0014540900592692196,,nan,nan,nan,nan,nan,nan,nan,nan,4,32,32,32,0,0,4,4,12,12,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.129107659389989,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,5,0.04,3.7351376985384164,1.161351826269124,nan,3.083136094398107,0.48789614065058395,1.549406390817444,0.7083042604054999,0.8063028302225539,0.23538113278713207,0.9286024089852165,0.7060707378379353,1.1151158902101885,2.6643049949729205,0.007112639024853706,0.0018334100604988635,,nan,nan,nan,nan,nan,nan,nan,nan,5,40,40,40,0,0,5,5,15,15,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.9239357299517805,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,6,0.04,3.689608477944472,1.1158226056751799,nan,2.9736555654250405,0.4730452061498641,1.530711338383927,0.7105914457986902,0.8242621467953053,0.2415661810368076,0.9316009591629271,0.7190291712465604,1.0815140189609265,2.530259498775791,0.008282559050712734,0.0021760400850325823,,nan,nan,nan,nan,nan,nan,nan,nan,6,48,48,48,0,0,6,6,18,18,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.72651617289676,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,7,0.04,3.647896281888296,1.0741104096190037,nan,2.8886698288781134,0.46932715954249565,1.5096248848549578,0.7130555134612722,0.8473085519417366,0.24900336256883002,0.9348314058724615,0.7323673532667608,1.0522393626711857,2.397866641826112,0.00944501900812611,0.0025104201049543917,,nan,nan,nan,nan,nan,nan,nan,nan,7,56,56,56,0,0,7,7,21,21,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.5315305902568412,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,8,0.04,3.6074221261602086,1.0336362538909163,nan,2.797276276285362,0.46035654040069407,1.4904941456254721,0.7143075290657952,0.8684355396468232,0.2553849859598267,0.9364728257698679,0.7452266469337055,1.0220940790727067,2.2778969073870243,0.0106262790504843,0.002842700108885765,,nan,nan,nan,nan,nan,nan,nan,nan,8,64,64,64,0,0,8,8,24,24,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.3548415368764695,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,9,0.04,3.569078237687993,0.9952923654187007,nan,2.71632141857261,0.4561981058609784,1.4701090091251854,0.7153736335954978,0.8911009207949394,0.26246364318269644,0.9378705121736527,0.7584872583544868,0.993917117000138,2.1615282574862906,0.011790079006459564,0.003176750149577856,,nan,nan,nan,nan,nan,nan,nan,nan,9,72,72,72,0,0,9,9,27,27,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.1834560896197526,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,10,0.04,3.5318856173322635,0.9580997450629711,nan,2.6324133839708717,0.4507742209947421,1.4502236474045203,0.7189352724489466,0.9166056061472825,0.26999172354680023,0.9425398987694003,0.7724557944151106,0.9663628094426646,2.052932237783319,0.013055949006229639,0.0035562701523303986,,nan,nan,nan,nan,nan,nan,nan,nan,10,80,80,80,0,0,10,10,30,30,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.0235180184728456,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,11,0.04,3.49288104595978,0.9190951736904878,nan,2.543134516490018,0.44166260251961986,1.4294468973111434,0.7206143223809147,0.9418657772947415,0.27743225969391827,0.9447411700292111,0.786068726526675,0.9362785196165812,1.9427485676321021,0.014289499027654529,0.003937110130209476,,nan,nan,nan,nan,nan,nan,nan,nan,11,88,88,88,0,0,11,11,33,33,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,2.861241687129641,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,12,0.04,3.454852166665066,0.8810662943957737,nan,2.451962947543691,0.43074245196815575,1.4094412346160936,0.721687336822209,0.9650170303678699,0.2842516012706677,0.9461479154785342,0.7997945616254949,0.9054996116498945,1.8392482574600302,0.015483899042010307,0.0042792001622729,,nan,nan,nan,nan,nan,nan,nan,nan,12,96,96,96,0,0,12,12,36,36,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,2.708808476250414,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,13,0.04,3.418035051099859,0.8442491788305668,nan,2.360231445200782,0.41892479853268627,1.389887843332246,0.7213940235019333,0.9927567799493822,0.29242251223830734,0.9457633752872338,0.8135954490922779,0.8755744156337019,1.7424436326367316,0.016674249025527388,0.0046207301784306765,,nan,nan,nan,nan,nan,nan,nan,nan,13,104,104,104,0,0,13,13,39,39,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,2.5662365383959123,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,14,0.04,3.3839060305190807,0.8101201582497883,nan,2.2788766853657902,0.4105435015748677,1.3699282607303929,0.7231208330035528,1.0164360560610362,0.29939738619374656,0.9480272603895822,0.8276177945517748,0.8477430556981074,1.6515622451534575,0.017870619019959122,0.0049621801590546966,,nan,nan,nan,nan,nan,nan,nan,nan,14,112,112,112,0,0,14,14,42,42,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,2.4323882274082145,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,15,0.04,3.3498182386180138,0.7760323663487214,nan,2.195495634878963,0.3995291789070561,1.349737232575285,0.7252228452421746,1.0371679548155341,0.30550409232731696,0.950783044503295,0.8408365668037185,0.8185955610902914,1.5632318568871497,0.01906531903659925,0.005321000178810209,,nan,nan,nan,nan,nan,nan,nan,nan,15,120,120,120,0,0,15,15,45,45,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,2.3022969776403923,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,16,0.04,3.3186326655280887,0.7448467932587963,nan,2.118364377407512,0.39138302077205317,1.3303085546007196,0.7282416397481595,1.0612919323036265,0.3126099557620728,0.9547407502622347,0.8546732833415926,0.7920531165880376,1.4829140257571758,0.020273189002182335,0.005699590197764337,,nan,nan,nan,nan,nan,nan,nan,nan,16,128,128,128,0,0,16,16,48,48,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,2.1840064636347534,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,17,0.04,3.288373232716611,0.7145873604473185,nan,2.0435369912128665,0.38381590467235466,1.3107281820209062,0.7297432493396983,1.0857959688375234,0.31982776788679756,0.9567093933468614,0.8688516143626697,0.76632031413054,1.406116031420424,0.02146364899817854,0.006051370175555348,,nan,nan,nan,nan,nan,nan,nan,nan,17,136,136,136,0,0,17,17,51,51,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,2.070899895679804,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,18,0.04,3.255284374181969,0.6814985019126767,nan,1.9568059263496602,0.3713389317971565,1.2900897706133168,0.7328343269015496,1.108959808537222,0.3266508169305086,0.9607618637762388,0.8843810518156259,0.7364841105372724,1.3258542958788744,0.022626879042945802,0.006389320187736303,,nan,nan,nan,nan,nan,nan,nan,nan,18,144,144,144,0,0,18,18,54,54,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,1.9526919981479272,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,19,0.04,3.227875923778873,0.6540900515095807,nan,1.8923201061720463,0.3679898493768898,1.2694969527698114,0.732753036302725,1.1353673419691095,0.3344293155760312,0.9606552900195695,0.8990837798348793,0.713051038202007,1.2559638106827469,0.02382616902468726,0.006733640213496983,,nan,nan,nan,nan,nan,nan,nan,nan,19,152,152,152,0,0,19,19,57,57,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,1.8497586731111146,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,20,0.04,3.2000190113837235,0.6262331391144311,nan,1.8199580929001187,0.35965271354827943,1.250108333828898,0.734189836396107,1.1639666532043456,0.3428534156261154,0.9625389664317106,0.9140755181449569,0.6885141828258898,1.189965562433655,0.02506117901066318,0.007089940190780908,,nan,nan,nan,nan,nan,nan,nan,nan,20,160,160,160,0,0,20,20,60,60,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,1.752557757710109,8,10.0,8,0.5
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,2563146674,21,0.04,3.1725522621231455,0.5987663898538531,nan,1.752794336331813,0.35200687865798397,1.2294493694162234,0.7346306115443465,1.1910692999631762,0.35083666410509234,0.9631168323113279,0.9280475016253449,0.663783439013003,1.1241463948856907,0.026269299036357552,0.00745316018583253,,nan,nan,nan,nan,nan,nan,nan,nan,21,168,168,168,0,0,21,21,63,63,0,8,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,1.655620588825747,8,10.0,8,0.5
