tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,53,0.04,1.0270162316282883,0.004208321843488516,nan,0.016812658625281515,0.012758408356908248,0.14196565833354732,0.751390960756915,2.962031664800104,0.8724850249323496,0.9850900174582307,0.0060027243282387305,0.00495080621642384,0.07852855703094974,,nan,nan,nan,nan,nan,nan,nan,53,425,425,425,0,0,53,53,161,161,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,54,0.04,1.0269401580506188,0.0041322482658190385,nan,0.01683307114284331,0.014266794443093743,0.14058209189885656,0.7545617750566678,2.9619959979052455,0.872474519024523,0.9892470244985516,0.005866964566085801,0.004687809706214374,0.08000605698907748,,nan,nan,nan,nan,nan,nan,nan,54,433,433,433,0,0,54,54,164,164,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,55,0.04,1.0271480995793623,0.004340189794562521,nan,0.017383665268949987,0.012763350188140354,0.14413410917169814,0.7558276062159939,2.9565996052753216,0.8708849776923978,0.990906556891096,0.006177661312282787,0.005011028399581839,0.08146464702440426,,nan,nan,nan,nan,nan,nan,nan,55,441,441,441,0,0,55,55,167,167,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,56,0.04,1.0272877315070992,0.004479821722299437,nan,0.017451236027575586,0.011499427227951796,0.14623356351192732,0.7539247921875568,2.957867011440042,0.8712583001360318,0.9884119259966728,0.006430390823048058,0.005373064947424495,0.08291827701032162,,nan,nan,nan,nan,nan,nan,nan,56,449,449,449,0,0,56,56,170,170,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,57,0.04,1.02699179380535,0.004183884020550366,nan,0.016188260146304825,0.008514428681420338,0.14189090739270227,0.7532934030218809,2.973943188603112,0.8759936390588469,0.987584160962593,0.006020439809864442,0.0050850522257406446,0.08438213699264452,,nan,nan,nan,nan,nan,nan,nan,57,457,457,457,0,0,57,57,173,173,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,58,0.04,1.0276101151041677,0.004802205319367925,nan,0.018671210044704054,0.007246040812296333,0.15164721189971356,0.7535582238692419,2.9402938446712756,0.8660820135255304,0.9879313468974456,0.006876116826783499,0.005762312105961082,0.08583305700449273,,nan,nan,nan,nan,nan,nan,nan,58,465,465,465,0,0,58,58,176,176,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,59,0.04,1.0271934924583603,0.004385582673560595,nan,0.01705311775849714,0.00756868604316016,0.14502048372212495,0.7530224557321966,2.9598959059760888,0.8718559237606894,0.9872289431275835,0.006314723644096377,0.005267384968966586,0.08729882701300085,,nan,nan,nan,nan,nan,nan,nan,59,473,473,473,0,0,59,59,179,179,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,60,0.04,1.0271006987451332,0.004292788960333471,nan,0.016834206765551127,0.013111170418034966,0.1421202512302537,0.7511361070246718,2.965931825485539,0.8736338417506536,0.9847558986297419,0.006260676264771073,0.0051358098421641785,0.08874692698009312,,nan,nan,nan,nan,nan,nan,nan,60,481,481,481,0,0,60,60,182,182,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,61,0.04,1.0271172078409516,0.004309298056151878,nan,0.017261153579331362,0.01892168243393148,0.14052263104753698,0.7526563160623359,2.966469037970641,0.8737920810612015,0.9867489259958737,0.00634765480941004,0.004994666656968851,0.09037988702766597,,nan,nan,nan,nan,nan,nan,nan,61,489,489,489,0,0,61,61,185,185,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,62,0.04,1.027318814030198,0.0045109042453983506,nan,0.018318092681955372,0.014336169903568013,0.14540281206105812,0.7557823687624675,2.942266096907572,0.8666629528051493,0.9908472495980718,0.00651394943309314,0.005034324279720003,0.09186565701384097,,nan,nan,nan,nan,nan,nan,nan,62,497,497,497,0,0,62,62,188,188,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,63,0.04,1.0278156008200032,0.005007691035203488,nan,0.020314630394635765,0.012255769374353184,0.15359713042668596,0.7564664043850005,2.9153885976116474,0.858746016628538,0.9917440352909225,0.007156832564729481,0.0055750525404365744,0.09335411700885743,,nan,nan,nan,nan,nan,nan,nan,63,505,505,505,0,0,63,63,191,191,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,64,0.04,1.027537472915364,0.004729563130564163,nan,0.019302270497480074,0.017498280076517,0.1478167470500952,0.7568924394141253,2.934072139803434,0.8642493712917391,0.9923025765513257,0.006858138197650942,0.005238037269945523,0.09484098700340837,,nan,nan,nan,nan,nan,nan,nan,64,513,513,513,0,0,64,64,194,194,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,65,0.04,1.0270989759748084,0.00429106619000863,nan,0.01729597631636319,0.017265584175836405,0.1408636374231147,0.7582359828470855,2.9624484498021437,0.8726077915716186,0.9940639914377883,0.006278493116039709,0.004840722642446356,0.09634182701120153,,nan,nan,nan,nan,nan,nan,nan,65,521,521,521,0,0,65,65,197,197,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,66,0.04,1.0263620954519497,0.003554185667149934,nan,0.014099610377832805,0.017130358680811475,0.12817614508318526,0.7570728213550598,3.008688564723273,0.8862281077550241,0.992539061229243,0.00527079113066066,0.004123032667357384,0.09781511698383838,,nan,nan,nan,nan,nan,nan,nan,66,529,529,529,0,0,66,66,200,200,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,67,0.04,1.0260507579531848,0.0032428481683850485,nan,0.012628837063904587,0.015067003207477756,0.12302913767878422,0.7557465022879039,3.030146773659834,0.8925487579295327,0.9908002278638485,0.00482489307213765,0.0038780251179503593,0.09932006697636098,,nan,nan,nan,nan,nan,nan,nan,67,537,537,537,0,0,67,67,203,203,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,68,0.04,1.0254653675306031,0.0026574577458033932,nan,0.010154609817962517,0.015097847243361764,0.11119016088138627,0.7542944633429561,3.071470711004321,0.9047209831399412,0.9888965729833223,0.004003546333219884,0.0032932735880309497,0.10080604703398421,,nan,nan,nan,nan,nan,nan,nan,68,545,545,545,0,0,68,68,206,206,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,69,0.04,1.024934392835426,0.0021264830506262378,nan,0.00781633755576638,0.014387610994656592,0.09942548663816597,0.7543140398953657,3.1153119139513734,0.9176346847390442,0.9889222382725817,0.0032385892270080175,0.002771862859630078,0.10229705699020997,,nan,nan,nan,nan,nan,nan,nan,69,553,553,553,0,0,69,69,209,209,0,8,True,False,0.04
smoke,J,J_minibatch_floor_B8_smoke,FR--KL--STL,875108331,70,0.04,1.0246868845141548,0.001878974729355054,nan,0.007094304250765955,0.011689454752464499,0.09447008098591539,0.7564661243983982,3.1214890414601273,0.9194541964318234,0.9917436682223488,0.0028345431801877095,0.0023457801516189995,0.10380862600868568,,nan,nan,nan,nan,nan,nan,nan,70,561,561,561,0,0,70,70,212,212,0,8,True,False,0.04
