tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.002108620014041662,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,1,0.003131432718074895,712.1080938152537,313.3924472870533,nan,27.628752974409487,7.287978952578578,192.26332588894834,0.709112504975479,0.997087487912707,1.8417052343633762,73.09755016318728,105.96965920257148,7316.276927978368,16208.672321055814,0.11060486698988825,0.011552869982551783,,nan,nan,nan,nan,nan,0.6911702301043484,0.465,0.24901203683210507,1,1,1,1,1,0,1,1,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,834364.5123475726,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,2,0.003131432718074895,663.28884324269,264.57319671448954,nan,24.80129593266757,6.706165356826983,150.75922148908086,0.4893916694939801,0.9940041107846005,1.8359589943855972,50.57740635200568,76.14244425832528,5097.647322163774,14027.839480028584,0.22106678399723023,0.022806519991718233,,nan,nan,nan,nan,nan,0.6898398919956364,0.4636,0.24834920854792522,2,2,2,2,2,0,2,2,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,722103.0331916581,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,3,0.003131432718074895,621.2776587154905,222.56201218729007,nan,22.369058302229227,6.2594769195682005,118.96330215411544,0.32911286017938357,0.990751724605483,1.8298938790798511,34.67086486802036,55.515996677081986,3575.656393107509,11920.806617885586,0.33078357100021094,0.030951799999456853,,nan,nan,nan,nan,nan,0.6891582183855569,0.462,0.24801084107670143,3,3,3,3,3,0,3,3,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,613640.5131468493,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,4,0.003131432718074895,585.781918300032,187.06627177183157,nan,20.283890796577563,5.91808625285922,95.01674664847589,0.21645296015359336,0.9873374782203042,1.8235198794221055,25.71999608074454,41.701093714200994,2550.909383300331,9961.275823415626,0.4389013170148246,0.04176871903473511,,nan,nan,nan,nan,nan,0.6890729627905217,0.463,0.24796596848146782,4,4,4,4,4,0,4,4,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,512770.8722920529,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,5,0.003131432718074895,556.2844659864412,157.5688194582408,nan,18.497943509732796,5.652402810148498,77.15739357409552,0.1402020326021234,0.9837736351712819,1.816854731494439,19.84821683665841,32.582627516451616,1865.0864293095224,8209.022138329285,0.5506909239920788,0.04980746901128441,,nan,nan,nan,nan,nan,0.6894841228744555,0.4618,0.248158743221923,5,5,5,5,5,0,5,5,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,422571.1161055408,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,6,0.003131432718074895,532.0962142564147,133.38056772821426,nan,16.965606604902344,5.437444239208783,63.8411796447658,0.09044684969528234,0.980076537179591,1.8099208579487627,16.492600216509672,26.50065117226038,1402.307749046854,6699.33998025461,0.6557935209712014,0.05795043898979202,,nan,nan,nan,nan,nan,0.6902643540891764,0.461,0.24852119366483713,6,6,6,6,6,0,6,6,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,344858.07504507736,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,7,0.003131432718074895,512.4363500410211,113.7207035128207,nan,15.645251126890155,5.254880077158934,53.81899183989734,0.059042299032160836,0.9762649454889897,1.8027398308468374,13.966723158968867,22.299390884692876,1083.6451115285397,5440.3810686846755,0.7605459580081515,0.06604417896596715,,nan,nan,nan,nan,nan,0.6912849813858017,0.4582,0.24898773254430606,7,7,7,7,7,0,7,7,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,280051.3704914218,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,8,0.003131432718074895,496.5155491474834,97.79990261928299,nan,14.500425163879344,5.092822565931253,46.14912137986383,0.03976505692055726,0.9723582361568548,1.7953227013772464,12.10666060796748,19.250953400806477,858.1384326961778,4417.939258644883,0.8658883050084114,0.074068758985959,,nan,nan,nan,nan,nan,0.6924368597178041,0.458,0.24950544337729572,8,8,8,8,8,0,8,8,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,227419.72088188413,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,9,0.003131432718074895,483.60228480957613,84.88663828137572,nan,13.500357600136287,4.9443629420467285,40.15813998857255,0.028173093235497666,0.9683749127381357,1.7876461813048565,10.653768796192722,16.9275956553814,693.8437030843936,3603.616724249456,0.9710441809729673,0.08217250800225884,,nan,nan,nan,nan,nan,0.6936400618351662,0.4574,0.2500377124752375,9,9,9,9,9,0,9,9,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,185501.30764936702,50,logistic,100.0,stepsize_pilot
