tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.0019362999591976404,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,1,0.01252573087229958,575.2440281671895,176.52838163898912,nan,20.07801300322305,5.875215451791265,88.98041005847637,0.14894487235641027,0.9884837510450141,1.8256048387905182,23.921214229068845,38.5259123915648,2275.45936755661,8862.848429816291,0.11607689701486379,0.013770730001851916,,nan,nan,nan,nan,nan,0.6900154624208599,0.465,0.24842241189901373,1,1,1,1,1,0,1,1,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,456227.7564552818,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,2,0.01252573087229958,490.40073389548525,91.68508736728484,nan,14.39724749306594,5.19591151425226,44.171429841856636,0.019808471592722483,0.9742186411302896,1.7975534096833585,12.054446715503838,19.04707899630293,793.8016506642618,3636.385935894078,0.244146773009561,0.02860276901628822,,nan,nan,nan,nan,nan,0.6955149546408993,0.4578,0.25087117300267336,2,2,2,2,2,0,2,2,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,187188.14952958454,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,3,0.01252573087229958,454.67205845465526,55.95641192645485,nan,11.085717528137316,4.561415088280014,27.61640168473442,0.012595360391146254,0.9583813538652913,1.244452309621654,7.641865488801,12.301972658155707,382.6241738399916,1788.1881428679612,0.3772567589767277,0.040146618033759296,,nan,nan,nan,nan,nan,0.6995695830944605,0.457,0.25255180484546735,3,3,3,3,3,0,3,3,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,92049.53362352573,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,4,0.01252573087229958,436.3876000632748,37.67195353507441,nan,8.914708909125668,4.091569624799002,19.3400571927883,0.013540541477680532,0.9419649265707603,1.1488548511025802,5.598476746969029,9.064077859042435,217.81236542330686,1020.2136676371675,0.4868138660094701,0.05180389800807461,,nan,nan,nan,nan,nan,0.7030920048688301,0.4574,0.25401533534355436,4,4,4,4,4,0,4,4,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,52516.95280326116,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,5,0.01252573087229958,425.7951980518071,27.07955152360671,nan,7.385220889268615,3.7432580031506575,14.563942737571388,0.012856830128317934,0.9254968584236116,1.0898665795108364,4.437565416446765,7.288597737276988,138.64785791689687,639.8444994430255,0.5961640430032276,0.06355529802385718,,nan,nan,nan,nan,nan,0.7062789535966597,0.4598,0.2553426946944691,5,5,5,5,5,0,5,5,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,32936.90767395817,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,6,0.01252573087229958,419.16046241951994,20.444815891319536,nan,6.249443542425505,3.467299394789165,11.516451005807427,0.012564807134769517,0.9092628548609983,1.0631675838305061,3.745114698575885,6.176096593084128,95.2789288742336,434.38460571356984,0.7086984789930284,0.07499169703805819,,nan,nan,nan,nan,nan,0.7090483138838257,0.4598,0.2564938126338474,6,6,6,6,6,0,6,6,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,22360.566771818525,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,7,0.01252573087229958,414.72369030799877,16.008043779798356,nan,5.3714689712456725,3.2378939217199862,9.41862983056991,0.01280054340090539,0.8934213650282252,1.045204125423155,3.214910003150336,5.4176009580805875,69.10463350562843,316.4487458009088,0.8190324759925716,0.08643583703087643,,nan,nan,nan,nan,nan,0.7114323292860707,0.46,0.2574818553097333,7,7,7,7,7,0,7,7,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,16289.650271366421,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,8,0.01252573087229958,411.59437066264684,12.87872413444643,nan,4.672241686235948,3.040902435717333,7.892874610934776,0.01296798650927835,0.8780609209312752,1.0288219040631488,2.8745881015402754,4.871081905461734,52.15569036175646,244.2243128099611,0.9333308030036278,0.09803232707781717,,nan,nan,nan,nan,nan,0.7134876685858591,0.4622,0.2583306069063301,8,8,8,8,8,0,8,8,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,12571.794630976336,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,9,0.01252573087229958,409.29598037146826,10.580333843267852,nan,4.102701399614751,2.868038326695751,6.737617537979148,0.01309003042606047,0.863228014072545,1.018210558678714,2.601086434190541,4.460472140046891,40.5786598127045,197.38768456050414,1.0430892889853567,0.11014930612873286,,nan,nan,nan,nan,nan,0.7152652504191299,0.4654,0.25906171096397274,9,9,9,9,9,0,9,9,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,10160.812428652614,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,10,0.01252573087229958,407.554667063292,8.839020535091606,nan,3.630553751313683,2.714031143241372,5.83594967509175,0.013180758898235374,0.8489445527100485,1.0108013196353463,2.3795977534267774,4.141692324359099,32.334442573991666,165.62290554448919,1.1620581760071218,0.12418242613784969,,nan,nan,nan,nan,nan,0.7168114156264611,0.4658,0.2596948161035919,10,10,10,10,10,0,10,10,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,8525.675149759229,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,11,0.01252573087229958,406.2023844159839,7.486737887783477,nan,3.233534722061572,2.575228097724567,5.1155144529128185,0.013249300508253778,0.8352174523799719,1.0038228268821785,2.2117762136446317,3.8877640943355765,26.266038831202998,143.30927128980701,1.2817562519921921,0.1357499751029536,,nan,nan,nan,nan,nan,0.7181648624975884,0.4668,0.26024635513376143,11,11,11,11,11,0,11,11,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,7377.049019571828,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,12,0.01252573087229958,405.130664287117,6.415017758916576,nan,2.8957418281292986,2.4489585272755585,4.529162714679838,0.013301749593836636,0.8220442198921661,0.9980121467774878,2.0754108714011217,3.6813624873423265,21.67863391489002,127.17330723565892,1.3918378590024076,0.14737695507938042,,nan,nan,nan,nan,nan,0.7193573188006125,0.4676,0.2607298440792768,12,12,12,12,12,0,12,12,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,6546.427268905191,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,13,0.01252573087229958,404.26673020030626,5.551083672105847,nan,2.6054880579706787,2.3332054898055334,4.044847988599404,0.013342275625115326,0.809416350007168,0.9939482424538582,1.9589062103991663,3.5108919484004866,18.134539942926548,115.21015383644858,1.5034013359691016,0.15895354509120807,,nan,nan,nan,nan,nan,0.720414634142576,0.4688,0.26115633152635787,13,13,13,13,13,0,13,13,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,5930.606894826511,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,14,0.01252573087229958,403.5601877279198,4.8445411997194014,nan,2.3539766663326667,2.22641384804332,3.6400077684934735,0.013373804368967502,0.7973214664340161,0.991054522724646,1.8642088144634283,3.3683264310077177,15.346589840249578,106.14532711070862,1.6166776419850066,0.17063501407392323,,nan,nan,nan,nan,nan,0.7213579055279106,0.4676,0.26153485628481415,14,14,14,14,14,0,14,14,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,5463.98201767898,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,15,0.01252573087229958,402.97518391177454,4.259537383574127,nan,2.1344498771712828,2.127365407730581,3.298277887289491,0.013385497242384302,0.7857447190205622,0.9889502430256011,1.7812796650725315,3.2479568312774147,13.119748386894827,99.14376548352251,1.7352160289883614,0.18217634403845295,,nan,nan,nan,nan,nan,0.7222044189999908,0.4686,0.2618728319933576,15,15,15,15,15,0,15,15,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,5103.56665255683,50,logistic,100.0,stepsize_pilot
