tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.002009949996136129,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,1,0.00626286543614979,660.7785739170648,262.0629273888644,nan,24.7373239326593,6.658388234682837,148.636788544663,0.4704181046669342,0.9941973896349855,1.8363136200274583,48.66249544896784,74.28870929991709,4972.478968938823,13830.637711099338,0.11358183599077165,0.011432138970121741,,nan,nan,nan,nan,nan,0.6897518955324403,0.465,0.24830567242086846,1,1,1,1,1,0,1,1,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,711951.7910351376,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,2,0.00626286543614979,582.2221496062358,183.5065030780354,nan,20.202830750240352,5.8866020939651476,92.83649882274588,0.19494243438545603,0.9876981221718826,1.824176900861394,25.03520604911407,40.4311900721907,2451.8271807064225,9614.765613725898,0.22799412294989452,0.026785768975969404,,nan,nan,nan,nan,nan,0.6892392018701332,0.4624,0.24804681857199265,2,2,2,2,2,0,2,2,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,494933.7653159528,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,3,0.00626286543614979,528.8481267523613,130.13248022416087,nan,16.8963423582341,5.435524854439596,62.404643833868306,0.07562015252327818,0.9805651549990682,1.8107903846564384,16.34320777447864,26.039791473415896,1350.2360807089603,6332.259370506035,0.3498322989908047,0.03911253798287362,,nan,nan,nan,nan,nan,0.6908113191489947,0.4618,0.2487768360502314,3,3,3,3,3,0,3,3,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,325962.0774039104,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,4,0.00626286543614979,494.1939246126678,95.47827808446738,nan,14.450370148520475,5.103196423978505,45.34040737650983,0.032391364385638034,0.9729387693066698,1.796267722448551,12.062331463653067,19.115969687555378,832.7625961526335,4136.0203808534,0.463458415993955,0.05126641795504838,,nan,nan,nan,nan,nan,0.6932250300307805,0.4572,0.24985908342075847,4,4,4,4,4,0,4,4,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,212907.54478683777,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,5,0.00626286543614979,471.56876042094984,72.85311389274943,nan,12.584098032764587,4.8133361574306734,34.91993138589682,0.018319343000296903,0.9649795527137991,1.7790475819595704,9.379786017838713,15.031552060430434,557.3886588079007,2784.8693590191824,0.578462072997354,0.06535692798206583,,nan,nan,nan,nan,nan,0.6956826452940078,0.4576,0.2509255015023102,5,5,5,5,5,0,5,5,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,143355.11994225945,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,6,0.00626286543614979,456.18799770112275,57.472351172922345,nan,11.113012025444167,4.552348610279403,27.996951988454207,0.013715328230894504,0.9568200664176073,1.3851257277848796,7.6309613536712275,12.312551048345403,394.8942016951158,1958.8524444535642,0.6921027089701965,0.0769627969712019,,nan,nan,nan,nan,nan,0.697938694356918,0.4592,0.2518833976865783,6,6,6,6,6,0,6,6,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,100834.72182074972,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,7,0.00626286543614979,445.2418205111151,46.52617398291471,nan,9.922114562260557,4.319941741827423,23.107921053981148,0.012065400136916397,0.9485555039784744,1.213489423443777,6.460907503131237,10.416762638245416,291.9296906377931,1433.345555487846,0.8030820859712549,0.08870734699303284,,nan,nan,nan,nan,nan,0.6999855994408497,0.4586,0.2527425650076299,7,7,7,7,7,0,7,7,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,73783.50562844098,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,8,0.00626286543614979,437.1503643529559,38.43471782475547,nan,8.937880237348859,4.114686503439806,19.506718564823654,0.011368774842602531,0.9402527416310883,1.1400653499005535,5.576330789252614,9.056340256680963,223.2822468941926,1081.850418983652,0.91443178296322,0.10040360694983974,,nan,nan,nan,nan,nan,0.7018607945095177,0.4576,0.2535255009775412,8,8,8,8,8,0,8,8,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,55689.79243881178,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,9,0.00626286543614979,430.9959492001823,32.28030267198187,nan,8.110884362772842,3.9332745249459875,16.76830804429038,0.01100237888456537,0.9319597280100029,1.1007524706244165,4.9384601780743775,8.047549866740946,175.62254846830055,836.0412001602471,1.0251173689612187,0.11199559597298503,,nan,nan,nan,nan,nan,0.7035931907821635,0.4604,0.2542469889926022,9,9,9,9,9,0,9,9,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,43036.412511592156,50,logistic,100.0,stepsize_pilot
