tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.011699029011651874,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,1,0.0015657163590374475,739.4595786025255,340.74393207432513,nan,29.21611186679654,7.646765169042265,217.6108798635097,0.8480291736384545,0.998540931514556,1.844413747846168,87.35238363231498,125.4882824962342,8784.71389344742,17326.1687042786,0.14921082503860816,0.011472648999188095,,nan,nan,nan,nan,nan,0.6921061774553003,0.465,0.24947956497798032,1,1,1,1,1,0,1,1,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,891889.2316070659,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,2,0.0015657163590374475,712.7975450670594,314.08189853885904,nan,27.648547572119014,7.303921883849267,192.94117600430238,0.714705132968929,0.9970397223177893,1.8416174619579548,73.66923859833584,106.63615036582006,7360.92793092975,16254.837191771067,0.2756630820222199,0.023021329019684345,,nan,nan,nan,nan,nan,0.6912131951315041,0.4628,0.24903347569499282,2,2,2,2,2,0,2,2,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,836740.9148732676,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,3,0.0015657163590374475,687.8164706500964,289.10082412189604,nan,26.189887062268813,6.998979740001944,171.08197261338617,0.5986296796225725,0.9954962997404816,1.8387421211926487,61.761933056991346,90.5913440496276,6161.940348268151,15183.480001443386,0.38701601803768426,0.03432028798852116,,nan,nan,nan,nan,nan,0.6904727549200521,0.4632,0.2486641407464067,3,3,3,3,3,0,3,3,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,781591.2763370749,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,4,0.0015657163590374475,664.5131731599452,265.79752663174474,nan,24.83442015361932,6.729218036459124,151.8119507388352,0.49837139061700897,0.9939108856005696,1.835787922291861,51.48813939773495,77.06372605406663,5159.164388659048,14120.485508456899,0.49713215499650687,0.045503917965106666,,nan,nan,nan,nan,nan,0.6898867531839682,0.4626,0.24837243753108115,4,4,4,4,4,0,4,4,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,726872.1195671111,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,5,0.0015657163590374475,642.8711121290805,244.15546560088012,nan,23.57631846687694,6.491526627934978,134.90611916477397,0.4124825626147288,0.9922840136049318,1.8327555912560658,42.715903158348496,65.76169492641026,4325.618764667206,13074.629594634505,0.6063518220325932,0.05675190797774121,,nan,nan,nan,nan,nan,0.6894541633844082,0.4624,0.2481575671353878,5,5,5,5,5,0,5,5,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,673035.1955897743,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,6,0.0015657163590374475,622.8599142657679,224.14426773756747,nan,22.409680093811243,6.28253280937956,120.13890110586259,0.3395186041971467,0.9906165364627905,1.8296463868015616,35.457412167386124,56.397663678945655,3636.2995278987255,12054.70726384953,0.7168915980146267,0.06799660698743537,,nan,nan,nan,nan,nan,0.6891709016422547,0.462,0.24801701460552253,6,6,6,6,6,0,6,6,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,620533.2397662653,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,7,0.0015657163590374475,604.4354927785125,205.71984625031212,nan,21.328580903490227,6.098746048238005,107.28759740480676,0.2780589630481075,0.9889096210458656,1.8264620790244364,30.097070232324572,48.69416065775677,3068.475324107636,11069.1289633174,0.8276700850110501,0.07915964693529531,,nan,nan,nan,nan,nan,0.6890298908251242,0.4626,0.24794663090263266,7,7,7,7,7,0,7,7,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,569799.1918556542,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,8,0.0015657163590374475,587.5408003967303,188.82515386852992,nan,20.327130475752302,5.936703818779501,96.13602045868318,0.22672838623808114,0.9871647308750627,1.8232049007155235,26.086179640808602,42.3900038044316,2601.882524204637,10125.523049811003,0.9362722020014189,0.09054181689862162,,nan,nan,nan,nan,nan,0.6890213350489619,0.4618,0.2479408368945129,8,8,8,8,8,0,8,8,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,521225.73239665234,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fb-gvi,FB--GVI,3602226593,9,0.0015657163590374475,572.1071892138566,173.3915426856562,nan,19.39953002080633,5.793102558893482,86.47803314509322,0.1842171421590514,0.9853835963928723,1.8198774703184932,22.878453827769903,37.245860157527304,2218.807663524557,9230.38889075788,1.0480595290428028,0.10192145686596632,,nan,nan,nan,nan,nan,0.6891331876847189,0.4616,0.24799293167405687,9,9,9,9,9,0,9,9,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,475147.4255921032,50,logistic,100.0,stepsize_pilot
