tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_batch_size,grid_condition,grid_dimension,grid_rho
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,0,0.0,3.967100758767716,1.3933148864984237,nan,3.561249838021438,0.5241553523313452,1.6466023944193793,0.7,0.7,0.20618923255024474,0.9177153415927755,0.6452648508826639,1.2735151788523145,3.4401584747792295,0.0007010599947534502,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.0,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,5.066597398328205,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,1,0.04,3.914330329893763,1.3405444576244707,nan,3.4400089162806484,0.5075550544028843,1.6292644713608313,0.6992571522597493,0.7200832241625835,0.2111311980993689,0.9167414519246391,0.6577869341351509,1.2371736252537149,3.270623445541476,0.002275909995660186,0.00036238000029698014,,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,0,1,2,3,1,1,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.816909558550236,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,2,0.04,3.8609940614271956,1.2872081891579032,nan,3.3187513573313847,0.492990795440442,1.6092915093086728,0.6979272746206399,0.7394313881833454,0.21603593536275753,0.9149979531934211,0.6713297426508473,1.1996792564005632,3.098964357564154,0.0035113500198349357,0.0007093800231814384,,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,0,2,4,6,2,2,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.5640934470479575,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,3,0.04,3.8097016917569766,1.2359158194876843,nan,3.1918599496758864,0.46956020931309567,1.5925569913381963,0.698026652812754,0.7581232395082524,0.22134487602016378,0.9151282401813117,0.6828205666027151,1.1616633831284071,2.9469961762965533,0.004667049972340465,0.0010218300158157945,,nan,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,0,3,6,9,3,3,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.340277713707794,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,4,0.04,3.7605197573876508,1.1867338851183584,nan,3.072857958467753,0.45578519350697877,1.572841440586899,0.7018556133496112,0.7768654574877827,0.2268536158705585,0.920148091362779,0.698243924517705,1.127095843243785,2.79478876993811,0.005817199999000877,0.0013271600473672152,,nan,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,0,4,8,12,4,4,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.1161096543827185,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,5,0.04,3.715839916777983,1.1420540445086909,nan,2.9689578725408188,0.4383561975559923,1.5553687938089102,0.7039658969224057,0.7936880916877096,0.2324007868211636,0.9229147193768719,0.7088872902462463,1.093041753532027,2.660378579623356,0.006952259980607778,0.001626290031708777,,nan,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,0,5,10,15,5,5,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.9181529830403505,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,6,0.04,3.679117502519232,1.1053316302499399,nan,2.8946337449851867,0.44249041881629825,1.5356345969988205,0.7118313527625555,0.811742767510395,0.23910374037311388,0.9332265043670518,0.7243109934456408,1.069728932145122,2.5362951348199716,0.008080779982265085,0.001918110006954521,,nan,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,0,6,12,18,6,6,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.7354053383532047,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,7,0.04,3.63532106974238,1.0615351974730878,nan,2.8086101200161444,0.4326847396763069,1.515061704840556,0.7108149049530157,0.832192554894942,0.24512734889687918,0.9318939190117044,0.7344910909172255,1.0361220129327464,2.3990555467878476,0.009186209994368255,0.002208730031270534,,nan,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,0,7,14,21,7,7,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.533281585982809,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,8,0.04,3.5901259229453,1.0163400506760079,nan,2.695797742413351,0.4232576382095515,1.4940598963191172,0.7097585182545814,0.8597750233820041,0.2532519317671487,0.9305089728976923,0.7522790843471017,1.0021995450532706,2.266304415592459,0.0102884600055404,0.0024977500434033573,,nan,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,0,8,16,24,8,8,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.337768344115995,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,9,0.04,3.560904487032184,0.9871186147628919,nan,2.6435645753572836,0.43489483385011324,1.4743627754419957,0.7134081525781406,0.8816907766346664,0.2597073494013304,0.9352937234833131,0.7674339029344035,0.9843217113193555,2.165748424484891,0.011442389979492873,0.0028307900647632778,,nan,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,0,9,18,27,9,9,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.1896714681531475,1,10.0,8,0.5
