tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_batch_size,grid_condition,grid_dimension,grid_rho
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,0,0.0,2.74952872481243,0.17574285254313748,nan,0.532025656955391,0.21395249766138727,0.7584054437653315,0.7082333706220653,2.4471718457843687,0.6059195724212946,0.9285094709254736,1.3867323741885154,0.23920851790769132,0.31566043984374026,0.000592990021687001,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,1,0,0,0,0,2,2,0,1,True,False,0.0,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.4648984559846671,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,1,0.04,2.7429178961231733,0.16913202385388093,nan,0.5198632221235844,0.22550357700338836,0.7370648084222667,0.7068457035452841,2.5109810113170523,0.6059828615906769,0.9266902089749228,1.4070409798505004,0.23311578543757414,0.30045398695347914,0.001932459999807179,0.00034915003925561905,,nan,nan,nan,nan,nan,nan,nan,nan,1,2,2,2,0,1,2,3,3,3,0,1,True,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.4425026927614215,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,2,0.04,2.737553847882459,0.1637679756131667,nan,0.5059833067754517,0.2259108547395829,0.7253625638231229,0.7076704389454194,2.5177629528368968,0.6167721903119783,0.9277714551598641,1.419709150747083,0.22711074302434997,0.28984661357713254,0.003089610021561384,0.000660400022752583,,nan,nan,nan,nan,nan,nan,nan,nan,2,3,3,3,0,2,4,6,4,4,0,1,True,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.4268803629339729,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,3,0.04,2.735414767363414,0.16162889509412182,nan,0.49340684575058635,0.2118632110952602,0.7277190083617951,0.7089517351226381,2.5049345606640325,0.6161783969654064,0.929451262529804,1.4100607685120137,0.222294819790233,0.2874724471568305,0.004260329995304346,0.000986150000244379,,nan,nan,nan,nan,nan,nan,nan,nan,3,4,4,4,0,3,6,9,5,5,0,1,True,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.4233837375614827,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,4,0.04,2.7270581792074884,0.15327230693819605,nan,0.4674037368143829,0.2075983648991711,0.7109978925383732,0.7099869527313298,2.5440604436566843,0.6337055096486256,0.930808455503209,1.4218330549602562,0.21166638423883957,0.2725584840317147,0.005392699968069792,0.0012991399853490293,,nan,nan,nan,nan,nan,nan,nan,nan,4,5,5,5,0,4,8,12,6,6,0,1,True,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.40141874748255213,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,5,0.04,2.715815833540125,0.14202996127083267,nan,0.42935046835578805,0.19122508178489972,0.692776053632012,0.710010764068397,2.5136338836099625,0.6492493067326346,0.9308396726879663,1.4362047108089762,0.1967028266029145,0.2538088232613495,0.006514900014735758,0.0015999599709175527,,nan,nan,nan,nan,nan,nan,nan,nan,5,6,6,6,0,5,10,15,7,7,0,1,True,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.3738046177338448,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,6,0.04,2.713457557370905,0.13967168510161265,nan,0.42929781621287383,0.1975981110939651,0.6830822213477871,0.7148892742554785,2.578832897595643,0.6494532238139809,0.9372355064633969,1.4469526638106103,0.19490715703576858,0.24618497830577984,0.0076627000235021114,0.0019027399830520153,,nan,nan,nan,nan,nan,nan,nan,nan,6,7,7,7,0,6,12,18,8,8,0,1,True,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.3625763695876237,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,7,0.04,2.7052456301593244,0.13145975789003206,nan,0.4051280790566333,0.1842343751363995,0.6675884485846393,0.7128767680453125,2.639422735007123,0.6508720522817809,0.9345970667146541,1.448677848474505,0.18312899949603395,0.2292593861373873,0.008780530013609678,0.002197619993239641,,nan,nan,nan,nan,nan,nan,nan,nan,7,8,8,8,0,7,14,21,9,9,0,1,True,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.3376486920186288,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,8,0.04,2.701123187382528,0.12733731511323576,nan,0.3979878077561816,0.1833479539481551,0.6569666509593829,0.7165094547549211,2.6410766004428363,0.6513639838305973,0.9393595986069505,1.4540518410842265,0.1777333816107303,0.21783100686193407,0.009909709973726422,0.002491139981430024,,nan,nan,nan,nan,nan,nan,nan,nan,8,9,9,9,0,8,16,24,10,10,0,1,True,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.32081720093220867,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,2563146674,9,0.04,2.7018270065487036,0.12804113427941122,nan,0.4043474096166637,0.18496963450892207,0.657627205871247,0.7145510835856818,2.644991201186727,0.6433883493435135,0.9367921310833162,1.4494938248423275,0.1782423541066313,0.2162585908968086,0.011026219988707453,0.0027856199885718524,,nan,nan,nan,nan,nan,nan,nan,nan,9,10,10,10,0,9,18,27,11,11,0,1,True,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,0.31850137778150167,1,10.0,8,0.5
