tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,0,0.0,1.105408406877336,0.08260049739667252,nan,0.27707666298664513,0.07709584837087875,0.541080671560469,0.6899903447500086,1.9077713224531534,0.561945681564116,0.9045924641828296,1.2356245428011687,0.10095732842028661,0.13277450232783738,0.000471699982881546,,nan,nan,nan,nan,nan,nan,nan,0,1,1,1,0,0,0,0,2,2,0,1,True,False,0.0,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,1,0.04,1.104183747504191,0.08137583802352744,nan,0.2738038084275334,0.07665678566241683,0.5377074338031888,0.6893611417272657,1.9134257186130912,0.563611218448193,0.9037675652300471,1.2394520891393928,0.09957392014373345,0.1304334205194401,0.003443869005423039,,nan,nan,nan,nan,nan,nan,nan,1,2,2,2,0,1,2,3,3,3,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,2,0.04,1.097834578426908,0.07502666894624443,nan,0.25434362226529883,0.0740343632512304,0.5197644438941683,0.6894150633416474,1.953073791611964,0.5752898002267499,0.9038382576482779,1.263027323640982,0.0925934110467484,0.11901118262591734,0.006307828996796161,,nan,nan,nan,nan,nan,nan,nan,2,3,3,3,0,2,4,6,4,4,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,3,0.04,1.0918601951805416,0.06905228569987809,nan,0.23217925545757673,0.06293390436185824,0.5038416355825821,0.6952049278975432,2.007692333820297,0.591378025039687,0.9114288969749778,1.2875635023567897,0.08609834680572424,0.10941254963556367,0.009075228997971863,,nan,nan,nan,nan,nan,nan,nan,3,4,4,4,0,3,6,9,5,5,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,4,0.04,1.0927229261243403,0.06991501664367683,nan,0.23617630165151823,0.062412114319884714,0.5064211108453833,0.6942039357824452,1.9914358802498704,0.5865895874665179,0.9101165743737789,1.2806123187928669,0.08684469725327944,0.11026173519297452,0.01185095903929323,,nan,nan,nan,nan,nan,nan,nan,4,5,5,5,0,4,8,12,6,6,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,5,0.04,1.0848579884661298,0.06205007898546633,nan,0.20641316953238806,0.04628153794053387,0.4827724304795531,0.6962974035493305,2.0559884434685607,0.6056039387714699,0.9128611564977815,1.316951220180196,0.07855361135720641,0.097941066505567,0.014664708985947073,,nan,nan,nan,nan,nan,nan,nan,5,6,6,6,0,5,10,15,7,7,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,6,0.04,1.085296972920759,0.06248906344009564,nan,0.2079217440366505,0.04570845078742133,0.4844329272269048,0.6967478514472112,2.052434918673539,0.6045572263644897,0.9134517035641714,1.3142985749826588,0.07897856764393676,0.0986276715351081,0.01743423903826624,,nan,nan,nan,nan,nan,nan,nan,6,7,7,7,0,6,12,18,8,8,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,7,0.04,1.0831031933332662,0.060295283852602743,nan,0.2018157526669478,0.04638024209480449,0.4768477724512145,0.6968736523542834,2.066369035898408,0.6086616055994467,0.9136166313104668,1.3231315421641385,0.07641189108510182,0.09450853448092127,0.020177089027129114,,nan,nan,nan,nan,nan,nan,nan,7,8,8,8,0,7,14,21,9,9,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,8,0.04,1.080990090626949,0.05818218114628548,nan,0.19486036241658225,0.04615737166064836,0.46965574446568126,0.6994893017065412,2.088550909027653,0.615195411652236,0.9170458049373152,1.3336056570297075,0.07402671625700527,0.09086458299938394,0.02293302898760885,,nan,nan,nan,nan,nan,nan,nan,8,9,9,9,0,8,16,24,10,10,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,9,0.04,1.082256082548346,0.059448173067682575,nan,0.1999266989852184,0.04600039954056494,0.4739208906418277,0.7020595349510975,2.0715413601250727,0.6101851452546535,0.9204154370516022,1.3237288916202943,0.07525413176745276,0.09213252262888402,0.025726018997374922,,nan,nan,nan,nan,nan,nan,nan,9,10,10,10,0,9,18,27,11,11,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,10,0.04,1.0759986150673075,0.05319070558664407,nan,0.18379643107708094,0.06295517073320639,0.44914135535075267,0.7060929820684689,2.137332795963406,0.6295644140475786,0.925703374621766,1.3569115485985344,0.06796805293143342,0.08048238321766725,0.028518589038867503,,nan,nan,nan,nan,nan,nan,nan,10,11,11,11,0,10,20,30,12,12,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,11,0.04,1.0771441602252931,0.054336250744629666,nan,0.18863583286547886,0.06007203149060088,0.4536746098654246,0.7112126342558582,2.117172007290364,0.6236259307511766,0.9324153508446036,1.3438799914900736,0.06897469647235799,0.0811381227238605,0.031266878999304026,,nan,nan,nan,nan,nan,nan,nan,11,12,12,12,0,11,22,33,13,13,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,12,0.04,1.077228459072002,0.054420549591338574,nan,0.19079370902252435,0.05836638813259087,0.4539343644878345,0.7107292743523832,2.100178023540555,0.6186202491642996,0.9317816554175603,1.3362786317071391,0.06873215660441093,0.08023860636692734,0.03402367903618142,,nan,nan,nan,nan,nan,nan,nan,12,13,13,13,0,12,24,36,14,14,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,13,0.04,1.0754427235884394,0.05263481410777593,nan,0.18566275672528867,0.05892175152573353,0.44719310174628746,0.7113329299612167,2.114697781550663,0.6228971324653046,0.9325730611507975,1.344118744825209,0.06661611222630472,0.07706239427738021,0.03679666802054271,,nan,nan,nan,nan,nan,nan,nan,13,14,14,14,0,13,26,39,15,15,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,14,0.04,1.0727954086465747,0.049987499165911276,nan,0.17623554383152112,0.05888567983084218,0.43732758109406217,0.7111561985860976,2.147068330606902,0.6324320751693506,0.9323413624446715,1.361449600715698,0.06371800601610839,0.07331252679445713,0.03957639803411439,,nan,nan,nan,nan,nan,nan,nan,14,15,15,15,0,14,28,42,16,16,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,15,0.04,1.072577360095878,0.04976945061521443,nan,0.1785675591359216,0.05459842966793248,0.43675568126604575,0.7101731056250925,2.1228938792150247,0.6253113430333946,0.9310525060267771,1.3486021016341867,0.06284009550031369,0.07150264313023703,0.04231993801658973,,nan,nan,nan,nan,nan,nan,nan,15,16,16,16,0,15,30,45,17,17,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,16,0.04,1.0658006654132863,0.04299275593262286,nan,0.1527109788318754,0.03570172558372279,0.4118088479671548,0.7121486612231713,2.1902903922464114,0.6451633971054561,0.9336425027132433,1.3846935043684319,0.05518658795744826,0.06162261890840263,0.045095217996276915,,nan,nan,nan,nan,nan,nan,nan,16,17,17,17,0,16,32,48,18,18,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,17,0.04,1.0655116741288253,0.042703764648161835,nan,0.1547552529484468,0.03357003859064467,0.4100074629632425,0.714078064041813,2.169381039832886,0.6390044197926124,0.936171992094357,1.3701483111700734,0.0542844743564263,0.05949063062826118,0.04788272798759863,,nan,nan,nan,nan,nan,nan,nan,17,18,18,18,0,17,34,51,19,19,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,18,0.04,1.062143862531863,0.039335953051199635,nan,0.14259695547465623,0.03227840474682,0.3959090016091912,0.713078025961002,2.2144920421193532,0.6522921407199361,0.9348609202530194,1.3946153440652274,0.050485930330451734,0.05493917915354175,0.05065749800996855,,nan,nan,nan,nan,nan,nan,nan,18,19,19,19,0,18,36,54,20,20,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,19,0.04,1.0625891992399792,0.03978128975931572,nan,0.14588589008830088,0.03100759399352118,0.3974303995065395,0.71729137658569,2.1958377970535645,0.6467974190338596,0.9403847152641406,1.3807636817812863,0.05067317639454663,0.05431681087534701,0.053420028008986264,,nan,nan,nan,nan,nan,nan,nan,19,20,20,20,0,19,38,57,21,21,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,20,0.04,1.060505812232922,0.037697902752258594,nan,0.13858992290560113,0.034288042773646187,0.38771827498371025,0.7231281113036201,2.2244891852841895,0.6552368602276359,0.948036802400501,1.395715985461367,0.04828638530435608,0.05087900623806592,0.0561712080379948,,nan,nan,nan,nan,nan,nan,nan,20,21,21,21,0,20,40,60,22,22,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,21,0.04,1.056133419929838,0.033325510449174534,nan,0.12315142786833516,0.033662032685986144,0.36693810125052695,0.7262623029878044,2.284631977082382,0.672952286458462,0.9521457963891703,1.4264476587748423,0.043232960630279,0.04442705835572523,0.05894438800169155,,nan,nan,nan,nan,nan,nan,nan,21,22,22,22,0,21,42,63,23,23,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
smoke,J,J_minibatch_floor_B1_smoke,FR--R--STL,875108331,22,0.04,1.0532331796691081,0.030425270188444653,nan,0.11066855376088579,0.03548135731318551,0.35195616405728314,0.7253254378561614,2.3513244137672404,0.6925969505473698,0.9509175456687247,1.4642130941090419,0.04036297269110181,0.041457654295017146,0.06174044799990952,,nan,nan,nan,nan,nan,nan,nan,22,23,23,23,0,22,44,66,24,24,0,1,True,False,0.04,0,nan,nan,0.09999999999999994,1.5,0.33949390217628794,2.036963413057727,5.999999999999999,0.20618927041479335,0.9177153415927892,2.945561005925618
