tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_batch_size,grid_condition,grid_dimension,grid_rho
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,0,0.0,3.967100758767716,1.3933148864984237,nan,3.561249838021438,0.5241553523313452,1.6466023944193793,0.7,0.7,0.20618923255024474,0.9177153415927755,0.6452648508826639,1.2735151788523145,3.4401584747792295,0.0007202500128187239,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.0,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,5.066597398328205,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,1,0.04,3.9154405124154037,1.3416546401461114,nan,3.442062794128533,0.5075550544028843,1.6297543347871293,0.6992860729337831,0.7195712726838946,0.21099450674551118,0.9167793675621387,0.6574536836336692,1.2378694698275978,3.274647787259286,0.002402530051767826,0.00044248998165130615,,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,0,0,1,1,3,3,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.822836529481059,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,2,0.04,3.86322648565518,1.2894406133858878,nan,3.3228926539412478,0.4929958493692334,1.6103322571923508,0.698007242602962,0.7384012737770322,0.21576127155845898,0.9151027929708695,0.6706588131940383,1.201140313440662,3.106915375249392,0.0036663400242105126,0.0008178700227290392,,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,0,0,2,2,6,6,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.575803548723048,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,3,0.04,3.812897380985193,1.2391115087159008,nan,3.1978716909190696,0.46957091402809237,1.5940873741270443,0.6981000403571227,0.7565730403173097,0.22092148887235113,0.9152244528603815,0.6818260517550679,1.1637918455900693,2.958167780363853,0.004868740041274577,0.0011679500457830727,,nan,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,0,0,3,3,9,9,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.356731031343449,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,4,0.04,3.764735992626532,1.1909501203572397,nan,3.080859410849885,0.45581855416176703,1.5749409872485272,0.7017894507475055,0.7747835519674807,0.22627662431796258,0.9200613507413612,0.6969045113115547,1.129980303259738,2.8092637482679153,0.0061324400012381375,0.0015505100600421429,,nan,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,0,0,4,4,12,12,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,4.137428116332746,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,5,0.04,3.720928955155242,1.1471430828859495,nan,2.9787193730527983,0.43840156214682663,1.5579834733064057,0.7038235379117199,0.7911084812578537,0.23166724385286186,0.922728083593843,0.7072360053470982,1.0965924526897173,2.6775586888329044,0.0073451700154691935,0.0019219900714233518,,nan,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,0,0,5,5,15,15,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.9434555082763945,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,6,0.04,3.6851203279889586,1.1113344557196663,nan,2.9063022305614634,0.4425826409033779,1.5388079447287528,0.7114280975155488,0.808628261364591,0.23818634375600556,0.9326978279002573,0.722304086188654,1.0739822247650455,2.556168285008395,0.008530130027793348,0.0022794000688008964,,nan,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,0,0,6,6,18,18,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.764674121108253,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,7,0.04,3.642193025073321,1.0684071528040286,nan,2.8221459535925755,0.4327723856840791,1.5188168483158888,0.7104667265631204,0.8284936487541125,0.24403781372766062,0.9314374495116787,0.7321020496266825,1.0410548069951409,2.421361995658359,0.00970890000462532,0.0026204200694337487,,nan,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,0,0,7,7,21,21,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.566134082936609,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,8,0.04,3.5978326409463515,1.0240467686770591,nan,2.711184652713045,0.42342316443267086,1.4984171689432408,0.7094661976063377,0.8553133393181118,0.25193771574855517,0.9301257341211822,0.7495153184925486,1.0078518558557539,2.290803791910715,0.010883809998631477,0.0029575900407508016,,nan,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,0,0,8,8,24,24,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.373850541266144,1,10.0,8,0.5
smoke,J,J_minibatch_floor_B1_smoke,FR--KL--STL,875108331,9,0.04,3.5693630333920314,0.9955771611227391,nan,2.660674196485749,0.4351241892814684,1.4792707798533544,0.7129903860718272,0.8765882857282492,0.2582043798526321,0.9347460224375301,0.7642670306134947,0.9905839759905004,2.1921138791060324,0.012115310004446656,0.0033198200399056077,,nan,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,0,0,9,9,27,27,0,1,False,False,0.04,0,nan,nan,nan,nan,0.10000000000000009,1.500000000000001,0.33949396452087927,2.0369637871252753,5.999999999999999,0.20618923255024438,0.9177153415927768,2.9455604650034917,3.2285019885400863,1,10.0,8,0.5
