tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_dimension,grid_family,grid_rho,grid_role
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,0,0.0,8.112338983637708,2.1598090063619697,nan,4.562957184844511,2.1361079525259266,2.9495198569914895e-15,1.0,1.0,0.9999999999999981,1.0000000000000013,2.0000000000000018,3.8248759027547212,3.8906654092881583,0.000670259993057698,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,12.001094871314502,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,1,1.121667899851164,5.970862136272328,0.01833215899659013,nan,0.029470647191645456,0.13282046735655048,0.22731915499101593,0.9991631972239046,1.2118799968660134,0.9991631972239048,1.2118799968660139,2.2721258243044713,0.03593711660099864,0.0471171360123442,0.0024671799619682133,0.0006702600512653589,,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,2,2,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.14533689224441138,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,2,1.121667899851164,5.9555832389247385,0.0030532616490006603,nan,0.003970501914129319,0.024454287852298896,0.11896437335616054,0.9996651346488825,1.1112716281214965,0.9996651346488818,1.111271628121497,2.1913063807621334,0.005463760514011897,0.009407012155547297,0.004102359991520643,0.0013378000003285706,,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,0,0,0,4,4,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.02901674481306455,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,3,1.121667899851164,5.9533669819254555,0.0008370046497176986,nan,0.0010270556871596346,0.004953340877305004,0.06415406487465368,0.9998022822377611,1.0597167825371185,0.9998022822377611,1.0597167825371185,2.106374906412944,0.0014383618801605735,0.002713195954476626,0.005675190011970699,0.0019603600376285613,,nan,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,0,0,0,6,6,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.008369088222391798,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,4,1.121667899851164,5.95278322457959,0.0002532473038519001,nan,0.0003063365501738235,0.0008945973228565442,0.035211426928074004,0.9998936953348583,1.0327597738804446,0.9998936953348573,1.032759773880445,2.0581868057075754,0.00042911649657988995,0.0008335784792786989,0.007244370004627854,0.00258651003241539,,nan,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,4,0,0,0,8,8,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.00257124511108758,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,5,1.121667899851164,5.952608190941604,7.821366586657774e-05,nan,9.454995844884951e-05,0.0005310306771480437,0.019495795008436387,0.9999416639511289,1.018106570779546,0.9999416639511276,1.018106570779546,2.0320663090655673,0.00013134762846418133,0.0002584848505926474,0.008804209996014833,0.003209610062185675,,nan,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,5,0,0,0,10,10,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0007973189386458911,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,6,1.121667899851164,5.952554331495429,2.4354219690714274e-05,nan,2.942332450810569e-05,0.00025499241768930556,0.010860643403782318,0.9999681349354057,1.0100647416580066,0.9999681349354057,1.010064741658007,2.017749529396343,4.069155739849303e-05,8.06546269164512e-05,0.010399329999927431,0.0038599500549025834,,nan,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,6,0,0,0,12,12,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.00024878619146330124,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,7,1.121667899851164,5.952537600940987,7.623665249312239e-06,nan,9.218315892402306e-06,0.00014480152154612992,0.006072877806245096,0.9999825765048862,1.0056096602201845,0.9999825765048851,1.0056096602201847,2.00984171471688,1.2690132428729562e-05,2.5251728715084368e-05,0.011971110012382269,0.0044901600340381265,,nan,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,7,0,0,0,14,14,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,7.789114716751506e-05,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,8,1.121667899851164,5.952532373655113,2.396379374935975e-06,nan,2.9012775098562962e-06,7.91860524650742e-05,0.0034052642840808247,0.999990475257142,1.003131637732566,0.9999904752571418,1.0031316377325665,2.0054583131511285,3.9774533659494026e-06,7.932054419921616e-06,0.013522869965527207,0.005109440069645643,,nan,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,8,0,0,0,16,16,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.4467109762421216e-05,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,9,1.121667899851164,5.952530733289222,7.560134838158206e-07,nan,9.168474747225977e-07,4.389717574052993e-05,0.001913752753279383,0.9999947929424889,1.0017497849537673,0.999994792942488,1.0017497849537678,2.0030253126417326,1.251641774146954e-06,2.499150653455861e-06,0.015137740003410727,0.005750580050516874,,nan,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,9,0,0,0,18,18,0,1,False,False,2.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,7.708846928402126e-06,10.0,10,logcosh,1.0,stepsize_pilot
