tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_dimension,grid_family,grid_rho,grid_role
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,0,0.0,8.112338983637708,2.1598090063619697,nan,4.562957184844511,2.1361079525259266,2.9495198569914895e-15,1.0,1.0,0.9999999999999981,1.0000000000000013,2.0000000000000018,3.8248759027547212,3.8906654092881583,0.0007248700130730867,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,12.001094871314502,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,1,2.243335799702328,8.335908177380428,2.3833782001046906,nan,4.953360096981289,2.220637486536148,0.31607408080704136,0.9989054727931616,1.2965829074932156,0.9989054727931607,1.296582907493216,2.3458995925004964,5.023422345893845,4.344905973394084,0.0027822499978356063,0.0007695599924772978,,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,2,2,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,13.402239285126234,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,2,2.243335799702328,10.605816251844868,4.65328627456913,nan,10.414471816403873,3.2227734480602,0.3595969717797215,1.0014367014853118,1.3390276109635588,1.001436701485311,1.3390276109635602,2.4270111845196003,8.822730312496722,7.504939346902404,0.004512390005402267,0.001486390014179051,,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,0,0,0,4,4,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,23.149636278313565,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,3,2.243335799702328,13.236773632401533,7.284243655125795,nan,16.59033388255468,4.061274304459747,0.6968748731534543,0.9990496066478564,1.6434784093864998,0.9990496066478561,1.6434784093865007,2.89103973239366,15.38539798336609,11.239104009966935,0.00618932000361383,0.002136619994416833,,nan,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,0,0,0,6,6,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,34.66799102543813,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,4,2.243335799702328,21.731153549708747,15.778623572433009,nan,41.589795949464346,6.436316004023802,0.9417904516363559,1.0027712022596347,1.8834102698745094,1.0027712022596353,1.8834102698745103,3.3080495712252556,30.333369478329793,20.086530329253492,0.007839869998861104,0.002807050012052059,,nan,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,4,0,0,0,8,8,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,61.958644796703815,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,5,2.243335799702328,35.929430747869695,29.976900770593957,nan,86.00754438706791,9.257428174468386,1.319744926575535,0.999127060407296,2.164909564802649,0.999127060407296,2.1649095648026497,3.951366847809112,62.52982840368712,34.90583755840549,0.03214301902335137,0.008802160038612783,,nan,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,5,0,0,0,10,10,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,107.67008314337708,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,6,2.243335799702328,75.81534651096943,69.86281653369369,nan,232.39104463687121,15.230478809047693,1.5511752472608504,1.005128444024663,2.279066447829444,1.0051284440246635,2.279066447829446,4.209166494012635,139.1077094545963,71.69900781566916,0.03395524900406599,0.009486790047958493,,nan,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,6,0,0,0,12,12,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,221.16180767453807,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,7,2.243335799702328,150.2503828603486,144.29785288307286,nan,515.1490816715967,22.68157730273225,1.9738880172241111,0.9998865371118427,2.3168468951198706,0.9998865371118429,2.3168468951198724,4.426252788489639,294.1780293634434,140.26050719566084,0.03565435897326097,0.01017518009757623,,nan,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,7,0,0,0,14,14,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,432.645698480094,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,8,2.243335799702328,304.69209079975144,298.7395608224757,nan,1147.2104517523098,33.852587027062796,2.6849336391159375,1.0098875037710915,2.328749473699137,1.0098875037710908,2.3287494736991383,4.479893918219108,599.5051466454014,277.0382128669356,0.037369129015132785,0.010860060108825564,,nan,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,8,0,0,0,16,16,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,854.5483936136825,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,9,2.243335799702328,584.1866120753451,578.2340820980694,nan,2283.1754693439507,47.760637443818645,3.697403099192422,1.002761909303329,2.9456166240793045,1.0027619093033269,2.945616624079303,4.580477510439902,1165.4333088205444,525.1729827561729,0.03921875898959115,0.01162601012038067,,nan,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,9,0,0,0,18,18,0,1,False,False,4.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1619.9416107233926,10.0,10,logcosh,1.0,stepsize_pilot
