tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_dimension,grid_family,grid_rho,grid_role
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,0,0.0,8.112338983637708,2.1598090063619697,nan,4.562957184844511,2.1361079525259266,2.9495198569914895e-15,1.0,1.0,0.9999999999999981,1.0000000000000013,2.0000000000000018,3.8248759027547212,3.8906654092881583,0.009984669974073768,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,12.001094871314502,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,1,0.1402084874813955,7.608213832956893,1.655683855681155,nan,3.47803399068229,1.8648079801845354,0.046255504717803944,0.999805237545108,1.0423900315164423,0.9998052375451071,1.0423900315164427,2.0589443689011007,3.0626814346460725,3.014811900088723,0.012003649957478046,0.0007050400017760694,,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,2,2,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,9.299448764151744,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,2,0.1402084874813955,7.205700898151089,1.253170920875351,nan,2.6184392117467072,1.617659268986935,0.08175732517893146,0.999654435617834,1.0754091343035088,0.9996544356178324,1.0754091343035097,2.105031955413066,2.4021816470494324,2.3040635882154814,0.013743419956881553,0.0013827899820171297,,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,0,0,0,4,4,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,7.107083956822291,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,3,0.1402084874813955,6.890811993156699,0.9382820158809615,nan,1.9507992085733776,1.3957290736309593,0.10692876561861742,0.999540685001843,1.0990099416141146,0.9995406850018415,1.0990099416141152,2.1379050763344183,1.8485577858546376,1.7400788964760503,0.015370320004876703,0.002026910020504147,,nan,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,0,0,0,6,6,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,5.367424263810463,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,4,0.1402084874813955,6.649023134550211,0.6964931572744728,nan,1.4415011614383184,1.199126205074311,0.12292184239592467,0.9994578596919859,1.1140398838510888,0.9994578596919862,1.114039883851089,2.1586279753465027,1.3996539697362118,1.3017787064165773,0.01696159999119118,0.0026580800185911357,,nan,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,4,0,0,0,8,8,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,4.015449316167431,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,5,0.1402084874813955,6.46626769625474,0.5137377189790024,nan,1.0588132554064051,1.026995498140938,0.131337061234504,0.9994005961187076,1.1219060632008984,0.9994005961187074,1.1219060632008988,2.1691818210652434,1.0462709817586109,0.9670946291062769,0.018580009986180812,0.003299949981737882,,nan,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,5,0,0,0,10,10,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.98308725436419,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,6,0.1402084874813955,6.329834897968471,0.37730492069273325,nan,0.7746289975487276,0.8777118826526246,0.13389930366522962,0.9993642474665013,1.1242101871361996,0.9993642474665011,1.1242101871361996,2.1718856300032465,0.774746841686009,0.7150224651770755,0.02018813998438418,0.003932530002202839,,nan,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,6,0,0,0,12,12,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.2055488038693243,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,7,0.1402084874813955,6.228908197825368,0.27637822054963035,nan,0.5653954797626435,0.749164808130271,0.13221132169821428,0.9993448244557924,1.122474482973566,0.9993448244557922,1.1224744829735664,2.1689557575335767,0.5699602681966432,0.5270734796562002,0.02177737996680662,0.004571070021484047,,nan,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,7,0,0,0,14,14,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.6258038582313425,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,8,0.1402084874813955,6.154713346230309,0.20218336895457156,nan,0.41223492045767146,0.6390327180271401,0.12762211574956292,0.999338930188655,1.1179928889204547,0.9993389301886545,1.117992888920455,2.162267276506187,0.4175714368677468,0.38790487259666334,0.023391589988023043,0.005232960043940693,,nan,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,8,0,0,0,16,16,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.1965262204157152,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,9,0.1402084874813955,6.100385553290642,0.14785557601490407,nan,0.3005188239919905,0.5449934715147798,0.12119019010725884,0.9993436940185605,1.111784201899623,0.9993436940185599,1.1117842018996236,2.1532803957450275,0.3052146008897545,0.28531539125948524,0.024985419993754476,0.0058603500365279615,,nan,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,9,0,0,0,18,18,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.8800800682004101,10.0,10,logcosh,1.0,stepsize_pilot
