tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_dimension,grid_family,grid_rho,grid_role
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,0,0.0,8.112338983637708,2.1598090063619697,nan,4.562957184844511,2.1361079525259266,2.9495198569914895e-15,1.0,1.0,0.9999999999999981,1.0000000000000013,2.0000000000000018,3.8248759027547212,3.8906654092881583,0.0006836099782958627,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,12.001094871314502,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,1,0.560833949925582,6.490314600111861,0.5377846228361234,nan,1.1129489386629394,1.0525854102646977,0.14569978835179523,0.9994311074411525,1.1348530160355232,0.9994311074411516,1.1348530160355237,2.197675038672378,1.099354101811453,1.0032869360651504,0.0024663700023666024,0.0006575899897143245,,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,2,2,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,3.094725563941843,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,2,0.560833949925582,6.049585385224896,0.09705540794915812,nan,0.19621505616652657,0.43670854314561275,0.15290184059288844,0.9993334524203833,1.142426133183461,0.9993334524203823,1.1424261331834615,2.2036287546994524,0.20264377411333057,0.18826052412959224,0.004101439961232245,0.001292320026550442,,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,0,0,0,4,4,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.5807059134946276,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,3,0.560833949925582,5.970026116947801,0.01749613967206276,nan,0.03387478904521404,0.1751337154931384,0.11581562123268521,0.9994144685189545,1.107170030839754,0.9994144685189533,1.1071700308397547,2.150350555063974,0.035266229730985484,0.0364218120262671,0.005706319992896169,0.0019245700095780194,,nan,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,0,0,0,6,6,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.11234623786176146,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,4,0.560833949925582,5.9563926176615585,0.003862640385820626,nan,0.006871521428147648,0.07241181852484646,0.08201715783594286,0.999539367767687,1.0754420887006169,0.999539367767686,1.0754420887006173,2.1097105608677666,0.007389783586822878,0.009050475074651107,0.007280249963514507,0.0025448399828746915,,nan,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,4,0,0,0,8,8,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.027916975266507844,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,5,0.560833949925582,5.953646747867093,0.0011167705913548431,nan,0.0017593617923412348,0.030941413545518864,0.057284040763927534,0.9996567229607275,1.052511198356912,0.999656722960727,1.0525111983569133,2.0817534297800067,0.0020238431972764838,0.0029979928761750094,0.008878489956259727,0.0031935999868437648,,nan,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,5,0,0,0,10,10,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.009247569026266928,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,6,0.560833949925582,5.952940918264573,0.0004109409888348736,nan,0.0005773991185035952,0.013622706127350538,0.03990307326587167,0.9997516485437504,1.0365248264702092,0.999751648543751,1.0365248264702098,2.060164829240473,0.0007158919272321435,0.001222293646840403,0.010616699990350753,0.0038570999749936163,,nan,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,6,0,0,0,12,12,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0037702707565954625,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,7,0.560833949925582,5.952705951167743,0.0001759738920048548,nan,0.00022931219287340997,0.006186006182210169,0.027796837835015305,0.9998233866357021,1.0254373264632666,0.9998233866357013,1.0254373264632672,2.0432580408084986,0.0003001232092089365,0.0005545433488249351,0.012253649008926004,0.004504358978010714,,nan,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,7,0,0,0,14,14,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0017105370519954655,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,8,0.560833949925582,5.952611169132574,8.119185683597152e-05,nan,0.00010163314366577031,0.0029120157538794415,0.019377798604722815,0.999875691506928,1.017740426260596,0.9998756915069276,1.0177404262605965,2.0306303744994563,0.00013711245267182702,0.0002632703688459722,0.013879948994144797,0.005154458980541676,,nan,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,8,0,0,0,16,16,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0008120802847203832,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-kl,FR--KL,2500492809,9,0.560833949925582,5.952568684686978,3.8707411239791156e-05,nan,4.750734859849345e-05,0.0014323261385750885,0.013520609950228945,0.9999130570593904,1.0123869978192315,0.9999130570593899,1.0123869978192324,2.021533405471948,6.506202071169841e-05,0.00012724095310951097,0.015502018970437348,0.005792869022116065,,nan,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,9,0,0,0,18,18,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0003924857547858655,10.0,10,logcosh,1.0,stepsize_pilot
