tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_dimension,grid_family,grid_rho,grid_role
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,0,0.0,8.112338983637708,2.1598090063619697,nan,4.562957184844511,2.1361079525259266,2.9495198569914895e-15,1.0,1.0,0.9999999999999981,1.0000000000000013,2.0000000000000018,3.8248759027547212,3.8906654092881583,0.0006669200374744833,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,12.001094871314502,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,1,0.560833949925582,6.4925745120486305,0.5400445347728926,nan,1.1261708479545172,1.0525854102646977,0.2847756547055451,0.9988621239909621,1.262753966132573,0.9988621239909603,1.2627539661325737,2.387916317019108,1.1648556592215893,0.9857020286703355,0.002341589017305523,0.0005743089714087546,,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,1,1,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,3.0404833920386403,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,2,0.560833949925582,6.080327272146507,0.12779729487076885,nan,0.2589961113829289,0.498458155889821,0.21405952568875866,0.9990179598791609,1.1998851601213016,0.9990179598791601,1.199885160121302,2.3064482973457356,0.2730551422583519,0.24526840669106986,0.003850769018754363,0.0011149089550599456,,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,0,2,2,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.7565516712407874,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,3,0.560833949925582,5.980721469945266,0.028191492669527918,nan,0.055877899416347056,0.2295970299006182,0.11512741268097154,0.999374813288772,1.107470686652342,0.9993748132887712,1.1074706866523423,2.168366229945394,0.05784717130810145,0.05654809019713419,0.005346589023247361,0.0016559489886276424,,nan,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,0,3,3,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.17442748832303773,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,4,0.560833949925582,5.958411737474906,0.005881760199168085,nan,0.011518054354665117,0.10383063024326245,0.05491500053679949,0.9996491686193977,1.0509709246872614,0.9996491686193979,1.0509709246872618,2.080696341963334,0.011731042272623976,0.012105110830596663,0.006822758994530886,0.0021790689788758755,,nan,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,4,0,4,4,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.03733926416775759,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,5,0.560833949925582,5.953718152364462,0.0011881750887239306,nan,0.0023146516803861468,0.046486179344289974,0.024918962913850946,0.999706964083651,1.0229242083883148,0.9997069640836515,1.0229242083883152,2.0364703260781285,0.0023349339832531525,0.002474541430833127,0.008346119022462517,0.0027121789753437042,,nan,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,5,0,5,5,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.007632937646997543,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,6,0.560833949925582,5.952766259789253,0.00023628251351492935,nan,0.000459516062118827,0.02071168229246059,0.011077247069868188,0.999746514666263,1.01007782495961,0.9997465146662627,1.0100778249596105,2.016068439551656,0.00046118654425239536,0.0004942815538714658,0.009820679028052837,0.003238348988816142,,nan,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,6,0,6,6,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0015246543192819872,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,7,0.560833949925582,5.952576644310097,4.666703435951547e-05,nan,9.074337877549581e-05,0.009207771555196498,0.004887354490421744,0.9998263939585386,1.0043893294205584,0.9998263939585383,1.004389329420559,2.0070050898853373,9.082314198316517e-05,9.772597269210606e-05,0.011293329007457942,0.0037737389793619514,,nan,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,7,0,7,7,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0003014442380137838,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,8,0.560833949925582,5.952539170020972,9.192745234365418e-06,nan,1.7882807046936715e-05,0.004089604223756593,0.002153022965227162,0.9998929239005516,1.0019055596665503,0.9998929239005517,1.0019055596665511,2.0030419293442683,1.786952383498626e-05,1.9244711407404493e-05,0.012739979021716863,0.0042921589920297265,,nan,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,8,0,8,8,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,5.936198132585914e-05,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,9,0.560833949925582,5.9525317868066905,1.809530952634475e-06,nan,3.522090216374302e-06,0.0018156806931413976,0.0009496761876421922,0.9999377506823844,1.0008268265728562,0.9999377506823842,1.0008268265728568,2.0013196497289787,3.515659874825295e-06,3.7854079270577065e-06,0.014194048999343067,0.004821938986424357,,nan,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,9,0,9,9,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.1676419038962608e-05,10.0,10,logcosh,1.0,stepsize_pilot
