tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_dimension,grid_family,grid_rho,grid_role
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,0,0.0,8.112338983637708,2.1598090063619697,nan,4.562957184844511,2.1361079525259266,2.9495198569914895e-15,1.0,1.0,0.9999999999999981,1.0000000000000013,2.0000000000000018,3.8248759027547212,3.8906654092881583,0.009642799966968596,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,12.001094871314502,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,1,0.1402084874813955,7.602817078905373,1.650287101629635,nan,3.479515305020326,1.8648079801845354,0.0911876070173645,0.9996104464898922,1.0833967485027234,0.9996104464898906,1.0833967485027243,2.1161504210868944,3.1161768226686397,2.980081106946706,0.011520169966388494,0.0006207699771039188,,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,1,1,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,9.192318620691372,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,2,0.1402084874813955,7.2117495501369575,1.2592195728612197,nan,2.646757770024736,1.6252413376781596,0.1505800208547875,0.9993499335034098,1.1385892341167692,0.9993499335034096,1.1385892341167696,2.1939945974384787,2.485020575841117,2.283607199807359,0.013085120008327067,0.0011789099662564695,,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,0,2,2,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,7.0439844527055255,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,3,0.1402084874813955,6.911756016146768,0.9592260388710301,nan,2.0083926492519177,1.4143681182700574,0.1848637679300154,0.9991866994005667,1.1708964407080287,0.9991866994005656,1.1708964407080296,2.2405406149528937,1.9488069466910594,1.749686354833365,0.0145921700168401,0.0017296999576501548,,nan,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,0,3,3,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,5.397059302316493,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,4,0.1402084874813955,6.681816229309117,0.7292862520333792,nan,1.5203074369698206,1.2292364306797905,0.2003305813063209,0.9990957843789918,1.1857535665675274,0.9990957843789902,1.1857535665675278,2.262923146466967,1.5084994357811596,1.3395877936960807,0.016075129969976842,0.002267539966851473,,nan,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,4,0,4,4,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,4.132074724858678,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,5,0.1402084874813955,6.505795691414774,0.5532657141390365,nan,1.1480951528244943,1.0670652625375867,0.20239316969644716,0.9990577229499461,1.188029754913801,0.999057722949945,1.188029754913802,2.26759724981997,1.1558466994898058,1.0241962901530688,0.017663609993178397,0.0028625800041481853,,nan,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,5,0,5,5,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,3.1592222799812024,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,6,0.1402084874813955,6.371287006422445,0.41875702914670754,nan,0.8650003937078303,0.9252854533864499,0.19542988204500583,0.9990574567578308,1.1817558970017596,0.9990574567578306,1.1817558970017599,2.259995058289561,0.8785989260686402,0.7815567685955128,0.01915690000168979,0.0033967000199481845,,nan,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,6,0,6,6,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.4107796329237257,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,7,0.1402084874813955,6.268723917870067,0.3161939405943288,nan,0.6502647372292105,0.801552885227745,0.18282084026623063,0.9990834390763732,1.170090028552592,0.9990834390763725,1.1700900285525928,2.244456092348646,0.6636808956861776,0.5950070871935659,0.0206730299978517,0.003965949988923967,,nan,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,7,0,7,7,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.8353509621946553,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,8,0.1402084874813955,6.1907143045617286,0.2381843272859907,nan,0.48781737206602094,0.6937461067774551,0.1670737483854397,0.999126903179367,1.1553990407983465,0.9991269031793664,1.155399040798347,2.224300632751544,0.4988720089952415,0.4518023617781443,0.022230119968298823,0.004501689982134849,,nan,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,8,0,8,8,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.3936235672795894,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,9,0.1402084874813955,6.131539362249183,0.17900938497344487,nan,0.36524677813279477,0.5999561874928112,0.14997884044809237,0.9991812689118141,1.1393854399592716,0.9991812689118139,1.139385439959272,2.2019677296218014,0.3735440142784544,0.3421210603605454,0.023721149016637355,0.005044968973379582,,nan,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,9,0,9,9,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.0553020809910325,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,10,0.1402084874813955,6.086775339774848,0.1342453624991098,nan,0.2729945560550316,0.5184731422562778,0.13276124463315472,0.9992416645173349,1.123221363667936,0.9992416645173336,1.1232213636679362,2.179173195081781,0.2788592004342303,0.25835031076797,0.025207838974893093,0.0055837989784777164,,nan,nan,nan,nan,nan,nan,nan,nan,10,10,10,10,10,0,10,10,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.7969039388887624,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,11,0.1402084874813955,6.053004916045449,0.10047493876971103,nan,0.20372300249561542,0.4477711386461776,0.11621619595475786,0.9993045436942095,1.1076717124670274,0.9993045436942086,1.107671712467028,2.1570632085486094,0.20768839146449342,0.19456818191649883,0.026680818991735578,0.0061208189581520855,,nan,nan,nan,nan,nan,nan,nan,nan,11,11,11,11,11,0,11,11,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.6001624309673809,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,12,0.1402084874813955,6.027594540316623,0.07506456304088527,nan,0.15181855269618244,0.38649353596239416,0.10082197945790884,0.9993673807055133,1.0931990877456457,0.9993673807055125,1.0931990877456463,2.1363512755771588,0.15440359388062797,0.14616256782275938,0.028175799001473933,0.006653098971582949,,nan,nan,nan,nan,nan,nan,nan,nan,12,12,12,12,12,0,12,12,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.45085111633817165,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,13,0.1402084874813955,6.008521047104159,0.05599106982842095,nan,0.11300193796790953,0.3334382284496266,0.08683039114373584,0.9994284290184923,1.080048936260495,0.9994284290184915,1.080048936260496,2.117433547257703,0.11463205671965415,0.10954472500765457,0.029693498974666,0.007222258951514959,,nan,nan,nan,nan,nan,nan,nan,nan,13,13,13,13,13,0,13,13,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.3379002045075503,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,14,0.1402084874813955,5.994235785633071,0.041705808357333396,nan,0.0840225860423148,0.2875435077742233,0.07433684633195921,0.9993831970372602,1.0683161314603111,0.9993831970372605,1.0683161314603118,2.1004817907534754,0.08501675338526285,0.08192934564555113,0.03120717901038006,0.007758238993119448,,nan,nan,nan,nan,nan,nan,nan,nan,14,14,14,14,14,0,14,14,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.25271817193267004,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,15,0.1402084874813955,5.983557839745322,0.031027862469584555,nan,0.06241975313911554,0.2478745589441488,0.06333319252816622,0.9992745534364732,1.0579954559953269,0.9992745534364735,1.0579954559953273,2.0855156764358105,0.06300384368925313,0.061162694840700645,0.03270444896770641,0.008313778962474316,,nan,nan,nan,nan,nan,nan,nan,nan,15,15,15,15,15,0,15,15,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.1886616365458174,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,16,0.1402084874813955,5.97559013098039,0.023060153704651754,nan,0.04633656114379877,0.21361066890676608,0.053746448507169906,0.9992066562435865,1.0490188126129798,0.9992066562435865,1.0490188126129805,2.072457186692952,0.046664032140706795,0.04558668736375645,0.03419179900083691,0.008852748956996948,,nan,nan,nan,nan,nan,nan,nan,nan,16,16,16,16,16,0,16,16,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.14061609066030983,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,17,0.1402084874813955,5.969653678775548,0.017123701499810018,nan,0.0343759037309194,0.1840332126966123,0.04546646643133664,0.9991715580960323,1.0412818960093402,0.9991715580960316,1.041281896009341,2.061170311662443,0.03454761999474504,0.033930759719282236,0.03570943896193057,0.009394088934641331,,nan,nan,nan,nan,nan,nan,nan,nan,17,17,17,17,17,0,17,17,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.10466237098537491,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,18,0.1402084874813955,5.965236312541447,0.012706335265709079,nan,0.025489358642060405,0.15851446915334577,0.03836511466325831,0.9991622370570856,1.0346627456080455,0.9991622370570858,1.0346627456080464,2.0514890963014807,0.025569737145634045,0.02522580785050469,0.037201338971499354,0.009925318940076977,,nan,nan,nan,nan,nan,nan,nan,nan,18,18,18,18,18,0,18,18,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.07781119201274267,10.0,10,logcosh,1.0,stepsize_pilot
