tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_dimension,grid_family,grid_rho,grid_role
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,10,0.280416974962791,5.956919861548512,0.00438988427277387,nan,0.008768080831664207,0.09269593105880246,0.02663596451530956,0.9993302234809279,1.0240005435898847,0.9993302234809278,1.0240005435898851,2.036280405689354,0.00877373375643781,0.008787027020210012,0.015819659980479628,0.005398979934398085,,nan,nan,nan,nan,nan,nan,nan,nan,10,10,10,10,10,0,10,10,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.027104346895159594,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,11,0.280416974962791,5.954815486779257,0.002285509503519023,nan,0.004563309112272639,0.06692054918794288,0.018498692065899585,0.9993924892392423,1.0164904170895885,0.9993924892392425,1.0164904170895894,2.02503085183559,0.004554424371869843,0.00458136886767994,0.017289899988099933,0.0059427599189803,,nan,nan,nan,nan,nan,nan,nan,nan,11,11,11,11,11,0,11,11,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.014131629589698677,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,12,0.280416974962791,5.953718323180473,0.0011883459047350442,nan,0.0023725867698196675,0.048287799917677315,0.01281738399108967,0.9994737966683475,1.0112882701835715,0.9994737966683473,1.0112882701835724,2.017208235737271,0.0023635394092336136,0.0023836418539846123,0.018775279982946813,0.00648740993347019,,nan,nan,nan,nan,nan,nan,nan,nan,12,12,12,12,12,0,12,12,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.007352550018979703,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,13,0.280416974962791,5.953147345346006,0.0006173680702685758,nan,0.0012327773268649722,0.03483023664594481,0.008875965666060411,0.9995586401727097,1.0077127215567703,0.9995586401727087,1.00771272155677,2.011810611474252,0.0012264472858865398,0.0012385627123809588,0.020271420013159513,0.0070166499353945255,,nan,nan,nan,nan,nan,nan,nan,nan,13,13,13,13,13,0,13,13,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0038204541001833573,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,14,0.280416974962791,5.952850550850081,0.00032057357434300826,nan,0.0006402801776854125,0.025116569308686713,0.006151047167647665,0.9996384611601594,1.005267118429833,0.9996384611601601,1.0052671184298339,2.008103741922553,0.0006364011885480978,0.0006430638124937774,0.021750400017481297,0.007554659969173372,,nan,nan,nan,nan,nan,nan,nan,nan,14,14,14,14,14,0,14,14,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.00198358609908299,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,15,0.280416974962791,5.952696389391563,0.00016641211582513193,nan,0.0003324648280351317,0.01810839693569301,0.004269683087514472,0.9997091612375095,1.0035989501489864,0.9997091612375095,1.0035989501489873,2.0055643900898708,0.0003302385187039394,0.00033373188543766143,0.023205670004244894,0.008080879983026534,,nan,nan,nan,nan,nan,nan,nan,nan,15,15,15,15,15,0,15,15,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0010294249433936353,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,16,0.280416974962791,5.952616349430841,8.637215510276519e-05,nan,0.00017260569720116263,0.01305381212057597,0.0029704578660431553,0.9997693504697288,1.0024623745405452,0.999769350469728,1.0024623745405452,2.003826384249702,0.00017137457565801338,0.0001731581185550221,0.02466160902986303,0.008623169967904687,,nan,nan,nan,nan,nan,nan,nan,nan,16,16,16,16,16,0,16,16,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0005341212337499241,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,17,0.280416974962791,5.952574803270344,4.482599460597925e-05,nan,8.960372022103791e-05,0.009409097131724014,0.0020720474687555513,0.9998191755751586,1.0016879395306102,0.9998191755751586,1.0016879395306104,2.002636487028098,8.893820136600004e-05,8.983532133033457e-05,0.026100969000253826,0.009140169946476817,,nan,nan,nan,nan,nan,nan,nan,nan,17,17,17,17,17,0,17,17,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.0002771048395748899,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,18,0.280416974962791,5.952553240767283,2.3263491545577608e-05,nan,4.651315929545398e-05,0.006781456611505439,0.0014494831417059587,0.9998595702094331,1.001159743731025,0.9998595702094327,1.0011597437310253,2.0018208873552874,4.615854265670223e-05,4.660627781614279e-05,0.027573639003094286,0.009698409936390817,,nan,nan,nan,nan,nan,nan,nan,nan,18,18,18,18,18,0,18,18,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.00014376110583426017,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,19,0.280416974962791,5.952542050435228,1.2073159489922602e-05,nan,2.414433402877486e-05,0.004887318166751703,0.0010169318546292478,0.9998917966164242,1.0007988960281515,0.9998917966164246,1.0007988960281522,2.001260834944307,2.3957139612247278e-05,2.4179850568072884e-05,0.02903194900136441,0.010214969923254102,,nan,nan,nan,nan,nan,nan,nan,nan,19,19,19,19,19,0,19,19,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,7.458484606486455e-05,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,20,0.280416974962791,5.952536243048886,6.265773148328435e-06,nan,1.2532874007126495e-05,0.0035220607158859395,0.0007155147100258145,0.999917180353076,1.0005518436549792,0.9999171803530758,1.00055184365498,2.0008753942114943,1.243466267060915e-05,1.2545392349787697e-05,0.030473629012703896,0.01074478990631178,,nan,nan,nan,nan,nan,nan,nan,nan,20,20,20,20,20,0,20,20,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,3.8697350696936876e-05,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,21,0.280416974962791,5.952533229191161,3.2519154231636094e-06,nan,6.5055788957998865e-06,0.002538085020873598,0.000504828390687594,0.9999369683507207,1.0003822756189105,0.9999369683507201,1.0003822756189111,2.000609448415277,6.454259322370632e-06,6.509389420605201e-06,0.03192263899836689,0.011271419876720756,,nan,nan,nan,nan,nan,nan,nan,nan,21,21,21,21,21,0,21,21,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.007877619198996e-05,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,22,0.280416974962791,5.952531665055532,1.687779794146138e-06,nan,3.3769387156227943e-06,0.0018289507934686068,0.0003571052093691,0.9999522628286773,1.0002655701378775,0.9999522628286777,1.0002655701378784,2.000425450097694,3.3501920392131132e-06,3.377709583309236e-06,0.033484299026895314,0.011807399918325245,,nan,nan,nan,nan,nan,nan,nan,nan,22,22,22,22,22,0,22,22,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.041883814019846e-05,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,23,0.280416974962791,5.952530853276064,8.76000326499593e-07,nan,1.7529256102050035e-06,0.0013179139454576705,0.0002532161164139461,0.9999639997889257,1.0001850153437375,0.9999639997889256,1.000185015343738,2.000297789085599,1.7390089442821444e-06,1.752787671512139e-06,0.034947219013702124,0.012347149895504117,,nan,nan,nan,nan,nan,nan,nan,nan,23,23,23,23,23,0,23,23,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,5.406625582572592e-06,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,24,0.280416974962791,5.952530431953881,4.5467814313582267e-07,nan,9.099287632169343e-07,0.0009496495007200547,0.00017994436117067203,0.9999729521224294,1.0001292491536717,0.9999729521224295,1.0001292491536722,2.0002089644601075,9.026950840492765e-07,9.096185362017128e-07,0.03640559903578833,0.01286915986565873,,nan,nan,nan,nan,nan,nan,nan,nan,24,24,24,24,24,0,24,24,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.8057972612094298e-06,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,25,0.280416974962791,5.952530213276998,2.3600126031197988e-07,nan,4.72340396481251e-07,0.0006842779628961463,0.00012812808113585948,0.9999797449800228,1.0000905297026543,0.9999797449800227,1.000090529702655,2.0001469887310157,4.685826104471544e-07,4.720738962740418e-07,0.03788404900114983,0.013404589903075248,,nan,nan,nan,nan,nan,nan,nan,nan,25,25,25,25,25,0,25,25,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.4561528734727172e-06,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,26,0.280416974962791,5.9525300997751565,1.2249941860886793e-07,nan,2.4519215519842654e-07,0.0004930557464728726,9.139428324631403e-05,0.9999848760601785,1.000063568234245,0.9999848760601779,1.0000635682342454,2.0001036289605776,2.4324060155014224e-07,2.4500730977378347e-07,0.03933077899273485,0.013926119892857969,,nan,nan,nan,nan,nan,nan,nan,nan,26,26,26,26,26,0,26,26,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,7.557462951558941e-07,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,27,0.280416974962791,5.952530040861849,6.358611148726823e-08,nan,1.2728046919920348e-07,0.00035526699005588815,6.529444257219156e-05,0.9999887366600424,1.000044741510798,0.9999887366600421,1.0000447415107985,2.000073214533039,1.26267044177958e-07,1.2716402973960454e-07,0.040786579018458724,0.014459379890467972,,nan,nan,nan,nan,nan,nan,nan,nan,27,27,27,27,27,0,27,27,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,3.9224847798024133e-07,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,28,0.280416974962791,5.952530010282136,3.3006398503232504e-08,nan,6.607246510829383e-08,0.00025598231304261324,4.671276968489445e-05,0.9999916313205675,1.0000315598248952,0.9999916313205673,1.0000315598248963,2.000051827999199,6.554618777902482e-08,6.600300890437928e-08,0.04222616902552545,0.01497827988350764,,nan,nan,nan,nan,nan,nan,nan,nan,28,28,28,28,28,0,28,28,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.0359200504949018e-07,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,29,0.280416974962791,5.952529994409034,1.7133296559279643e-08,nan,3.4299091089501314e-08,0.00018444296401223283,3.34598229373631e-05,0.9999937950899955,1.000022307062314,0.9999937950899949,1.0000223070623142,2.000036754855324,3.40257678239312e-08,3.425907755295271e-08,0.043675379012711346,0.015516159881372005,,nan,nan,nan,nan,nan,nan,nan,nan,29,29,29,29,29,0,29,29,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.0567509581656123e-07,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,30,0.280416974962791,5.952529986169591,8.893852765368138e-09,nan,1.780526145838123e-08,0.00013289599659972585,2.399239752565128e-05,0.9999954081172134,1.0000157966352388,0.9999954081172132,1.0000157966352392,2.000026108494409,1.7663274642314906e-08,1.7782735859615403e-08,0.04510298901004717,0.016030419908929616,,nan,nan,nan,nan,nan,nan,nan,nan,30,30,30,30,30,0,30,30,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,5.485239095947269e-08,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,31,0.280416974962791,5.952529981892576,4.6168384670863816e-09,nan,9.24309651114674e-09,9.575466009225797e-05,1.721971323363399e-05,0.9999966076581049,1.0000112055519943,0.9999966076581046,1.0000112055519947,2.000018573855358,9.169319671559398e-09,9.230626861380405e-09,0.04654212901368737,0.016557369905058295,,nan,nan,nan,nan,nan,nan,nan,nan,31,31,31,31,31,0,31,31,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.8472669076264332e-08,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,32,0.280416974962791,5.952529979672388,2.3966499895777815e-09,nan,4.798325819317966e-09,6.899325232337592e-05,1.2368792582810551e-05,0.9999974977579033,1.0000079612799722,0.9999974977579033,1.0000079612799728,2.000013231679228,4.7599840351271114e-09,4.791510443741408e-09,0.04802665900206193,0.017097849864512682,,nan,nan,nan,nan,nan,nan,nan,nan,32,32,32,32,32,0,32,32,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.477982950550245e-08,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,33,0.280416974962791,5.952529978519878,1.2441399022122823e-09,nan,2.4909451560250807e-09,4.9710987698981946e-05,8.890595786275081e-06,0.999998156940528,1.000005664364903,0.9999981569405287,1.0000056643649038,2.0000094376487403,2.47102026557132e-09,2.4872612343874125e-09,0.049482009024359286,0.017630229878704995,,nan,nan,nan,nan,nan,nan,nan,nan,33,33,33,33,33,0,33,33,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,7.672172984180495e-09,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fb-gvi,FB--GVI,2500492809,34,0.280416974962791,5.952529977921599,6.458611423454386e-10,nan,1.2931352353943297e-09,3.581769077862312e-05,6.394333678246007e-06,0.9999986442414853,1.0000040353350206,0.9999986442414851,1.0000040353350212,2.0000067390056775,1.282772156535246e-09,1.2911518491964435e-09,0.05092990898992866,0.01815894985338673,,nan,nan,nan,nan,nan,nan,nan,nan,34,34,34,34,34,0,34,34,0,0,0,1,False,False,0.5,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,3.982669853462085e-09,10.0,10,logcosh,1.0,stepsize_pilot
