tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.011847069952636957,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,1,0.0015657163590374475,751.7604760023105,353.0448294741101,nan,29.93285197721352,7.646765169042265,231.37486406262386,0.9238093877677201,0.9992693230322003,1.8457706023744056,95.13073838465141,136.35611481105846,9494.936874965002,17750.11100554879,0.15042011498007923,0.012193099013529718,,nan,nan,nan,nan,nan,0.6921226188528204,0.465,0.24948778226949317,1,1,1,1,1,1,1,2,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,913712.2658726985,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,2,0.0015657163590374475,737.1940612349699,338.4784147067695,nan,29.043993564120647,7.3173790487071555,218.97758613054427,0.8574822028335102,0.9985289823846041,1.8443920835402299,88.32055435526304,126.74829682014868,8667.84959587058,17159.98513585634,0.278866461943835,0.024153588979970664,,nan,nan,nan,nan,nan,0.6913042755280125,0.4632,0.2490789402404492,2,2,2,2,2,2,2,4,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,883334.6955364776,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,3,0.0015657163590374475,723.8826435665819,325.1669970383815,nan,28.220899542711738,7.031528558608919,207.87040022690766,0.7992928997275149,0.997779782955802,1.8429972260574037,82.34532969980911,118.34134213655445,7954.325218243141,16613.214545245457,0.39003287797095254,0.035683497961144894,,nan,nan,nan,nan,nan,0.6906536035635527,0.4626,0.2487542422162033,3,3,3,3,3,3,3,6,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,855188.8999916809,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,4,0.0015657163590374475,711.6555943674754,312.93994783927496,nan,27.45498716520561,6.781389095389839,197.85884463334372,0.7478865325205302,0.9970224398700039,1.841587359153365,77.0660750248884,110.92834605705433,7333.427000734974,16104.657048192568,0.5002898749662563,0.0473918579518795,,nan,nan,nan,nan,nan,0.6901407316298872,0.4624,0.24849866962063816,4,4,4,4,4,4,4,8,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,829010.1779085635,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,5,0.0015657163590374475,700.3734771821369,301.65783065393646,nan,26.739247366051124,6.560806391171108,188.78595186497282,0.7021861190638503,0.9962575928927431,1.8401636722722585,72.37230155693744,104.3467390403394,6788.958022590319,15629.996644416173,0.6105655119754374,0.05895754793891683,,nan,nan,nan,nan,nan,0.6897421818991379,0.4626,0.24830035067241343,5,5,5,5,5,5,5,10,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,804576.3570204012,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,6,0.0015657163590374475,689.9210374071534,291.20539087895304,nan,26.067883631676892,6.364890871797685,180.52359883745152,0.6613260612299343,0.9954858178749678,1.8387272361754616,68.17520141219175,98.46713592463308,6308.212350410899,15185.580053969992,0.720819097943604,0.0705570369027555,,nan,nan,nan,nan,nan,0.6894392656044734,0.4624,0.24814979676859797,6,6,6,6,6,6,6,12,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,781699.3795343979,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,7,0.0015657163590374475,680.2020273720716,281.4863808438712,nan,25.436048169725417,6.189721583590305,172.96614776880526,0.62460356188363,0.9947076359550937,1.8372790199332942,64.40266790914238,93.18535679516083,5881.096197540468,14768.290894195778,0.8307461449876428,0.08206923690158874,,nan,nan,nan,nan,nan,0.6892169346326446,0.4622,0.24803934734383257,7,7,7,7,7,7,7,14,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,760218.8252109786,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,8,0.0015657163590374475,671.1353260792731,272.4196795510727,nan,24.839645774284527,6.032127238768204,166.02570070772896,0.5914426754691627,0.9939235210449846,1.8358199047669048,60.995609141145735,88.41662508865122,5499.498662211173,14375.451768729947,0.9465811519767158,0.09618786693317816,,nan,nan,nan,nan,nan,0.6890629459612857,0.462,0.2479627606106127,8,8,8,8,8,8,8,16,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,739996.8712558385,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,9,0.0015657163590374475,662.6519879643971,263.9363414361967,nan,24.275185698495044,5.889522355343886,159.6285094977176,0.5613673617026235,0.993133905984917,1.8343506954433448,57.90518394038294,84.09128596134819,5156.833966992571,14004.747292191603,1.0729963279445656,0.11019890691386536,,nan,nan,nan,nan,nan,0.6889672445496805,0.4608,0.24791490791198645,9,9,9,9,9,9,9,18,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,720914.3299060342,50,logistic,100.0,stepsize_pilot
