tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.0019783700117841363,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,1,0.01252573087229958,658.3731427505314,259.657496222331,nan,24.382534349501928,5.875215451791265,157.07407003371227,0.5304677304547744,0.9941695113192026,1.8362668557561863,54.76409543635498,81.00779656434153,4849.807597617076,13437.948265926443,0.11404981702798977,0.010348559997510165,,nan,nan,nan,nan,nan,0.6894598739487288,0.465,0.24815707803275897,1,1,1,1,1,1,1,2,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,691737.5420864378,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,2,0.01252573087229958,603.9567813861559,205.24113485795544,nan,20.567870049895724,5.212799268032604,118.15157560839637,0.3639848804340123,0.9878252074668454,1.8244593107095974,37.65275176792433,56.74898524646518,3051.2511736450642,10996.2709804624,0.21722543402574956,0.018696119950618595,,nan,nan,nan,nan,nan,0.6910315518380615,0.4606,0.24888059421726344,2,2,2,2,2,2,2,4,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,566048.7233329195,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,3,0.01252573087229958,568.8205276745351,170.10488114633472,nan,17.86740472308912,4.795763821427197,95.22690220221942,0.27661037371914443,0.9812359140692735,1.8122068872344612,28.65553322417117,43.78375265721252,2146.616933290891,9379.17895716567,0.31937256100354716,0.027186929946765304,,nan,nan,nan,nan,nan,0.6933711355604973,0.457,0.24993581780241594,3,3,3,3,3,3,3,6,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,482806.6063529622,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,4,0.01252573087229958,543.7327868674745,145.01714033927408,nan,15.802244980903051,4.48317400438838,79.89709851350062,0.2226425491277507,0.9745193844505465,1.7997270262509635,23.08766519634714,35.67064240024505,1608.7465583339167,8193.401857310153,0.4261521680164151,0.03798437991645187,,nan,nan,nan,nan,nan,0.6958355452265107,0.4604,0.25102353282245493,4,4,4,4,4,4,4,8,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,421767.03987418103,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,5,0.01252573087229958,524.7452752484709,126.02962872027047,nan,14.150028752287202,4.23002852840887,68.84963123723477,0.18603286232703234,0.9677451011599968,1.7871474593694066,19.303851026278096,30.108858687073063,1257.0674416033778,7273.6568721660515,0.543046304024756,0.04885462991660461,,nan,nan,nan,nan,nan,0.6982333147685764,0.4596,0.252062512768004,5,5,5,5,5,5,5,10,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,374421.8557151434,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,6,0.01252573087229958,509.8027329864725,111.0870864582721,nan,12.78772046201534,4.015792674130095,60.478880033393075,0.1596100525644715,0.9609587477386632,1.7745518298838336,16.56862003046352,26.05890051377509,1012.1866708811862,6533.585356035646,0.6626228110399097,0.05990977992769331,,nan,nan,nan,nan,nan,0.7004987882119508,0.4598,0.25302894224542727,6,6,6,6,6,6,6,12,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,336325.61948879145,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,7,0.01252573087229958,497.7057988202951,98.9901522920947,nan,11.639767428897288,3.8292780135288362,53.90224226561682,0.13967400528563298,0.9541921653123053,1.7619982329128563,14.502192597574211,22.97979968993525,833.7610683661582,5922.243242006672,0.7816762970178388,0.07075492991134524,,nan,nan,nan,nan,nan,0.7026123593115748,0.459,0.2539185880974372,7,7,7,7,7,7,7,14,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,304855.9127326928,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,8,0.01252573087229958,487.69861543873577,88.98296891053536,nan,10.65636667234463,3.663691255069158,48.59087670963213,0.12411991250892987,0.9474683413167635,1.7495284805881377,12.888279950282358,20.561511141749136,699.1978601602544,5407.096359321158,0.9012633530073799,0.08156230888562277,,nan,nan,nan,nan,nan,0.7045732871435451,0.46,0.25473449597013215,8,8,8,8,8,8,8,16,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,278337.9926313089,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,9,0.01252573087229958,479.2773513813264,80.561704853126,nan,9.802939387542889,3.5145851039973666,44.20720555514157,0.11166202889210114,0.9408042343233676,1.737173331441828,11.594577679289097,18.613333293849124,594.9172827644219,4966.155811295711,1.016363620001357,0.09016526886262,,nan,nan,nan,nan,nan,0.7063887420736402,0.459,0.25548230528382293,9,9,9,9,9,9,9,18,0,0,0,1,False,False,2.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,255639.94938383094,50,logistic,100.0,stepsize_pilot
