tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.001970339973922819,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,1,0.10020584697839664,680.7681769155523,282.0525303873519,nan,23.604369517357707,31.327281846989685,27.19354263545881,0.006270060905318417,0.9542969203361369,0.6379485941824907,7.490163293209934,5.6343474787517565,319.8736143139016,12253.97192009041,0.11310964595759287,0.008299148990772665,,nan,nan,nan,nan,nan,1.27469330552915,0.465,0.35049908913259353,1,1,1,1,1,1,1,2,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,630790.6719876908,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,2,0.10020584697839664,650.7380483988337,252.0224018706333,nan,19.23108587883156,29.524158435242324,21.236198092360308,0.006761786146882333,0.9286363024219018,0.6872246152959116,5.959200310752817,4.432196587845204,256.0949680166179,11953.786078696307,0.22301579295890406,0.019149928994011134,,nan,nan,nan,nan,nan,1.2632859213210008,0.4652,0.3512275353430662,2,2,2,2,2,2,2,4,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,615338.1779025911,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,3,0.10020584697839664,626.1111471178898,227.3955005896894,nan,16.28892531423242,27.81672710853193,17.6102534845486,0.007265519797436956,0.9060895840083624,0.7368948796579868,5.135372721636714,3.952824407892913,228.3128228470943,11640.378159762116,0.3374322099843994,0.030063578975386918,,nan,nan,nan,nan,nan,1.2402893521901504,0.4668,0.3503907622681857,3,3,3,3,3,3,3,6,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,599205.0585287298,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,4,0.10020584697839664,603.9174184928379,205.2017719646375,nan,14.019192024835831,26.131447493489638,15.10914397183526,0.007775686034828427,0.8857047112262643,0.7861475636313849,4.577013528348614,3.7493274819253757,213.70859503335285,11285.89383599115,0.45702550595160574,0.04099254898028448,,nan,nan,nan,nan,nan,1.2106167982729166,0.469,0.34852751684923367,4,4,4,4,4,4,4,8,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,580957.4726636122,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,5,0.10020584697839664,583.0372674183122,184.32162089011183,nan,12.11525865212214,24.440423094774975,13.24777645649917,0.008284696662771356,0.8669897963862453,0.8342073661387113,4.165156738450287,3.675861606307574,204.57259298892387,10876.47222142594,0.5719929529586807,0.050118388957343996,,nan,nan,nan,nan,nan,1.1766273020832445,0.469,0.34586653807574647,5,5,5,5,5,5,5,10,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,559881.9114446039,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,6,0.10020584697839664,563.008451196106,164.29280466790556,nan,10.43749610990831,22.733398904576013,11.786237402689517,0.008783080116735642,0.8495765424108779,0.8804082110151145,3.8387764971609784,3.6703820941588026,197.3825304122438,10402.962386992223,0.6904162190039642,0.06174831895623356,,nan,nan,nan,nan,nan,1.1397736641198037,0.4698,0.3425222400715687,6,6,6,6,6,6,6,12,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,535507.3177534328,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,7,0.10020584697839664,543.6793318645774,144.963685336377,nan,8.92159643517955,21.00999022339888,10.590258714693658,0.00926007842867716,0.8331640765378032,0.9241330334465497,3.5661413836769738,3.701007505930185,190.19370751184258,9859.054092058654,0.7998715359717607,0.07056137890322134,,nan,nan,nan,nan,nan,1.1011511088236012,0.469,0.33856293501483753,7,7,7,7,7,7,7,14,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,507508.8629586796,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,8,0.10020584697839664,525.0736942783236,126.3580477501232,nan,7.540915335414153,19.276833665820966,9.578320306037151,0.009705101539981205,0.817501578164199,0.9647562054410063,3.3301082876214014,3.748429003773015,181.80794468774582,9241.455164457622,0.9052086629671976,0.0794062489294447,,nan,nan,nan,nan,nan,1.0617189246665,0.4684,0.33404343788561885,8,8,8,8,8,8,8,16,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,475717.0778051963,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,9,0.10020584697839664,507.32423747587404,108.60859094767363,nan,6.288210477838244,17.54630720389878,8.698181759145692,0.010109436098009008,0.802381684541737,1.0016499704185737,3.1212818287704485,3.7991225993894253,171.48808104165917,8550.942235387509,1.0104743799893185,0.08843305893242359,,nan,nan,nan,nan,nan,1.0223936948604828,0.4692,0.3290256237945889,9,9,9,9,9,9,9,18,0,0,0,1,False,False,16.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,440171.94049096684,50,logistic,100.0,stepsize_pilot
