tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_dimension,grid_family,grid_feature_condition,grid_role
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,0,0.0,767.7933702295541,369.07772370135365,nan,30.898135161619525,8.029745762023783,245.3061502952845,1.0,1.0,1.847131287012389,102.95285089620805,147.43189234935107,10463.072107262384,18389.775361643668,0.001975869992747903,0.0,,nan,nan,nan,nan,nan,0.693147180557945,0.4922,0.2499999999999998,0,0,0,0,0,0,0,0,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,946639.9004110257,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,1,0.00626286543614979,707.7736607622975,309.0580142340971,nan,27.309665133069515,6.658388234682837,195.03912889698032,0.7283321566804363,0.9970804939016726,1.8416931639262961,75.06409494629347,108.41286175451067,7095.923813952649,15849.844192673212,0.11204300599638373,0.008290248981211334,,nan,nan,nan,nan,nan,0.6898859625236868,0.465,0.24837220346386465,1,1,1,1,1,1,1,2,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,815893.322948203,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,2,0.00626286543614979,666.3136313226989,267.59798479449853,nan,24.655599791544258,5.931469097794578,162.6384329507586,0.5693167563192779,0.99401615367064,1.835988229481712,58.73198700209582,85.62486028727007,5254.442580100809,14042.548617149216,0.22329974302556366,0.019192668958567083,,nan,nan,nan,nan,nan,0.689025918909584,0.4632,0.24794447502429057,2,2,2,2,2,2,2,4,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,722860.2069920542,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,3,0.00626286543614979,635.2635177279586,236.54787119975822,nan,22.554447198893794,5.47014227393517,139.7983251625823,0.46539447865039224,0.9908510809220062,1.8300984143455736,48.05219616750346,70.67194359486788,4099.604785342513,12656.38222281209,0.3403163090115413,0.029937568004243076,,nan,nan,nan,nan,nan,0.6891729444757146,0.4612,0.24801005599390674,3,3,3,3,3,3,3,6,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,651505.3159352924,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,4,0.00626286543614979,610.8485396763929,212.13289314819247,nan,20.822722357317094,5.141380964384009,122.73652927192904,0.39240095820653964,0.9876130692775631,1.8240753416121644,40.54595621394668,60.11095585321154,3312.8086048283412,11543.787049974268,0.44068427599268034,0.038453868008218706,,nan,nan,nan,nan,nan,0.68981466546426,0.4598,0.24830994684971547,4,4,4,4,4,4,4,8,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,594232.893466786,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,5,0.00626286543614979,591.0059657074756,192.29031917927523,nan,19.356435112883442,4.888206444225762,109.45988287119121,0.33845910052421596,0.9843215172882092,1.8179549913881012,34.995070164865915,52.261280187465864,2745.940702157406,10622.915945550076,0.5411797940032557,0.04687792801996693,,nan,nan,nan,nan,nan,0.6907178050926642,0.4582,0.2487281214617139,5,5,5,5,5,5,5,10,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,546829.7407125812,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,6,0.00626286543614979,574.4858476040787,175.77020107587828,nan,18.090415108680595,4.68252901981278,98.80938922587116,0.29706071002165335,0.980990797932972,1.8117639723153902,30.73200217802028,46.20282204616762,2320.6432707008366,9843.532371441754,0.6415058909915388,0.055328618036583066,,nan,nan,nan,nan,nan,0.6917614055292801,0.4586,0.2492058188780075,6,6,6,6,6,6,6,12,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,506709.8602645175,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,7,0.00626286543614979,560.474988987901,161.75934245970063,nan,16.980931605392605,4.508963170602031,90.0614292015789,0.2643455415441364,0.9776319881335515,1.8055227486454581,27.360769556016105,41.38907382019039,1991.562301693048,9172.557244135867,0.7417619780171663,0.06392554804915562,,nan,nan,nan,nan,nan,0.6928772534502927,0.46,0.24971084760451118,7,7,7,7,7,7,7,14,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,472170.4591462241,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,8,0.00626286543614979,548.4160645002494,149.70041797204897,nan,15.99714281657318,4.358367734022231,82.73913691085733,0.23788153919065783,0.9742538662155344,1.7992475038784725,24.631853065078584,37.47493644356415,1730.6466700302792,8587.05519896354,0.8416225850232877,0.07238020800286904,,nan,nan,nan,nan,nan,0.6940246921729278,0.4598,0.2502246655828025,8,8,8,8,8,8,8,16,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,442030.90676819853,50,logistic,100.0,stepsize_pilot
manuscript-pilot,L,pilot_logistic_d50_kX1e2_fr-r,FR--R,3602226593,9,0.00626286543614979,537.9115425603666,139.19589603216616,nan,15.116453283810191,4.224951479833645,76.51460180521103,0.21606182680162875,0.9708635347947302,1.7929513051391774,22.380362402976935,34.23180302520605,1519.6380763523682,8070.482274815428,0.9419596620136872,0.08088694798061624,,nan,nan,nan,nan,nan,0.6951786129913172,0.4594,0.2507362759980295,9,9,9,9,9,9,9,18,0,0,0,1,False,False,1.0,0,nan,nan,nan,nan,1.0,126.5374245596017,0.009713184154639442,1.550916949065213,159.67132140951196,1.8471312870123962,102.95285089620789,102.95285089620789,415439.5791497793,50,logistic,100.0,stepsize_pilot
