tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_dimension,grid_family,grid_rho,grid_role
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,0,0.0,8.112338983637708,2.1598090063619697,nan,4.562957184844511,2.1361079525259266,2.9495198569914895e-15,1.0,1.0,0.9999999999999981,1.0000000000000013,2.0000000000000018,3.8248759027547212,3.8906654092881583,0.010334789985790849,0.0,,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,12.001094871314502,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,1,0.1402084874813955,7.60748472822301,1.6549547509472724,nan,3.4781687141112947,1.8648079801845354,0.05190435400369602,0.999777911601885,1.0474597376595336,0.999777911601883,1.0474597376595343,2.0660948137162576,3.0693426615465995,3.010224794505858,0.012272149964701384,0.0006271899910643697,,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,1,1,2,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,9.285299439166543,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,2,0.1402084874813955,7.203767915115433,1.2512379378396954,nan,2.616414170369697,1.61691032683177,0.09141463400353328,0.9996092501084324,1.0842005138300284,0.999609250108432,1.0842005138300288,2.117363553097466,2.4089748963716953,2.2963495408212236,0.013881569961085916,0.0012318199733272195,,nan,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,2,2,4,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,7.0832893086371,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,3,0.1402084874813955,6.887901990164211,0.9353720128884735,nan,1.9464659714447086,1.393949326316101,0.11888312560106575,0.9994849898365012,1.109984665908358,0.9994849898365002,1.109984665908358,2.153189028211086,1.8525173685417444,1.730914808354571,0.015418060007505119,0.0018082400201819837,,nan,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,3,3,6,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,5.339156839247968,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,4,0.1402084874813955,6.645623339191361,0.693093361915623,nan,1.4356767739749337,1.1963771096273383,0.13562236457465293,0.99939725666102,1.1257465511417792,0.9993972566610192,1.1257465511417797,2.1747871938994434,1.4003257611724416,1.2925716268168828,0.01696896000066772,0.002391470014117658,,nan,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,4,4,4,8,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,3.9870492806619633,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,5,0.1402084874813955,6.462840684198252,0.5103107069225139,nan,1.052483573733257,1.0235305698512762,0.14356084391740243,0.9993392585736128,1.1331783341467188,0.9993392585736119,1.1331783341467192,2.1845795625817708,1.044451694572033,0.9587527799138035,0.018484850006643683,0.002963240025565028,,nan,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,5,5,5,10,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.957356097086549,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,6,0.1402084874813955,6.326696333707921,0.3741663564321831,nan,0.7685584023568752,0.873845786860334,0.14481174597331128,0.9993051941505875,1.1342456160052934,0.9993051941505868,1.1342456160052943,2.1854296640960964,0.7715354564364907,0.7079686921644696,0.020029709965456277,0.0035443700617179275,,nan,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,6,6,6,12,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,2.183790829276364,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,7,0.1402084874813955,6.226215661228208,0.27368568395247017,nan,0.5600287952076707,0.7451876810389786,0.14133690364541807,0.9992901514379707,1.1308156020687519,0.99929015143797,1.1308156020687532,2.1800558043336715,0.5662707128247505,0.5213809088990419,0.02155546995345503,0.004120880039408803,,nan,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,7,7,7,14,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.6082446300450186,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,8,0.1402084874813955,6.152505439608516,0.19997546233277852,nan,0.40774725657980365,0.6351695858482199,0.13476836041539525,0.9992900053468895,1.1244566245178946,0.9992900053468885,1.1244566245178946,2.1707199132100556,0.41399341809127843,0.3834486033683877,0.02305304998299107,0.004690190020482987,,nan,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,8,8,8,16,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,1.1827804715129742,10.0,10,logcosh,1.0,stepsize_pilot
manuscript-pilot,D,pilot_logcosh_d10_k10_rho1_fr-r,FR--R,2500492809,9,0.1402084874813955,6.098629932657279,0.1460999553815414,nan,0.2969085158060869,0.5413955977127082,0.12636193710807572,0.9993013186048441,1.1163790355829328,0.9993013186048433,1.1163790355829333,2.159142026050721,0.30205058700134674,0.28188856851325617,0.02456166996853426,0.005259500001557171,,nan,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,9,9,9,18,0,0,0,1,False,False,0.25,0,nan,nan,nan,nan,0.16209626917406456,1.7830589609147085,0.1620962691740644,1.7830589609147083,11.0,0.9999999999999993,1.0000000000000016,6.169173449181403,0.8695097362498665,10.0,10,logcosh,1.0,stepsize_pilot
