tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,0,0.0,0.729517036412616,1.0321021294066615,1.0321021294066615,3.462524344072011,1.4367338858721619,1.036724633772957e-15,1.0000000000000004,9.999999999999995,0.9999999999999993,1.0000000000000009,1.9999999999999996,2.064204258813322,1.7553368418660742,0.0004216000088490546,,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.0,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,1,0.1,0.7755468813134896,1.078131974307536,1.078131974307536,3.623157574506228,1.4684222650910301,3.1919569281351617e-15,1.0000000000000007,10.000000000000009,0.999999999999999,1.000000000000002,2.0000000000000013,2.1562639486150736,1.837355514316353,0.001103629998397082,,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,0,0,2,2,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,2,0.1,0.7765346206198149,1.0791197136138595,1.0791197136138595,3.5787670321831584,1.4690947645498296,3.541243149583682e-15,1.0000000000000002,10.000000000000016,0.999999999999999,1.0000000000000036,2.0000000000000018,2.1582394272277208,1.856375315099531,0.001599690003786236,,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,0,0,4,4,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,3,0.1,0.6076765212248536,0.9102616142189004,0.9102616142189004,3.1048599293815333,1.3492676637486722,3.1650634097641917e-15,1.0000000000000004,10.000000000000002,0.9999999999999989,1.000000000000003,2.000000000000001,1.8205232284378015,1.54721010799644,0.0020545499864965677,,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,0,0,6,6,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,4,0.1,0.5887805633833283,0.8913656563773744,0.8913656563773744,2.9951240375136,1.3351896167791106,3.920535519770261e-15,1.0000000000000002,10.000000000000009,0.9999999999999982,1.0000000000000029,2.0000000000000013,1.7827313127547502,1.5207644024128313,0.0025069499970413744,,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,0,0,8,8,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,5,0.1,0.5501420664181964,0.8527271594122419,0.8527271594122419,2.952469868901709,1.3059304418017381,4.372957393271619e-15,1.0000000000000007,10.00000000000002,0.9999999999999984,1.000000000000004,2.000000000000002,1.7054543188244855,1.4421201694319465,0.002951869973912835,,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,0,0,10,10,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,6,0.1,0.3656344030117924,0.6682194960058384,0.6682194960058384,2.5569046651978398,1.1560445458595776,4.3790053263895684e-15,1.0000000000000009,10.00000000000002,0.9999999999999983,1.0000000000000033,2.000000000000003,1.336438992011679,1.0746747682493532,0.0033962599700316787,,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,0,0,12,12,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,7,0.1,0.14919132457923645,0.4517764175732819,0.4517764175732819,2.0655649279051302,0.9505539622486269,4.4424920733287474e-15,1.000000000000001,10.000000000000016,0.9999999999999981,1.0000000000000038,2.000000000000003,0.9035528351465649,0.6642000360693658,0.0038431200082413852,,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,0,0,14,14,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,8,0.1,0.08982287629959096,0.39240796929363664,0.39240796929363664,1.9041829073824483,0.8858983793795275,5.1886596478496e-15,1.0000000000000004,10.000000000000012,0.9999999999999982,1.0000000000000047,2.0000000000000018,0.7848159385872739,0.5510682216828694,0.004278299980796874,,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,0,0,16,16,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,9,0.1,8.241298339095593e-05,0.30266750597743625,0.30266750597743625,1.5361997388384285,0.7780327833419827,5.139875916599906e-15,1.0000000000000013,10.000000000000012,0.9999999999999976,1.0000000000000042,2.0000000000000036,0.6053350119548735,0.41880168771837945,0.004737960000056773,,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,0,0,18,18,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,10,0.1,-0.1005997087999706,0.2019853841940746,0.2019853841940746,1.2919501019607083,0.6355869479372191,5.208910128696565e-15,1.0000000000000004,10.000000000000005,0.9999999999999978,1.000000000000004,2.000000000000006,0.4039707683881502,0.2268675286748621,0.005180280015338212,,nan,nan,nan,nan,nan,nan,nan,10,10,10,10,0,0,20,20,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,11,0.1,-0.09839665745713244,0.2041884355369131,0.2041884355369131,1.1919378423042473,0.6390437160897728,4.847935484061396e-15,1.0000000000000002,9.999999999999998,0.9999999999999981,1.0000000000000038,2.0000000000000058,0.40837687107382714,0.24684165099272662,0.005627389997243881,,nan,nan,nan,nan,nan,nan,nan,11,11,11,11,0,0,22,22,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
smoke,H,H_stl_cancellation_smoke,S--FB--GVI,2964628020,12,0.1,-0.08057610345632593,0.22200898953771933,0.22200898953771933,1.1767392386721462,0.6663467408755286,5.501994198626468e-15,1.0000000000000004,10.000000000000002,0.9999999999999979,1.0000000000000056,2.000000000000006,0.44401797907543994,0.2859125183739159,0.006065140012651682,,nan,nan,nan,nan,nan,nan,nan,12,12,12,12,0,0,24,24,0,0,0,1,False,False,0.1,0,nan,nan,0.10000000000000002,0.9999999999999998,1.0,1.0,1.0,0.9999999999999994,1.0000000000000002,1.0000000000000002
