tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,30,0.08602150537634409,1.2491284716417763,9.223002126024227e-05,nan,0.00014518305956704824,0.0125477605580782,0.007437249668780553,0.8429546167599791,0.8518581959723878,0.9944783514464385,1.0049823769314181,2.0020181839726128,0.0001842017393516747,0.00024784032786892617,0.02056752995122224,0.00717547006206587,,nan,nan,nan,nan,nan,nan,nan,nan,30,121,121,121,0,30,60,90,32,32,0,4,True,False,0.08602150537634409,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.0001461952018415804
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,31,0.0851063829787234,1.2491073099736034,7.10683530873446e-05,nan,0.00010786898755436832,0.010612658682278578,0.007663744400036983,0.8464693574958176,0.8540255880383975,0.9986248778468434,1.0075393645151958,2.0057215928011196,0.00014286400151057447,0.00020155368713604412,0.021221789997071028,0.007410320045892149,,nan,nan,nan,nan,nan,nan,nan,nan,31,125,125,125,0,31,62,93,33,33,0,4,True,False,0.0851063829787234,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.00011889179709426596
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,32,0.08421052631578947,1.249097946811092,6.170519057602242e-05,nan,0.00010182124551030397,0.010844320618169229,0.0031802380476077634,0.8481326578273819,0.850284297089778,1.000587161626784,1.0031255647911193,2.0028915510125525,0.00012442066494485854,0.00015325394131531837,0.021890979958698153,0.007650040031876415,,nan,nan,nan,nan,nan,nan,nan,nan,32,129,129,129,0,32,64,96,34,34,0,4,True,False,0.08421052631578947,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,9.040090882812211e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,33,0.08333333333333333,1.2490972511990448,6.100957852872568e-05,nan,9.834039252319221e-05,0.010493905604079652,0.004861756994176436,0.8470435257597947,0.8517132930746554,0.9993022546560566,1.0048114272836062,2.0013191060934337,0.0001222990744801413,0.00015775241384544694,0.022558969969395548,0.007889690052252263,,nan,nan,nan,nan,nan,nan,nan,nan,33,133,133,133,0,33,66,99,35,35,0,4,True,False,0.08333333333333333,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,9.305445236228319e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,34,0.08247422680412371,1.2490770238124689,4.078219195280397e-05,nan,6.546354279858737e-05,0.008524706719234332,0.004274967345303553,0.846709796548074,0.8511384768392339,0.9989085365724225,1.0041332860280499,1.9999298335257785,8.14092387369729e-05,0.00010618490593390241,0.0232070799684152,0.008121410093735904,,nan,nan,nan,nan,nan,nan,nan,nan,34,137,137,137,0,34,68,102,36,36,0,4,True,False,0.08247422680412371,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,6.263598781125738e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,35,0.08163265306122448,1.2490699464610184,3.370484050235767e-05,nan,5.515305516505532e-05,0.007868690131835615,0.003547685413163326,0.8448434322524356,0.8487531191650391,0.996706687444341,1.0013191528347813,1.9964332744416589,6.657928619702046e-05,8.497557657150944e-05,0.023883719986770302,0.008371480042114854,,nan,nan,nan,nan,nan,nan,nan,nan,35,141,141,141,0,35,70,105,37,37,0,4,True,False,0.08163265306122448,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,5.012510141225516e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,36,0.08080808080808081,1.2490573414589705,2.109983845444141e-05,nan,3.095619500638846e-05,0.005600929454561613,0.004542624100466241,0.8498689821650905,0.8507711018097422,1.0026355957068747,1.003699874185434,2.0060811691630196,4.286169706180401e-05,6.272043177782483e-05,0.02457265998236835,0.0086353900260292,,nan,nan,nan,nan,nan,nan,nan,nan,36,145,145,145,0,36,72,108,38,38,0,4,True,False,0.08080808080808081,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,3.6997312996614316e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,37,0.08,1.2490520241999468,1.5782579430689836e-05,nan,2.6347595595740103e-05,0.005533124174307984,0.001368612941705144,0.8469180989272509,0.8485470483433385,0.9991542819572004,1.0010760401369307,2.000395137297397,3.161004099292945e-05,3.838790796132023e-05,0.025230449973605573,0.008873550046700984,,nan,nan,nan,nan,nan,nan,nan,nan,37,149,149,149,0,37,74,111,39,39,0,4,True,False,0.08,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,2.264412737401346e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,38,0.07920792079207921,1.2490561397072408,1.989808672475668e-05,nan,2.6693478202520283e-05,0.004861336620574109,0.005612565995410806,0.8504563687585324,0.8514654382330494,1.0033285668817085,1.0045190197572964,2.008436694949378,4.040974241063274e-05,6.581845038308646e-05,0.02590357995359227,0.009110520011745393,,nan,nan,nan,nan,nan,nan,nan,nan,38,153,153,153,0,38,76,114,40,40,0,4,True,False,0.07920792079207921,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,3.882476157691447e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,39,0.0784313725490196,1.249061121492323,2.4879871806993137e-05,nan,3.438659238749705e-05,0.005633705948766903,0.0059514841408994535,0.8480569208752404,0.8526619666918205,1.0004978107200893,1.005930627957168,2.0087262560356396,5.034390578005457e-05,7.95799646005455e-05,0.026576329953968525,0.009345530008431524,,nan,nan,nan,nan,nan,nan,nan,nan,39,157,157,157,0,39,78,117,41,41,0,4,True,False,0.0784313725490196,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,4.6942356344345564e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,40,0.07766990291262135,1.249060126798146,2.3885177629967558e-05,nan,3.3965166442552196e-05,0.005658251236888789,0.00568113313851728,0.8454603248705989,0.8519315003619806,0.9974344684443289,1.005068858014821,2.0029229276236187,4.753063108921314e-05,7.387682241397132e-05,0.027228939987253398,0.009580150013789535,,nan,nan,nan,nan,nan,nan,nan,nan,40,161,161,161,0,40,80,120,42,42,0,4,True,False,0.07766990291262135,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,4.3578206408511094e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,41,0.07692307692307693,1.2490720352450295,3.579362451344714e-05,nan,4.073838225130269e-05,0.004628953876909956,0.010329101520124274,0.8423382118626107,0.8546063204393368,0.9937511458365856,1.0082244853855675,2.0006042308494405,6.865425886880166e-05,0.00013787730287698278,0.027886489988304675,0.009813239972572774,,nan,nan,nan,nan,nan,nan,nan,nan,41,165,165,165,0,41,82,123,43,43,0,4,True,False,0.07692307692307693,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.133059012951888e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,42,0.0761904761904762,1.2490717010816825,3.545946116645382e-05,nan,5.310090622055208e-05,0.0073028766400498706,0.006109581750030841,0.8453209795561318,0.8522679259028924,0.997270075372795,1.0054657571012704,1.9988027012559761,6.9926926027974e-05,0.00010252586233093435,0.02856060996418819,0.01006729993969202,,nan,nan,nan,nan,nan,nan,nan,nan,42,169,169,169,0,42,84,126,44,44,0,4,True,False,0.0761904761904762,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,6.0477603731141215e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,43,0.07547169811320754,1.2490507593422657,1.4517721749651713e-05,nan,2.4062170225196705e-05,0.005224875357842336,0.0020852308899720388,0.8459063269837077,0.8480036579639509,0.9979606408353062,1.0004349736335387,1.9964725920435482,2.858799104847721e-05,3.57812620689175e-05,0.029222359997220337,0.010302889975719154,,nan,nan,nan,nan,nan,nan,nan,nan,43,173,173,173,0,43,86,129,45,45,0,4,True,False,0.07547169811320754,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,2.1106528042838903e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,44,0.07476635514018691,1.249060432675673,2.4191055156830288e-05,nan,3.7045696966150024e-05,0.0061142148794818465,0.005022106616523586,0.8433881596377827,0.8479282230308746,0.9949898250155089,1.0003459790347837,1.9900652850699116,4.66230848752582e-05,6.78191659552745e-05,0.029891669983044267,0.010539880022406578,,nan,nan,nan,nan,nan,nan,nan,nan,44,177,177,177,0,44,88,132,46,46,0,4,True,False,0.07476635514018691,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,4.0004936810778405e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,45,0.07407407407407407,1.2490658987973098,2.9657176793707052e-05,nan,4.64168489112254e-05,0.006961756055657425,0.005013095383671702,0.8441823473618565,0.8451579025208605,0.9959267704724444,0.9970776847292533,1.9921463691690562,5.7475449814601095e-05,8.044760489667364e-05,0.030570400005672127,0.010782070050481707,,nan,nan,nan,nan,nan,nan,nan,nan,45,181,181,181,0,45,90,135,47,47,0,4,True,False,0.07407407407407407,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,4.745415702387592e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,46,0.07339449541284404,1.249068397290022,3.215566950598436e-05,nan,5.414830949175169e-05,0.00793416182754977,0.0019287787060935774,0.8462833941931625,0.8467150834915794,0.9984054870576156,0.9989147738605947,1.9977599958741925,6.381595024975349e-05,7.696626656079391e-05,0.031231469998601824,0.011018140066880733,,nan,nan,nan,nan,nan,nan,nan,nan,46,185,185,185,0,46,92,138,48,48,0,4,True,False,0.07339449541284404,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,4.540059711670078e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,47,0.07272727272727272,1.2490676021402511,3.136051973506859e-05,nan,5.072306483675644e-05,0.007462248101962549,0.004078476501306401,0.8456344049011274,0.8504543635851228,0.9976398399060157,1.0033262012720932,1.99730466495388,6.146213377032781e-05,8.064120110904832e-05,0.0319042099872604,0.011265440087299794,,nan,nan,nan,nan,nan,nan,nan,nan,47,189,189,189,0,47,94,141,49,49,0,4,True,False,0.07272727272727272,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,4.756835489307359e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,48,0.07207207207207207,1.2490810661496223,4.482452910625767e-05,nan,6.188797607707005e-05,0.007298446167056078,0.008901167291559764,0.8446502272365185,0.8545644254576796,0.9964787532211922,1.0081750596496337,2.002321198607702,8.678215966788404e-05,0.00014353788414127078,0.03257227997528389,0.011503480083774775,,nan,nan,nan,nan,nan,nan,nan,nan,48,193,193,193,0,48,96,144,50,50,0,4,True,False,0.07207207207207207,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.466963437461412e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,49,0.07142857142857142,1.2490876760459846,5.1434425468510625e-05,nan,8.187574579889485e-05,0.00940409909916128,0.0057171537764506095,0.8455632431429566,0.8520158590990314,0.9975558865987503,1.0051683804992877,1.997597465342815,0.00010101510295132788,0.000135757176108211,0.033225519000552595,0.01173744909465313,,nan,nan,nan,nan,nan,nan,nan,nan,49,197,197,197,0,49,98,147,51,51,0,4,True,False,0.07142857142857142,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.007997702891707e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,50,0.07079646017699115,1.2490840996937806,4.785807326457281e-05,nan,7.645176956824172e-05,0.009083039392902816,0.0055406280484274605,0.8433023043619884,0.8458226241782418,0.9948885369847692,0.9978618921881841,1.9901249202549207,9.327201007380625e-05,0.00012567537574012077,0.033903398958500475,0.011973559099715203,,nan,nan,nan,nan,nan,nan,nan,nan,50,201,201,201,0,50,100,150,52,52,0,4,True,False,0.07079646017699115,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,7.413295923559424e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,51,0.07017543859649122,1.2491005302620657,6.428864154961467e-05,nan,9.360796950053599e-05,0.00938396390130769,0.00944446785217116,0.8414077380809002,0.8426041414708978,0.9926534164759512,0.9940648771255457,1.985683471202802,0.0001237883182462629,0.000193279396467618,0.03457187896128744,0.012212639092467725,,nan,nan,nan,nan,nan,nan,nan,nan,51,205,205,205,0,51,102,153,53,53,0,4,True,False,0.07017543859649122,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.00011401098691794061
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,52,0.06956521739130435,1.2490891245566074,5.288293609129191e-05,nan,8.445738539447314e-05,0.00960637305115703,0.005419167309639193,0.8439154247748015,0.8449395773134019,0.995611867713672,0.9968201148813914,1.993271448361519,0.0001043412923970369,0.00013891719258764926,0.03523325896821916,0.012450219132006168,,nan,nan,nan,nan,nan,nan,nan,nan,52,209,209,209,0,52,104,156,54,54,0,4,True,False,0.06956521739130435,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,8.194399670241639e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,53,0.06896551724137931,1.2490710633535245,3.482173300839442e-05,nan,5.651407026304946e-05,0.007880273401119589,0.004272805232598977,0.8440192016014811,0.847843720778723,0.9957342987502453,1.0002462872379272,1.9922021131139311,6.790813743191246e-05,8.90568333084268e-05,0.035914979001972824,0.012690979114267975,,nan,nan,nan,nan,nan,nan,nan,nan,53,213,213,213,0,53,106,159,55,55,0,4,True,False,0.06896551724137931,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,5.253253912649389e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,54,0.06837606837606838,1.2490803899682235,4.4148347707384517e-05,nan,6.824354414758896e-05,0.008382329629975828,0.0063935790174287155,0.8426357693356874,0.8455425378812363,0.9941021901981709,0.9975314595013342,1.9886617488488119,8.554645992921691e-05,0.00012206755381225259,0.036588198971003294,0.012929119111504406,,nan,nan,nan,nan,nan,nan,nan,nan,54,217,217,217,0,54,108,162,56,56,0,4,True,False,0.06837606837606838,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,7.20047896213573e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,55,0.06779661016949153,1.2490706995230993,3.4457902583273636e-05,nan,5.616724555354977e-05,0.007933242146642056,0.0036457134583807458,0.8452542711530158,0.8456647123834392,0.9971913759251154,0.9976755952532751,1.9952227606501465,6.816950339068537e-05,8.74621903016331e-05,0.03724150895141065,0.013165529118850827,,nan,nan,nan,nan,nan,nan,nan,nan,55,221,221,221,0,55,110,165,57,57,0,4,True,False,0.06779661016949153,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,5.159189658357906e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,56,0.06722689075630252,1.2490493229777995,1.3081357283395434e-05,nan,2.115764128588776e-05,0.004901500934795702,0.0019350244363611296,0.8464740960268072,0.8487936801451685,0.9986304681436317,1.0013670047782313,2.001962491311704,2.6464420962556005e-05,3.3638755563115856e-05,0.03790393896633759,0.01340228907065466,,nan,nan,nan,nan,nan,nan,nan,nan,56,225,225,225,0,56,112,168,58,58,0,4,True,False,0.06722689075630252,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,1.984271365978086e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,57,0.06666666666666667,1.2490504359552783,1.4194334762240857e-05,nan,1.8708817353128218e-05,0.004000125173160202,0.004933045453252539,0.8490947950501819,0.8515532708758371,1.0017222460312958,1.0046226405929448,2.008935025477804,2.876361007420284e-05,4.7839533201446714e-05,0.03857865900499746,0.013642839097883552,,nan,nan,nan,nan,nan,nan,nan,nan,57,229,229,229,0,57,114,171,59,59,0,4,True,False,0.06666666666666667,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,2.821941962605584e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,58,0.06611570247933884,1.2490501627864847,1.3921165968655558e-05,nan,1.8597180271662593e-05,0.004035230837363312,0.004760341926343704,0.84579826182462,0.8512277335528708,0.9978331506251327,1.004238586915747,2.007383865777414,2.8196109613222977e-05,4.626504961245839e-05,0.03923488897271454,0.013877799094188958,,nan,nan,nan,nan,nan,nan,nan,nan,58,233,233,233,0,58,116,174,60,60,0,4,True,False,0.06611570247933884,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,2.7290668651314803e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,59,0.06557377049180328,1.249066954295921,3.071267540488698e-05,nan,3.770612974058913e-05,0.005226140860700049,0.008282877724256744,0.8420584510411351,0.851900517322782,0.9934210971305127,1.0050323056772064,2.0019062402342125,6.133206601472007e-05,0.00011105663725927984,0.039899208990391344,0.014114849094767123,,nan,nan,nan,nan,nan,nan,nan,nan,59,237,237,237,0,59,118,177,61,61,0,4,True,False,0.06557377049180328,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,6.550970796227401e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,60,0.06504065040650407,1.2490474723597496,1.1230739233480946e-05,nan,1.3155046350574212e-05,0.0028419337048172736,0.005448997144016162,0.8430213110810191,0.8474177030488211,0.994557034280745,0.9997436914856804,1.9927340421870199,2.1931853970499337e-05,4.234023618612376e-05,0.04059896897524595,0.014358269050717354,,nan,nan,nan,nan,nan,nan,nan,nan,60,241,241,241,0,60,120,180,62,62,0,4,True,False,0.06504065040650407,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,2.4975513180099507e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,61,0.06451612903225806,1.2490472811494584,1.103952894232485e-05,nan,1.8125857358705603e-05,0.004534379483853027,0.0018141708718867407,0.8462078857945093,0.8470621143309095,0.998316405787615,0.9993241845810973,1.9979390859159334,2.195085531897451e-05,2.7667265055679056e-05,0.04126100899884477,0.01459511904977262,,nan,nan,nan,nan,nan,nan,nan,nan,61,245,245,245,0,61,122,183,63,63,0,4,True,False,0.06451612903225806,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,1.632027133759549e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,62,0.064,1.2490558790286534,1.9637408137374024e-05,nan,2.993188405519121e-05,0.005489800479644732,0.004545307219581228,0.8440078902733811,0.8489342440295585,0.9957209541754625,1.0015328354614526,1.9971192416848453,3.809338676227752e-05,5.5418640503068616e-05,0.041949898994062096,0.014851689105853438,,nan,nan,nan,nan,nan,nan,nan,nan,62,249,249,249,0,62,124,186,64,64,0,4,True,False,0.064,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,3.269015742432734e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,63,0.06349206349206349,1.2490631378197896,2.689619927354059e-05,nan,4.4834942374502134e-05,0.007179392085651216,0.0023231375124785902,0.8458865799061714,0.8467289730209872,0.997937344158684,0.9989311600764521,1.9963527286353013,5.33082041055541e-05,6.56033197473016e-05,0.04260767897358164,0.015082539059221745,,nan,nan,nan,nan,nan,nan,nan,nan,63,253,253,253,0,63,126,189,65,65,0,4,True,False,0.06349206349206349,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,3.869786105595685e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,64,0.06299212598425197,1.2490727973277784,3.6555707262353465e-05,nan,6.135023439637392e-05,0.008410443232562776,0.0025633683141999776,0.8461475050787061,0.8492187971493054,0.998245171448877,1.0018685378964334,1.9980479099866855,7.222844675440055e-05,8.805163245888556e-05,0.0432555690058507,0.015318279038183391,,nan,nan,nan,nan,nan,nan,nan,nan,64,257,257,257,0,64,128,192,66,66,0,4,True,False,0.06299212598425197,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,5.193959469992046e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,65,0.0625,1.2490755991651878,3.935754467176977e-05,nan,6.552108581136047e-05,0.008648232757295003,0.0031684067875422895,0.8466150247310529,0.8501194032002249,0.9987967292242192,1.002931030708044,2.000574909516855,7.77476145035171e-05,9.621455511382383e-05,0.0439338389551267,0.015556559024844319,,nan,nan,nan,nan,nan,nan,nan,nan,65,261,261,261,0,65,130,195,67,67,0,4,True,False,0.0625,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,5.675471149474267e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,66,0.06201550387596899,1.2490651327244184,2.8891103902362048e-05,nan,4.779914116554155e-05,0.007385816946672219,0.002715431636876342,0.8476722131288086,0.8499363523835805,1.0000439505503322,1.0027150759333165,2.0012781188050863,5.7429829116322204e-05,7.142316446260212e-05,0.044619958964176476,0.015793739061336964,,nan,nan,nan,nan,nan,nan,nan,nan,66,265,265,265,0,66,132,198,68,68,0,4,True,False,0.06201550387596899,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,4.213085107883153e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,67,0.06153846153846154,1.2490718645343455,3.562291382941396e-05,nan,5.8212518122655536e-05,0.00809592917881474,0.0035424669425150007,0.8485605468948055,0.8504914617872473,1.0010919650953365,1.0033699679923374,2.0038884238358485,7.088955123005735e-05,8.999651997804327e-05,0.045273328956682235,0.016028379031922668,,nan,nan,nan,nan,nan,nan,nan,nan,67,269,269,269,0,67,134,201,69,69,0,4,True,False,0.06153846153846154,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,5.3086838273503874e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,68,0.061068702290076333,1.2490785565251894,4.2314904673323994e-05,nan,6.663834350462464e-05,0.008545127024614532,0.004736959114245779,0.8487143785749315,0.851502359030876,1.0012734485021662,1.0045625771842641,2.00652166204646,8.535718781137184e-05,0.0001135962975014753,0.04593395895790309,0.0162626689998433,,nan,nan,nan,nan,nan,nan,nan,nan,68,273,273,273,0,68,136,204,70,70,0,4,True,False,0.061068702290076333,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,6.700779402804601e-05
smoke,K,K_decreasing_steps_smoke,FR--R--STL,2750954248,69,0.06060606060606061,1.249122049921826,8.58083013099975e-05,nan,0.00014508028318835128,0.013055002254847667,0.0017044470435645088,0.8485037678004195,0.8487892861117686,1.001024979780755,1.0013618209035549,2.002448104960678,0.00017168706735071825,0.00020380605837209265,0.046602528949733824,0.016497398959472775,,nan,nan,nan,nan,nan,nan,nan,nan,69,277,277,277,0,69,138,207,71,71,0,4,True,False,0.06060606060606061,0,nan,nan,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058746,1.101925446837637,1.3,0.9438025076783967,0.9438025076783975,1.1797531345979964,0.00012022041810726926
