tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,0,0.0,1.2509287525330959,0.0018925109127505557,nan,0.0030538500665453156,0.05773505082235045,0.03263548242596366,0.8258863283630489,0.8305400098060789,0.9743419847079513,0.9798321799777869,1.9541671933104061,0.0036249510104739043,0.004894859560656587,0.0006121699698269367,,nan,nan,nan,nan,nan,nan,nan,0,1,1,1,0,0,0,0,2,2,0,4,True,False,0.0,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,1,0.125,1.250711348503827,0.001675106883481714,nan,0.00269439118490489,0.05410723494525158,0.03151080989053362,0.8262489263783255,0.831633591726839,0.974769760853073,0.9811223366767436,1.9557170025127488,0.0032086548238768717,0.004355772157205023,0.0038344499771483243,,nan,nan,nan,nan,nan,nan,nan,1,5,5,5,0,0,1,1,5,5,0,4,True,False,0.125,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,2,0.12307692307692308,1.2503920342234403,0.0013557926030949297,nan,0.0021201957626902712,0.04707833327903545,0.033523278299578324,0.8216536689893532,0.8361278589659908,0.9693484915441481,0.9864244625398542,1.9526813849644313,0.0025843448434363318,0.003691317849967262,0.006796069967094809,,nan,nan,nan,nan,nan,nan,nan,2,9,9,9,0,0,2,2,8,8,0,4,True,False,0.12307692307692308,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,3,0.12121212121212122,1.2500272087929625,0.000990967172617152,nan,0.0015472131469281654,0.04012703490847333,0.02917807189993962,0.8275641260397804,0.8331832815694541,0.9763213717762964,0.9829505881262234,1.958579920877272,0.001890122496296558,0.0027031246780883644,0.009768519958015531,,nan,nan,nan,nan,nan,nan,nan,3,13,13,13,0,0,3,3,11,11,0,4,True,False,0.12121212121212122,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,4,0.11940298507462686,1.249933633944484,0.0008973923241386572,nan,0.0013823573662254977,0.03754749797364736,0.02957676164334445,0.8288904435720595,0.8309867478988348,0.9778860990424757,0.9803592206430596,1.9583036754456522,0.0017076162614384652,0.0024985882994018123,0.012823789962567389,,nan,nan,nan,nan,nan,nan,nan,4,17,17,17,0,0,4,4,14,14,0,4,True,False,0.11940298507462686,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,5,0.11764705882352941,1.2497815219997395,0.000745280379394142,nan,0.0011076400313410294,0.03268725434304741,0.030700496340436177,0.8270647360417439,0.8316959262151226,0.9757322148607264,0.9811958759846892,1.9553506306206343,0.001409710927636758,0.00218483329942139,0.01577788998838514,,nan,nan,nan,nan,nan,nan,nan,5,21,21,21,0,0,5,5,17,17,0,4,True,False,0.11764705882352941,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,6,0.11594202898550725,1.24971389255373,0.000677650933384788,nan,0.001069599677131024,0.03364010546074787,0.022727392009825598,0.8324039843355164,0.8358392140847944,0.9820312097717016,0.9860839328364769,1.969090628223979,0.0013020720244306427,0.0018162238637407864,0.018718368955887854,,nan,nan,nan,nan,nan,nan,nan,6,25,25,25,0,0,6,6,20,20,0,4,True,False,0.11594202898550725,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,7,0.11428571428571428,1.249670679534794,0.0006344379144487267,nan,0.0009538833607783269,0.030662842299212737,0.027069716112310203,0.8277869160123922,0.8361223955806522,0.9765842089448423,0.9864180170938751,1.9638498773759143,0.001209574937296778,0.0018297257066453559,0.021749248960986733,,nan,nan,nan,nan,nan,nan,nan,7,29,29,29,0,0,7,7,23,23,0,4,True,False,0.11428571428571428,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,8,0.11267605633802817,1.2495559207561355,0.0005196791357902075,nan,0.0007257209007141426,0.025104648077966845,0.02989883977596267,0.8277570861083431,0.83191385504851,0.9765490170220356,0.9814529782089978,1.9586894510547532,0.0009803869319229526,0.0016495857149525094,0.02473736897809431,,nan,nan,nan,nan,nan,nan,nan,8,33,33,33,0,0,8,8,26,26,0,4,True,False,0.11267605633802817,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
smoke,K,K_decreasing_steps_smoke,FR--KL--STL,3007370039,9,0.1111111111111111,1.249609553744771,0.0005733121244255734,nan,0.0007723784497966825,0.02499272750266517,0.03365425330265849,0.8267303056718087,0.8282247066435939,0.9753376695834908,0.9771006938143003,1.9519995394725103,0.0010745152177167694,0.001897123422967665,0.02767259895335883,,nan,nan,nan,nan,nan,nan,nan,9,37,37,37,0,0,9,9,29,29,0,4,True,False,0.1111111111111111,0,nan,nan,0.9999999999999997,1.3000000000000005,0.8476349591058618,1.1019254468376205,1.3,0.943802507678411,0.9438025076784115,1.1797531345980141
