tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,source_file
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,25,0.02,13.666283674432607,0.18896243714131167,nan,0.10475522091931722,0.31049535589602617,0.9482857661268338,0.3383852332854705,0.8902284795510105,1.1684794877731328,1.9331990979627331,0.5832683336221156,2.7865524658449385,0.03956877900054678,,nan,nan,nan,nan,0.8569902379268848,0.65,0.32509872372170373,25,100,100,100,0,0,25,25,75,75,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-kl-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,26,0.02,13.649087384492974,0.17176614720167827,nan,0.09844817495018984,0.3050524278506791,0.8991204618396714,0.32977801591334077,0.8868778209541415,1.1640843217606651,1.884021459157597,0.506270237547102,2.4653372674188048,0.04110615898389369,,nan,nan,nan,nan,0.8600453929773703,0.65,0.32628970468770957,26,104,104,104,0,0,26,26,78,78,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-kl-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,27,0.02,13.63737555790604,0.16005432061474423,nan,0.09216566251255973,0.2959583725190825,0.862318735594622,0.32334992009802643,0.8838874230181281,1.160146978844951,1.8473172646207219,0.4637035540213037,2.295312561903575,0.042635089019313455,,nan,nan,nan,nan,0.8602375519124752,0.65,0.32633716364036014,27,108,108,108,0,0,27,27,81,81,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-kl-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--KL--STL,594425521,28,0.02,13.631208839425698,0.153887602134402,nan,0.08824525337621075,0.2889122008920107,0.8406932703023801,0.31960571842801155,0.8813935556381781,1.1568730484927772,1.8259273705286039,0.445312170295449,2.2266740696471867,0.04417120898142457,,nan,nan,nan,nan,0.8593744712660835,0.65,0.32597578083267253,28,112,112,112,0,0,28,28,84,84,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-kl-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,0,0.0,18.33747868142607,4.860157444134774,nan,1.3251778106207432,2.12530410314097,4.723168550586812,1.0,1.0,1.3126074090387243,5.712812086755255,56.107695931653616,70.45091343180643,0.0003807600005529821,,nan,nan,nan,nan,0.6931959579744933,0.57,0.25002438870578114,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.0,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,1,0.04,16.430511087037534,2.953189849746238,nan,0.82943523454488,1.5319198453132983,3.7530240369757006,0.829937401337007,0.9877395901405279,1.2965098419540035,4.741292735905839,28.757446878491223,46.28687484452772,0.002292210003361106,,nan,nan,nan,nan,0.7255509225891634,0.66,0.2661218300973178,1,1,1,1,1,0,0,0,2,2,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,2,0.04,15.443097719427492,1.9657764821361958,nan,0.5797484308024281,1.1748232649333508,3.0690446364248114,0.7100019526806614,0.9761047628238311,1.2812347202740992,4.056131870924462,16.37363028788494,32.222558163915735,0.003996510000433773,,nan,nan,nan,nan,0.7511228751742114,0.66,0.27857387569686054,2,2,2,2,2,0,0,0,4,4,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,3,0.04,14.8745060876557,1.397184850364404,nan,0.4361405618087938,0.9442546561081253,2.5736712152373467,0.6231202898438154,0.9651596300907044,1.2668653627995614,3.559798117484881,10.139398757856213,23.491753043538743,0.005707249976694584,,nan,nan,nan,nan,0.7707589628583357,0.66,0.2878779174338306,3,3,3,3,3,0,0,0,6,6,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,4,0.04,14.518844293027366,1.0415230557360697,nan,0.34467298407082475,0.7862890910787318,2.202914746715158,0.5580894911571624,0.9548921311634381,1.253385400152846,3.1882936777965813,6.701844624288034,17.756366735348085,0.007373219996225089,,nan,nan,nan,nan,0.7859138434446779,0.66,0.2948713934900883,4,4,4,4,4,0,0,0,8,8,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,5,0.04,14.281760239263521,0.8044390019722254,nan,0.2817569057726645,0.672704369150812,1.9166969703272778,0.5078899783930758,0.9452636140256456,1.2407438948553964,2.901517723596501,4.660565115872361,13.807566475042247,0.009045840008184314,,nan,nan,nan,nan,0.7977681213966291,0.66,0.30021310565992926,5,5,5,5,5,0,0,0,10,10,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,6,0.04,14.115713988134015,0.6383927508427192,nan,0.23589469144860603,0.5877292262250816,1.689706787313699,0.4680866385181347,0.9362282847018002,1.228880699347147,2.6741334034539608,3.3736811863036573,10.982206431869393,0.010711790004279464,,nan,nan,nan,nan,0.8071750013966215,0.66,0.3043638380880439,6,6,6,6,6,0,0,0,12,12,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,7,0.04,13.99479395561912,0.5174727183278236,nan,0.20095746725363142,0.5220222424898151,1.5055367493484053,0.4358031297952605,0.9277406336456056,1.2177361076191082,2.4897086597980973,2.521985755126689,8.895865335548212,0.012379300023894757,,nan,nan,nan,nan,0.8147390580181109,0.66,0.3076401339994226,7,7,7,7,7,0,0,0,14,14,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,8,0.04,13.903935159838511,0.4266139225472152,nan,0.1734281210687699,0.46977231893703164,1.353218288604105,0.4091156247191256,0.9197580714145512,1.2072542720278587,2.337252931699469,1.9353523876301022,7.314558140399169,0.014075350016355515,,nan,nan,nan,nan,0.8208918576575439,0.65,0.3102616323960233,8,8,8,8,8,0,0,0,16,16,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,9,0.04,13.833899141391749,0.35657790410045287,nan,0.15116063151847145,0.42721407769090364,1.2251928724286674,0.3866977137916203,0.912241670883015,1.1973841586458231,2.2091885992539333,1.5176541324541493,6.089701260953047,0.015754110005218536,,nan,nan,nan,nan,0.8259463320083189,0.65,0.31238356513193627,9,9,9,9,9,0,0,0,18,18,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,10,0.04,13.778762854561936,0.30144161727064045,nan,0.1327762053496009,0.3918232434775066,1.1161038012049533,0.3676088849427619,0.9051561726489785,1.1880795459400837,2.1001426177833116,1.2118234721310168,5.123422610480352,0.0174059999990277,,nan,nan,nan,nan,0.8301334234774077,0.65,0.31411788277970143,10,10,10,10,10,0,0,0,20,20,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,11,0.04,13.734583717599794,0.25726248030849774,nan,0.11734923030514184,0.36185816710684365,1.0220578570938148,0.3511652240362386,0.8984697218396682,1.1792986757197925,2.0062078553322515,0.9825237023970076,4.349179120362603,0.019063289975747466,,nan,nan,nan,nan,0.8336265325012076,0.65,0.315546919410486,11,11,11,11,11,0,0,0,22,22,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,12,0.04,13.698652134308908,0.22133089701761222,nan,0.10423448017922536,0.33608707322429243,0.940161221890573,0.3368581213057099,0.8921535272799729,1.1710038045125188,1.9244786757892363,0.8070677555031889,3.7204672334981166,0.02073579002171755,,nan,nan,nan,nan,0.8365579622086488,0.65,0.3167323358452752,12,12,12,12,12,0,0,0,24,24,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,13,0.04,13.669053906149655,0.19173266885835893,nan,0.09296732238644703,0.31361971075156536,0.8682196279738261,0.324301730251721,0.8861815195503089,1.1631607546203522,1.8527507786866726,0.6704260747991088,3.2039992050986084,0.022401490015909076,,nan,nan,nan,nan,0.8390301465302729,0.66,0.317721077094205,13,13,13,13,13,0,0,0,26,26,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,14,0.04,13.644404006082098,0.1670827687908023,nan,0.08320361131508235,0.2938001224651958,0.8045395316411112,0.31319811669911213,0.8805300363855799,1.1557385015949788,1.7893220997123096,0.5623655623388842,2.7754407219025627,0.02405723900301382,,nan,nan,nan,nan,0.8411234483988271,0.66,0.31854941822035965,14,14,14,14,14,0,0,0,28,28,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,15,0.04,13.623679079774732,0.14635784248343597,nan,0.0746821251635513,0.27613647347388004,0.7477930804704112,0.30331358159696553,0.8751775436381974,1.148708808611209,1.7328575451210568,0.4757488753960838,2.41666939525481,0.025725429004523903,,nan,nan,nan,nan,0.8429016698999184,0.66,0.31924576516449066,15,15,15,15,15,0,0,0,30,30,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,16,0.04,13.606108908425552,0.1287876711342566,nan,0.06720031202330172,0.26025404268586044,0.6969243776232854,0.2944622189533973,0.8701043917452448,1.142045907498999,1.6822950595515032,0.4054903783050229,2.1139648770290576,0.027368818991817534,,nan,nan,nan,nan,0.8444160107159484,0.66,0.319832629390399,16,16,16,16,16,0,0,0,32,32,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,17,0.04,13.591104218591699,0.11378298130040321,nan,0.06059816624888658,0.245863078426253,0.6510831034146629,0.2864942679879851,0.8652926045361616,1.1357262222019209,1.6367790826957678,0.347896626819583,1.856785821529559,0.029008059005718678,,nan,nan,nan,nan,0.8457079564106954,0.66,0.3203280440028894,17,17,17,17,17,0,0,0,34,34,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,18,0.04,13.578207537864984,0.10088630057368775,nan,0.054747224968036544,0.23273641475416282,0.609576649418802,0.2792877104274992,0.8607256963432404,1.1297281293267123,1.5956125451818866,0.3002389934627995,1.636925924920231,0.030650648986920714,,nan,nan,nan,nan,0.8468114165205363,0.66,0.32074659547233936,18,18,18,18,18,0,0,0,36,36,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,19,0.04,13.567059034925926,0.08973779763462986,nan,0.0495428785479788,0.2206936285083301,0.571835027224445,0.2727421077947411,0.856388513427623,1.1240317505379775,1.55822166136694,0.260470308598908,1.4479204512061095,0.03229748900048435,,nan,nan,nan,nan,0.8477543285453466,0.66,0.32110018631386433,19,19,19,19,19,0,0,0,38,38,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,20,0.04,13.557372325100124,0.08005108780882786,nan,0.044898879805107664,0.20958965906482155,0.5373847519895139,0.26677401289419,0.8522670961291583,1.118618772083302,1.5241297154143056,0.22703306499195883,1.2846217086210114,0.03396151901688427,,nan,nan,nan,nan,0.8485598761255025,0.66,0.32139860646892404,20,20,20,20,20,0,0,0,40,40,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,21,0.04,13.548917040253144,0.07159580296184842,nan,0.04074334534010225,0.1993065226409342,0.505829135949528,0.2613135059865514,0.8483485586362286,1.113472287379862,1.4929372726546737,0.19872714323597435,1.1428906268222938,0.035604588978458196,,nan,nan,nan,nan,0.8492474247258186,0.66,0.32164996666628115,21,21,21,21,21,0,0,0,42,42,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,22,0.04,13.541506076026698,0.06418483873540204,nan,0.03701579061592463,0.1897472040989396,0.4768332298634023,0.25630154677021844,0.8446209837460777,1.1085766592185435,1.4643070516101435,0.1746170164040956,1.0193694855173934,0.0372560290270485,,nan,nan,nan,nan,0.84983324786248,0.67,0.3218610308420528,22,22,22,22,22,0,0,0,44,44,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,23,0.04,13.534986128426969,0.05766489113567275,nan,0.033664894957785164,0.1808311016063186,0.45011218203415504,0.25168792643098314,0.8410733304083793,1.1039173986962156,1.4379522241794875,0.1539656265325039,0.9113122550740275,0.03891089902026579,,nan,nan,nan,nan,0.8503310962049678,0.67,0.32203747380365416,23,23,23,23,23,0,0,0,46,46,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,24,0.04,13.52923057971744,0.051909342426144534,nan,0.030646791075016375,0.17249059242068282,0.425422142737266,0.2474296667877319,0.8376953522053131,1.0994810584596548,1.4136272700619648,0.13618658642578463,0.8164564258974059,0.04055756900925189,,nan,nan,nan,nan,0.8507526475280385,0.67,0.3221840828813882,24,24,24,24,24,0,0,0,48,48,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,25,0.04,13.524134086240162,0.04681284894886595,nan,0.02792373768141848,0.1646684173914769,0.4025530871162005,0.2434897565416485,0.8344775252230245,1.0952551382397107,1.391120757037666,0.1208091686609245,0.7329251110314435,0.04221670900005847,,nan,nan,nan,nan,0.8511078653985679,0.66,0.3223049171558683,25,25,25,25,25,0,0,0,50,50,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,26,0.04,13.519608415447305,0.04228717815600902,nan,0.025463076175707235,0.15731566973698508,0.3813231000114719,0.23983614450932017,0.8314109840191736,1.0912280009813697,1.3702495893843802,0.10745234574747345,0.6591515082346545,0.0438700889935717,,nan,nan,nan,nan,0.8514052873002816,0.66,0.32240343422892304,26,26,26,26,26,0,0,0,52,52,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,27,0.04,13.515579211033653,0.03825797374235762,nan,0.023236400922845853,0.15039023429267273,0.3615737862581023,0.23644093077330516,0.8284874645973553,1.087388798144992,1.3508543869866725,0.09580532225082959,0.5938200633816161,0.045502279011998326,,nan,nan,nan,nan,0.8516522577266025,0.66,0.3224825919307499,27,27,27,27,27,0,0,0,54,54,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--KL,594425521,28,0.04,13.511983455400879,0.03466221810958281,nan,0.0212188922655301,0.14385556574229263,0.34316655568721127,0.23327971171433243,0.8256992534691203,1.083727402976289,1.3327957435621287,0.08561278081296284,0.5358202399174601,0.04714872897602618,,nan,nan,nan,nan,0.8518551180043608,0.66,0.3225449305030406,28,28,28,28,28,0,0,0,56,56,0,1,False,False,0.04,results/raw/smoke/L/L_logistic_smoke/fr-kl_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,0,0.0,18.33747868142607,4.860157444134774,nan,1.3251778106207432,2.12530410314097,4.723168550586812,1.0,1.0,1.3126074090387243,5.712812086755255,56.107695931653616,70.45091343180643,0.00038629997288808227,,nan,nan,nan,nan,0.6931959579744933,0.57,0.25002438870578114,0,0,0,0,0,0,0,0,0,0,0,4,False,False,0.0,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,1,0.02,17.184542362858,3.7072211255667042,nan,1.023515856683616,1.7552365602614324,4.299963324672786,0.925813448912024,0.9940919206727105,1.3048160192010831,5.289145810994242,39.62930009353403,56.02960157271165,0.00215784995816648,,nan,nan,nan,nan,0.7123215794455574,0.65,0.2595698570100252,1,4,4,4,0,1,2,3,1,1,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,2,0.02,16.336744114444606,2.8594228771533103,nan,0.8084546633377455,1.4922698006431976,3.7311643327811237,0.8260790447253169,0.9875335963653981,1.2962015350790652,4.719388649877129,27.59050953030227,44.91741638044144,0.003713589976541698,,nan,nan,nan,nan,0.7284908837611885,0.66,0.2675701500318329,2,8,8,8,0,2,4,6,2,2,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,3,0.02,15.619036507083536,2.1417152697922397,nan,0.6303538914660698,1.2157737305333631,3.3118787504382663,0.7525418173479197,0.9811000748105952,1.2877314640182074,4.299356219358327,18.602469913284374,34.59721375817612,0.005235679971519858,,nan,nan,nan,nan,0.7487705038892395,0.66,0.2774487648113816,3,12,12,12,0,3,6,9,3,3,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,4,0.02,15.058349928774422,1.5810286914831266,nan,0.4917342596019749,0.9504288017483107,2.99527400643268,0.697016199100085,0.9749526876624224,1.2796437163802377,3.9821914367626245,12.261437068065284,25.908580118555943,0.006765169964637607,,nan,nan,nan,nan,0.7714965013965785,0.66,0.2882484258799581,4,16,16,16,0,4,8,12,4,4,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,5,0.02,14.650335196928538,1.1730139596372418,nan,0.3962573670606145,0.7419373040254804,2.684492883154892,0.6424922657005866,0.9688570929416336,1.2716329529658397,3.6707148066711133,7.974188056397731,19.20343207084817,0.008286179974675179,,nan,nan,nan,nan,0.7936733913648889,0.66,0.2984614310795671,5,20,20,20,0,5,10,15,5,5,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,6,0.02,14.382265919998451,0.9049446827071552,nan,0.3300417477566352,0.6186790703032692,2.3635453198847403,0.5861670979768374,0.9629863743290422,1.2639875659284552,3.348756488907317,5.431874775730526,14.756678889448636,0.009785209957044572,,nan,nan,nan,nan,0.8091136476865495,0.66,0.30534367020211045,6,24,24,24,0,6,12,18,6,6,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,7,0.02,14.237457958197815,0.7601367209065195,nan,0.29244217011803675,0.5610193522479366,2.1377199112464913,0.54653313538375,0.9570505749785678,1.2562033356407656,3.1223115392765153,4.1950326736810695,12.357907603263845,0.01133797998772934,,nan,nan,nan,nan,0.8172918041730718,0.66,0.30890028681547554,7,28,28,28,0,7,14,21,7,7,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,8,0.02,14.114466911607932,0.6371456743166366,nan,0.2615429196179849,0.5105226248652472,1.9380148879353172,0.5114676048496325,0.9513306008013385,1.2486920237759194,2.9219921912352236,3.218288265585077,10.24394842350761,0.01283597998553887,,nan,nan,nan,nan,0.8259107018177303,0.66,0.31259182700160076,8,32,32,32,0,8,16,24,8,8,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,9,0.02,14.003387790518234,0.5260665532269382,nan,0.2336962674859381,0.4588203498231212,1.7684761201553982,0.48169825095565855,0.9457887667137085,1.2414183142753794,2.7519203706482562,2.3916290228546275,8.22949960490098,0.0143426499562338,,nan,nan,nan,nan,0.8369988082809654,0.66,0.3172596256271123,9,36,36,36,0,9,18,27,9,9,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,10,0.02,13.973996872617933,0.4966756353266373,nan,0.22182512441904728,0.45197944878586255,1.6863269458195544,0.46732216768268986,0.9413490794034214,1.2355915853605142,2.6697889606487477,2.221320591670219,7.828219918383821,0.015828859992325306,,nan,nan,nan,nan,0.836561458123483,0.66,0.31705039661846884,10,40,40,40,0,10,20,30,10,10,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,11,0.02,13.955351042644248,0.4780298053529517,nan,0.21127978506142103,0.4463411130636449,1.6288186118947328,0.4572807431798739,0.9373740459669018,1.2303629971339207,2.6124462657732694,2.1293925879135305,7.626009248379383,0.01735510997241363,,nan,nan,nan,nan,0.8350321758446043,0.66,0.3163834723377202,11,44,44,44,0,11,22,33,11,11,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,12,0.02,13.92445582544936,0.4471345881580646,nan,0.2025645835506448,0.4414759533317397,1.5439643253676427,0.4424133001025259,0.9333808942135952,1.2251450101593735,2.5274604945491377,1.9406567710982365,7.129526555997846,0.018844698963221163,,nan,nan,nan,nan,0.8358938672331956,0.66,0.3167262190964083,12,48,48,48,0,12,24,36,12,12,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,13,0.02,13.872181980028332,0.39486074273703586,nan,0.18593525102597058,0.4200610166699987,1.4305864642235344,0.42250818949297075,0.9286201478096507,1.2188984239438452,2.413740114594791,1.625507428071866,6.243240669725919,0.02035785897169262,,nan,nan,nan,nan,0.8394303293906599,0.66,0.31816949937635125,13,52,52,52,0,13,26,39,13,13,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,14,0.02,13.814900688039431,0.33757945074813556,nan,0.17202356004723968,0.3927867471793674,1.3383586747042164,0.4063314200724213,0.9240188120261266,1.2128592528258955,2.321323155266125,1.2621162319890518,5.101759087017257,0.021865668997634202,,nan,nan,nan,nan,0.849294856001835,0.66,0.3222126527523668,14,56,56,56,0,14,28,42,14,14,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,15,0.02,13.792191982782878,0.3148707454915822,nan,0.1633953044904769,0.38541725508914704,1.2717641776993713,0.39467237222905505,0.9199947386213136,1.2075813745218449,2.2547087696477535,1.1513986822037567,4.755080229829256,0.023369518981780857,,nan,nan,nan,nan,0.849681644681572,0.66,0.3223443238122393,15,60,60,60,0,15,30,45,15,15,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,16,0.02,13.776330633370923,0.2990093960796276,nan,0.15648196697635622,0.37972885709081433,1.2206465499594146,0.38573121911277336,0.9166269763429039,1.2031657549074457,2.203620237434013,1.0812416489195502,4.534499486259937,0.024851608963217586,,nan,nan,nan,nan,0.8491705094554706,0.66,0.3221133992200283,16,64,64,64,0,16,32,48,16,16,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,17,0.02,13.743794604062549,0.2664733667712529,nan,0.14606048945370012,0.3672438844254045,1.1432027147529622,0.37214031246020435,0.9124502272244861,1.1976810637235047,2.1259816357577446,0.9109232942787645,3.9422047347339704,0.026359648967627436,,nan,nan,nan,nan,0.8532589042793965,0.66,0.3237433978870654,17,68,68,68,0,17,34,51,17,17,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,18,0.02,13.737831726164945,0.26051048887364914,nan,0.1404007624998137,0.3603296532958375,1.1220793689491384,0.3685144300998135,0.9092489879512239,1.1934758012797713,2.105273370954194,0.8973140646832449,3.916447825275749,0.027854878979269415,,nan,nan,nan,nan,0.8514087698750289,0.66,0.32297450122129606,18,72,72,72,0,18,36,54,18,18,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,19,0.02,13.72565400451395,0.24833276722265474,nan,0.13447864026944925,0.3528744454245175,1.0893734269044992,0.3628136676029795,0.9064361528683635,1.1897779889941775,2.072715609161617,0.8440819676707145,3.7350685130414685,0.02936198899988085,,nan,nan,nan,nan,0.8517038656434796,0.66,0.3230745242423532,19,76,76,76,0,19,38,57,19,19,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,20,0.02,13.719556026862962,0.24223478957166655,nan,0.12941628097002975,0.3471792361637548,1.0660016045210117,0.35876997428412616,0.9037055293902494,1.1861935411006868,2.049614875129806,0.8284078919003418,3.6960333674497505,0.030839748971629888,,nan,nan,nan,nan,0.8499839078726106,0.65,0.3223577904012014,20,80,80,80,0,20,40,60,20,20,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,21,0.02,13.705328765528416,0.22800752823711967,nan,0.12256655870519761,0.33837630121090334,1.0256637309562313,0.3517351512743342,0.9003186948165289,1.1817436060841429,2.0094331828539165,0.7680223762617955,3.4836589586678413,0.0323299789451994,,nan,nan,nan,nan,0.8501819936302433,0.65,0.3224142994266076,21,84,84,84,0,21,42,63,21,21,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
smoke,L,L_logistic_smoke,FR--R--STL,594425521,22,0.02,13.68068389620132,0.2033626589100237,nan,0.1150302475796095,0.3277111908211573,0.971019448425275,0.3421713304287428,0.8964899868663754,1.1767130329158753,1.9548043114784295,0.6429019209893363,2.9934883599431763,0.03380482899956405,,nan,nan,nan,nan,0.8554504914603678,0.65,0.32451752396182065,22,88,88,88,0,22,44,66,22,22,0,4,False,False,0.02,results/raw/smoke/L/L_logistic_smoke/fr-r-stl-b4_seed0.csv
