tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,source_file
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,12,1.0,-12.60879756070736,34.19936703197799,34.19936703197799,1110662083.477002,0.07298834883754081,2.7530966808283,1.0000000162914853,23.59119668687738,2.3591196710188037e-08,1.0000000474409778,3.790847579617296,0.3255499289139894,0.006285429990384728,,nan,nan,nan,nan,nan,nan,nan,12,12,12,12,12,0,12,12,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,13,1.0,-12.914911343976652,33.89325324716576,33.89325324716576,1110643803.4186609,0.07228842075975916,2.7475014307382453,1.0000000690436142,25.55206085312388,2.5552060866137466e-08,1.0000001001930996,3.775514640288523,0.2994151897041176,0.006702330021653324,,nan,nan,nan,nan,nan,nan,nan,13,13,13,13,13,0,13,13,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,14,1.0,-13.197714997691389,33.61044959394007,33.61044959394007,1110626188.324853,0.07159575417593299,2.7422148149916787,1.0000000000000016,27.515717937833546,2.7515718061389377e-08,1.000000031149486,3.761055322187282,0.2770573196641624,0.007119740010239184,,nan,nan,nan,nan,nan,nan,nan,14,14,14,14,14,0,14,14,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,15,1.0,-13.460415319563463,33.34774927245108,33.34774927245108,1110609171.292996,0.07091027248042897,2.737182524062,1.000000058086473,29.481798649722723,2.9481798729288135e-08,1.00000008923595,3.7473162457590767,0.25771559577061387,0.007526790024712682,,nan,nan,nan,nan,nan,nan,nan,15,15,15,15,15,0,15,15,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,16,1.0,-13.705601624432314,33.102562966652954,33.102562966652954,1110592695.8768828,0.07023190084923894,2.7323664766736853,1.0000000780979372,31.4500020904879,3.145000215963344e-08,1.0000001092474273,3.734189687556215,0.2408203162085572,0.007941049989312887,,nan,nan,nan,nan,nan,nan,nan,16,16,16,16,16,0,16,16,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,17,1.0,-13.93539460259023,32.872769987546704,32.872769987546704,1110576713.9407916,0.06956056603802085,2.7277395803193016,1.0000000654846242,33.42007989684827,3.342008004899754e-08,1.0000000966341187,3.721598786390744,0.22593663177536197,0.008351580007001758,,nan,nan,nan,nan,nan,nan,nan,17,17,17,17,17,0,17,17,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,18,1.0,-14.15155301203031,32.656611580400735,32.656611580400735,1110561184.0471368,0.06889619621564798,2.723282182414971,1.000000105695888,35.391824717196286,3.539182484543759e-08,1.000000136845375,3.7094875572393518,0.21272699006285256,0.008755570044741035,,nan,nan,nan,nan,nan,nan,nan,18,18,18,18,18,0,18,18,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,19,1.0,-14.355551697960914,32.45261289367441,32.45261289367441,1110546070.224304,0.06823872082681605,2.718979672741514,1.0000000000000175,37.36506167707406,3.736506176874058e-08,1.000000031149489,3.6978141638777653,0.20092541049368015,0.009178430016618222,,nan,nan,nan,nan,nan,nan,nan,19,19,19,19,19,0,19,19,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,20,1.0,-14.548639677028099,32.25952491441392,32.25952491441392,1110531341.0107517,0.06758807047843081,2.7148208668597427,1.0000001018851505,39.339641950551986,3.933964205450648e-08,1.000000133034652,3.6865463934871716,0.1903194808853104,0.00957886001560837,,nan,nan,nan,nan,nan,nan,nan,20,20,20,20,20,0,20,20,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,21,1.0,-14.731884083032586,32.07628051135331,32.07628051135331,1110516968.7033548,0.06694417684545896,2.710796917752157,1.0000000593713592,41.315437844221584,4.131543793112986e-08,1.0000000905208488,3.675658615642908,0.18073751310675634,0.010041150031611323,,nan,nan,nan,nan,nan,nan,nan,21,21,21,21,21,0,21,21,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,22,1.0,-14.906203904149326,31.901960690602564,31.901960690602564,1110502928.7591958,0.06630697259271137,2.7069005839253673,1.0000000158050661,43.29233898653236,4.329233909862598e-08,1.000000046954554,3.6651297400793905,0.1720392188387278,0.010448009998071939,,nan,nan,nan,nan,nan,nan,nan,22,22,22,22,22,0,22,22,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,23,1.0,-15.07239622847919,31.735768363907226,31.735768363907226,1110489199.3141818,0.06567639130966885,2.703125737617092,1.000000000000005,45.270249337494825,4.527024936651629e-08,1.0000000311494879,3.654941845470579,0.16410883302587617,0.01086535002104938,,nan,nan,nan,nan,nan,nan,nan,23,23,23,23,23,0,23,23,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FB--GVI,2083531526,24,1.0,-15.231156909573066,31.577007682816046,31.577007682816046,1110475760.7918603,0.06505236745598814,2.6994670344818474,1.0000001543187869,47.24908481585686,4.724908493353646e-08,1.000000185468276,3.6450792584558425,0.1568499688424136,0.011272840027231723,,nan,nan,nan,nan,nan,nan,nan,24,24,24,24,24,0,24,24,0,0,0,1,False,False,1.0,results/raw/smoke/C/C_diao_gaussian_smoke/fb-gvi_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,0,0.0,0.6151822881446403,47.42334687849393,47.42334687849393,1111018627.4547358,0.3453309550246906,2.9644356609282183,1.0,1.0,9.999999863553556e-10,1.0000000311494852,4.506536311840562,8.900475705891067,0.00058356998488307,,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,1,0.5,-1.2003073766924222,45.607857215925826,45.607857215925826,1110997844.9271145,0.18651986508067767,2.9498705648703543,1.0000000000000004,1.4999999992499997,1.4999999824096804e-09,1.0000000311494852,4.379097339487917,5.857448715462847,0.001263250014744699,,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,2,2,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,2,0.5,-2.9642324045620367,43.84393218632888,43.84393218632888,1110972393.0496325,0.1165937240171616,2.9310510330636292,0.9999999999999994,2.2499999971874995,2.249999998972072e-09,1.0000000311494852,4.302704396440134,3.8668273988751496,0.0018084899638779461,,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,0,0,0,4,4,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,3,0.5,-4.695370596708539,42.11279399800229,42.11279399800229,1110941222.9911664,0.09043717075728165,2.90802441290806,1.0000000000000004,3.374999991984373,3.374999972083938e-09,1.0000000311494854,4.2302659010622,2.5520599285259156,0.0023175699752755463,,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,0,0,0,6,6,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,4,0.5,-6.395290014058461,40.412874576583036,40.412874576583036,1110903050.5415518,0.0815919723405691,2.881577077972849,1.0000000000000007,5.062499979433593,5.06249999718057e-09,1.0000000311494854,4.1524747734634015,1.6817099783621186,0.0028243999695405364,,nan,nan,nan,nan,nan,nan,nan,4,4,4,4,4,0,0,0,8,8,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,5,0.5,-8.06251799288375,38.74564659790853,38.74564659790853,1110856303.312868,0.077712035263785,2.85307663338217,0.9999999999999981,7.593749949928707,7.593749927915559e-09,1.0000000311494852,4.070539991021401,1.1060919169814112,0.0033248100080527365,,nan,nan,nan,nan,nan,nan,nan,5,5,5,5,5,0,0,0,10,10,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,6,0.5,-9.696189671607739,37.11197492014396,37.11197492014396,1110799056.1737359,0.07454545728515616,2.8238530274339193,0.9999999999999974,11.39062488164429,1.139062492274696e-08,1.000000031149485,3.9876487199653994,0.7262436427916215,0.00382337998598814,,nan,nan,nan,nan,nan,nan,nan,6,6,6,6,6,0,0,0,12,12,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,7,0.5,-11.296351306591198,35.511813285209755,35.511813285209755,1110728952.2857149,0.07072649587954237,2.7944934636816634,0.9999999999999972,17.085937225156673,1.7085937266662384e-08,1.0000000311494863,3.9053075830422888,0.47617692760919283,0.004313629993703216,,nan,nan,nan,nan,nan,nan,nan,7,7,7,7,7,0,0,0,14,14,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,8,0.5,-12.863116641363154,33.94504795150368,33.94504795150368,1110643106.5354593,0.065719209365025,2.764683738698342,1.0000000000000009,25.628905618788092,2.5628905707417026e-08,1.000000031149486,3.8225847727912674,0.3118540892013447,0.004806379962246865,,nan,nan,nan,nan,nan,nan,nan,8,8,8,8,8,0,0,0,16,16,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,9,0.5,-14.395967843591912,32.412196748902474,32.412196748902474,1110537987.4499962,0.05929539169980257,2.7337841250357173,0.9999999999999969,38.44335793555155,3.844335807604872e-08,1.0000000311494863,3.737715344478077,0.20400727784484754,0.005293480004183948,,nan,nan,nan,nan,nan,nan,nan,9,9,9,9,9,0,0,0,18,18,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,10,0.5,-15.893875724263195,30.91428886892155,30.91428886892155,1110409272.847155,0.05150580394148562,2.7016046825884907,1.0000000000000036,57.665035794908505,5.766503583428658e-08,1.0000000311494903,3.650240410734357,0.13329605616724788,0.005773079989012331,,nan,nan,nan,nan,nan,nan,nan,10,10,10,10,10,0,0,0,20,20,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,11,0.5,-17.356024885777366,29.45213970595319,29.45213970595319,1110251673.4893909,0.04276520764282667,2.6686510141328945,1.0000000000000144,86.4975511984206,8.649755137563545e-08,1.0000000311494852,3.5616200616215705,0.0869891524353488,0.006287989963311702,,nan,nan,nan,nan,nan,nan,nan,11,11,11,11,11,0,0,0,22,22,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,12,0.5,-18.78235672632534,28.0258078621644,28.0258078621644,1110058717.8135953,0.03385556362761821,2.6356219292628293,1.0000000000000564,129.7463211862615,1.2974632163570593e-07,1.0000000311494894,3.4738130840378876,0.056709994061999454,0.006766479986254126,,nan,nan,nan,nan,nan,nan,nan,12,12,12,12,12,0,0,0,24,24,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,13,0.5,-20.173363563284827,26.634801027821002,26.634801027821002,1109822489.2973492,0.02572440351415833,2.602688994996831,0.9999999999999554,194.6194691538127,1.9461946958799302e-07,1.0000000311494786,3.3873463386909,0.0369403678223706,0.00725778000196442,,nan,nan,nan,nan,nan,nan,nan,13,13,13,13,13,0,0,0,26,26,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,14,0.5,-21.52936606129809,25.278798532454037,25.278798532454037,1109533306.1304836,0.019109303842646017,2.5693375209418123,0.9999999999999971,291.92917532316807,2.9192917576875045e-07,1.0000000311494759,3.300943056935847,0.024045833571027173,0.007730319979600608,,nan,nan,nan,nan,nan,nan,nan,14,14,14,14,14,0,0,0,28,28,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,15,0.5,-22.850055454021287,23.958109139940017,23.958109139940017,1109179330.6700683,0.014213139935516149,2.5349464049730224,1.0000000000000777,437.8936990677773,4.3789370034902357e-07,1.0000000311494925,3.21308094170508,0.01564019277714996,0.008216360001824796,,nan,nan,nan,nan,nan,nan,nan,15,15,15,15,15,0,0,0,30,30,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,16,0.5,-24.134778299734045,22.673386287426077,22.673386287426077,1108746093.8273098,0.010703939948900057,2.499476373725547,0.9999999999999674,656.8404047885275,6.56840406213889e-07,1.000000031149476,3.1237494316729975,0.01016349762346308,0.008688289963174611,,nan,nan,nan,nan,nan,nan,nan,16,16,16,16,16,0,0,0,32,32,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,17,0.5,-25.383228771260317,21.424935820120364,21.424935820120364,1108215917.0287027,0.008066566302737948,2.463521663428732,1.0000000000002043,985.2602836034152,9.85260286168918e-07,1.0000000311494468,3.0345042736729617,0.00659824475193133,0.009183659974951297,,nan,nan,nan,nan,nan,nan,nan,17,17,17,17,17,0,0,0,34,34,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,18,0.5,-26.59577271123324,20.212391880045377,20.212391880045377,1107567211.2038312,0.0059564172878793994,2.427652919939655,0.9999999999998184,1477.8896973521444,1.4778897008646322e-06,1.00000003114936,2.946769889630843,0.004280109831727863,0.009659699979238212,,nan,nan,nan,nan,nan,nan,nan,18,18,18,18,18,0,0,0,36,36,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,19,0.5,-27.773033763426838,19.035130825353455,19.035130825353455,1106773627.6927392,0.00426495999117954,2.391760523035102,1.0000000000000084,2216.832907911007,2.216832912021873e-06,1.0000000311494044,2.860270367291036,0.002774510387525633,0.010172929964028299,,nan,nan,nan,nan,nan,nan,nan,19,19,19,19,19,0,0,0,38,38,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,20,0.5,-28.915196440254174,17.892968151275404,17.892968151275404,1105803030.2386794,0.0029904563817728332,2.355139774808659,0.9999999999997358,3325.245676109453,3.3252456807177173e-06,1.000000031149488,2.773347163277227,0.001797261407970503,0.010659440013114363,,nan,nan,nan,nan,nan,nan,nan,20,20,20,20,20,0,0,0,40,40,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,21,0.5,-30.021797662548895,16.7863669282067,16.7863669282067,1104616252.140784,0.002111424127233592,2.317237410346311,0.9999999999999835,4987.86022123368,4.9878602278187894e-06,1.0000000311494284,2.684797141078143,0.0011631545631099114,0.011152529972605407,,nan,nan,nan,nan,nan,nan,nan,21,21,21,21,21,0,0,0,42,42,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,22,0.5,-31.09223297370274,15.715931617841525,15.715931617841525,1103165600.1175604,0.001545370683775864,2.278244250007262,1.0000000000000149,7481.771672835495,7.481771693508668e-06,1.0000000311497153,2.5951996271801714,0.0007519230557914039,0.011632859997916967,,nan,nan,nan,nan,nan,nan,nan,22,22,22,22,22,0,0,0,44,44,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,23,0.5,-32.1264202482855,14.681744343305525,14.681744343305525,1101393065.4573622,0.0011830029700735983,2.238876924364038,1.0000000000001616,11222.615526729478,1.1222615550966336e-05,1.0000000311494395,2.5062855570639333,0.000485523390369158,0.012121580017264932,,nan,nan,nan,nan,nan,nan,nan,23,23,23,23,23,0,0,0,46,46,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--KL,2083531526,24,0.5,-33.12488917567593,13.683275414874608,13.683275414874608,1099228198.0598512,0.0009396737950227273,2.199557377819201,1.0000000000014166,16833.828830301307,1.683382888784758e-05,1.00000003114947,2.4190266741556847,0.0003131924056925217,0.01259194000158459,,nan,nan,nan,nan,nan,nan,nan,24,24,24,24,24,0,0,0,48,48,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-kl_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,0,0.0,0.6151822881446403,47.42334687849393,47.42334687849393,1111018627.4547358,0.3453309550246906,2.9644356609282183,1.0,1.0,9.999999863553556e-10,1.0000000311494852,4.506536311840562,8.900475705891067,0.0007262500002980232,,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-r_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,1,0.5,-1.6172937521818271,45.19087083843928,45.19087083843928,1110992363.2899535,0.18651986508067767,2.945290025704095,0.9999999999999991,1.6487212698757674,1.6487212604256526e-09,1.0000000311494848,4.365605370775423,5.315074747218742,0.0015439200215041637,,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,1,1,2,0,0,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-r_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,2,0.5,-3.787206814496734,43.02095777352421,43.02095777352421,1110958641.7805321,0.11655313887014854,2.9189135424703343,0.9999999999999994,2.7182818248590612,2.718281829695255e-09,1.000000031149486,4.267231420837517,3.1758068384015443,0.0020386999822221696,,nan,nan,nan,nan,nan,nan,nan,2,2,2,2,2,2,2,4,0,0,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-r_seed0.csv
smoke,C,C_diao_gaussian_smoke,FR--R,2083531526,3,0.5,-5.907977991760141,40.90018659915069,40.90018659915069,1110915346.1967897,0.09022644071169937,2.8857467810172897,0.9999999999999973,4.481689058311466,4.481689047230257e-09,1.0000000311494839,4.165794702234018,1.8926572910659303,0.002523420029319823,,nan,nan,nan,nan,nan,nan,nan,3,3,3,3,3,3,3,6,0,0,0,1,False,False,0.5,results/raw/smoke/C/C_diao_gaussian_smoke/fr-r_seed0.csv
