tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,repair,equivariance_error_mean,equivariance_error_covariance,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,63,0.1,8.41469741402879,1.8095272280406975,1.8095272280406975,0.7458820467463068,0.2872824214272876,1.3981821246003554,0.0080367467941906,0.038951820220426106,0.03895182022042616,0.8036746794190585,1.0111361507760477,64.95724425844212,0.025386769033502787,,nan,nan,nan,nan,nan,nan,nan,63,63,63,63,63,0,0,0,126,126,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,64,0.1,8.31968002401962,1.7145098380315278,1.7145098380315278,0.7261148629368894,0.27565979540492525,1.376780362507203,0.008182791259394926,0.04268075294092599,0.042680752940926076,0.8182791259394913,0.9789551284762346,57.71621028094798,0.025772229011636227,,nan,nan,nan,nan,nan,nan,nan,64,64,64,64,64,0,0,0,128,128,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,65,0.1,8.227731859021185,1.6225616730330947,1.6225616730330947,0.705960193973016,0.264443255459836,1.3550946848105676,0.008320242323709452,0.046749298708186025,0.046749298708186046,0.8320242323709435,0.9469821143472587,51.24696989830373,0.026147519005462527,,nan,nan,nan,nan,nan,nan,nan,65,65,65,65,65,0,0,0,130,130,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,66,0.1,8.138831893878343,1.5336617078902521,1.5336617078902521,0.6854369193159915,0.25363442332475983,1.3331235272688307,0.008449267061948885,0.051184942562085015,0.05118494256208504,0.844926706194887,0.9152330356135983,45.47118436908319,0.0265195689862594,,nan,nan,nan,nan,nan,nan,nan,66,66,66,66,66,0,0,0,132,132,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,67,0.1,8.052957645184648,1.4477874591965563,1.4477874591965563,0.6645666295564789,0.24323339430093222,1.31086429812829,0.008570084445877073,0.05601671558133878,0.05601671558133881,0.857008444587707,0.8837222677518075,40.31797707226511,0.02690662903478369,,nan,nan,nan,nan,nan,nan,nan,67,67,67,67,67,0,0,0,134,134,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,68,0.1,7.970085307055863,1.3649151210677717,1.3649151210677717,0.6433737444281763,0.23323861646483637,1.2883134819569497,0.008682956210800636,0.0612751439086192,0.06127514390861923,0.8682956210800625,0.8524630211756536,35.723290118119266,0.027285629010293633,,nan,nan,nan,nan,nan,nan,nan,68,68,68,68,68,0,0,0,136,136,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,69,0.1,7.890189845289033,1.285019659300942,1.285019659300942,0.6218856168268931,0.22364673142314198,1.2654668549582644,0.008788178169680229,0.06699216285749683,0.06699216285749696,0.8788178169680221,0.8214677472587132,31.629287147437516,0.027685159002430737,,nan,nan,nan,nan,nan,nan,nan,69,69,69,69,69,0,0,0,138,138,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,70,0.1,7.813245049097713,1.2080748631096228,1.2080748631096228,0.600132619134338,0.21445241771241214,1.2423198011531396,0.008886072135126991,0.0732009898797114,0.07320098987971146,0.8886072135126979,0.790748573087207,27.983800215615602,0.028064889018423855,,nan,nan,nan,nan,nan,nan,nan,70,70,70,70,70,0,0,0,140,140,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,71,0.1,7.739223539406853,1.1340533534187622,1.1340533534187622,0.5781482080721873,0.20564827362008356,1.2188677043302987,0.008976978558386589,0.0799359498024313,0.07993594980243134,0.8976978558386569,0.7603177572902443,24.73981862494671,0.02844478900078684,,nan,nan,nan,nan,nan,nan,nan,71,71,71,71,71,0,0,0,142,142,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,72,0.1,7.668096733876592,1.0629265478885,1.0629265478885,0.5559689643163725,0.19722476777620374,1.1951063796151937,0.009061249949166737,0.08723224554258982,0.08723224554258995,0.9061249949166718,0.7301881441786501,21.855017505495024,0.02883791900239885,,nan,nan,nan,nan,nan,nan,nan,72,72,72,72,72,0,0,0,144,144,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,73,0.1,7.599834771132521,0.9946645851444302,0.9946645851444302,0.5336346031150848,0.18917027479136717,1.1710325025816337,0.009139245101930494,0.09512566753804075,0.09512566753804076,0.9139245101930487,0.700373583394514,19.29132389648909,0.029221198987215757,,nan,nan,nan,nan,nan,nan,nan,73,73,73,73,73,0,0,0,146,146,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,74,0.1,7.5344063995908535,0.9292362136027632,0.9292362136027632,0.5111879520935225,0.1814712011900465,1.1466439940015918,0.00921132412335674,0.10365223548263526,0.10365223548263536,0.9211324123356719,0.6708892793487962,17.01451806938781,0.029603008995763958,,nan,nan,nan,nan,nan,nan,nan,74,74,74,74,74,0,0,0,148,148,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,75,0.1,7.47177883912606,0.8666086531379698,0.8666086531379698,0.48867489221504445,0.1741121955985713,1.1219403247144721,0.009277844231837694,0.11284776670210911,0.1128477667021092,0.9277844231837671,0.6417520394729037,14.993867866162969,0.02999188902322203,,nan,nan,nan,nan,nan,nan,nan,75,75,75,75,75,0,0,0,150,150,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,76,0.1,7.411917625982494,0.8067474399944026,0.8067474399944026,0.46614425745010524,0.16707642803677594,1.0969227169340252,0.009339156282557845,0.1227473667516709,0.12274736675167107,0.933915628255784,0.6129804018103333,13.201793895277827,0.03036890900693834,,nan,nan,nan,nan,nan,nan,nan,76,76,76,76,76,0,0,0,152,152,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,77,0.1,7.354786452257664,0.7496162662695736,0.7496162662695736,0.443647688078454,0.16034591723081226,1.0715942340496576,0.009395601960075151,0.1333848396437516,0.1333848396437517,0.939560196007514,0.5845946385303873,11.613563520221263,0.03075393900508061,,nan,nan,nan,nan,nan,nan,nan,77,77,77,77,77,0,0,0,154,154,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,78,0.1,7.300347010694427,0.695176824706337,0.695176824706337,0.4212394317806485,0.15390188254193865,1.0459597684828723,0.009447511573504184,0.14479201760315757,0.14479201760315777,0.9447511573504171,0.5566166495168695,10.207011676759272,0.031127378984820098,,nan,nan,nan,nan,nan,nan,nan,78,78,78,78,78,0,0,0,156,156,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,79,0.1,7.248558853414851,0.643388667426759,0.643388667426759,0.3989760859022903,0.14772509822795712,1.0200259539835281,0.009495202386465621,0.15699801345075123,0.1569980134507514,0.9495202386465615,0.5290697759449038,8.962286653095218,0.031501238991040736,,nan,nan,nan,nan,nan,nan,nan,79,79,79,79,79,0,0,0,158,158,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,80,0.1,7.1993792699072685,0.594209083919178,0.594209083919178,0.3769162737103828,0.14179623163916524,0.99380104246302,0.009538977414048995,0.1700284026511823,0.17002840265118246,0.9538977414048984,0.5019785746909423,7.861619054181021,0.03188969899201766,,nan,nan,nan,nan,nan,nan,nan,80,80,80,80,80,0,0,0,160,160,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,81,0.1,7.1527631855827085,0.5475929995946176,0.5475929995946176,0.3551202473720202,0.13609615256394172,0.9672947939746029,0.009579124621358886,0.1839043466855453,0.18390434668554545,0.9579124621358859,0.4753685983420051,6.889112244910501,0.03226269903825596,,nan,nan,nan,nan,nan,nan,nan,81,81,81,81,81,0,0,0,162,162,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,82,0.1,7.108663078241491,0.5034928922533997,0.5034928922533997,0.333649411058213,0.13060620710294063,0.9405184303161142,0.009615916462104053,0.19864167461464688,0.19864167461464713,0.961591646210404,0.44926622150833506,6.030552628788979,0.03265396901406348,,nan,nan,nan,nan,nan,nan,nan,82,82,82,82,82,0,0,0,164,164,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,83,0.1,7.067028906561055,0.46185872057296495,0.46185872057296495,0.31256575927417785,0.12530845506218516,0.9134846973569348,0.00964960970058694,0.21424994528437316,0.21424994528437347,0.9649609700586917,0.4236985425029942,5.273238173944902,0.03303195902844891,,nan,nan,nan,nan,nan,nan,nan,83,83,83,83,83,0,0,0,166,166,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,84,0.1,7.027808042861285,0.42263785687319344,0.42263785687319344,0.29193122843320995,0.12018587406445573,0.8862080689556475,0.009680445465907406,0.23073151829578523,0.23073151829578542,0.9680445465907392,0.398693371946202,4.605823653411609,0.03340134903555736,,nan,nan,nan,nan,nan,nan,nan,84,84,84,84,84,0,0,0,168,168,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,85,0.1,6.990945202347008,0.385775016358916,0.385775016358916,0.27180696389250464,0.11522253590150967,0.8587051075556404,0.009708649492865236,0.24808066722450964,0.2480806672245099,0.9708649492865222,0.37427929922098624,4.018181127495382,0.03378187899943441,,nan,nan,nan,nan,nan,nan,nan,85,85,85,85,85,0,0,0,170,170,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,86,0.1,6.956382362907877,0.35121217691978546,0.35121217691978546,0.25225251006353083,0.11040376100238626,0.8309949753212487,0.009734432509668507,0.2662827731437707,0.26628277314377097,0.9734432509668494,0.350485807267543,3.5012742671510306,0.034155528992414474,,nan,nan,nan,nan,nan,nan,nan,86,86,86,86,86,0,0,0,172,172,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,87,0.1,6.924058673197322,0.31888848720923146,0.31888848720923146,0.23332493751832983,0.10571625554914205,0.8031000676071578,0.009757990737949923,0.28531363973763946,0.2853136397376396,0.9757990737949913,0.3273433893160754,3.047045200586322,0.0345249290112406,,nan,nan,nan,nan,nan,nan,nan,87,87,87,87,87,0,0,0,174,174,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,88,0.1,6.893910351644136,0.2887401656560461,0.2887401656560461,0.21507792777661336,0.10114823326566803,0.7750467203881969,0.009779506475635236,0.30513897262097395,0.30513897262097445,0.9779506475635219,0.3048836106889125,2.6483126602171367,0.03490524902008474,,nan,nan,nan,nan,nan,nan,nan,88,88,88,88,88,0,0,0,176,176,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,89,0.1,6.865870584573266,0.2607003985851759,0.2607003985851759,0.19756084306231383,0.09668952090578052,0.7468659275417652,0.009799148737825968,0.3257140643855898,0.32571406438559003,0.9799148737825931,0.28313905667978406,2.298680310756875,0.035277098999358714,,nan,nan,nan,nan,nan,nan,nan,89,89,89,89,89,0,0,0,178,178,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,90,0.1,6.839869436902108,0.2346992509140171,0.2346992509140171,0.18081781405053893,0.09233164364341052,0.7185939945426836,0.009817073935014166,0.3469837229561785,0.3469837229561789,0.9817073935014153,0.2621431144348499,1.9924542472642484,0.035658348992001265,,nan,nan,nan,nan,nan,nan,nan,90,90,90,90,90,0,0,0,180,180,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,91,0.1,6.815833793106603,0.21066360711851329,0.21066360711851329,0.16488688275721267,0.08806788448058817,0.6902730533746626,0.00983342657163303,0.3688824738411284,0.36888247384112893,0.9833426571633024,0.24192955207682496,1.7245687593295684,0.036036059027537704,,nan,nan,nan,nan,nan,nan,nan,91,91,91,91,91,0,0,0,182,182,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,92,0.1,6.793687348607533,0.18851716261944174,0.18851716261944174,0.14979923959897273,0.08389331081247961,0.6619513695392953,0.009848339951172961,0.3913350568385069,0.39133505683850717,0.9848339951172955,0.22253188015848815,1.490519559371888,0.036406319006346166,,nan,nan,nan,nan,nan,nan,nan,92,92,92,92,92,0,0,0,184,184,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,93,0.1,6.7733506719236924,0.16818048593560198,0.16818048593560198,0.13557859278550452,0.07980476157787077,0.6336833852961288,0.00986193687688456,0.41425722505123885,0.4142572250512392,0.9861936876884551,0.20398250608399174,1.286303765256501,0.036803158989641815,,nan,nan,nan,nan,nan,nan,nan,93,93,93,93,93,0,0,0,186,186,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,94,0.1,6.754741355681102,0.14957116969301154,0.14957116969301154,0.1222407043679327,0.07580078991975385,0.6055294622512154,0.00987433033947858,0.4375568393492614,0.4375568393492621,0.987433033947857,0.1863117180404746,1.1083660074962942,0.0371815690305084,,nan,nan,nan,nan,nan,nan,nan,94,94,94,94,94,0,0,0,188,188,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,95,0.1,6.737774269983275,0.13260408399518364,0.13260408399518364,0.10979312053087607,0.0718815587498502,0.5775553091046617,0.009885624185254993,0.46113523566133274,0.4611352356613332,0.988562418525496,0.16954655783501227,0.9535500980905426,0.03755809902213514,,nan,nan,nan,nan,nan,nan,nan,95,95,95,95,95,0,0,0,190,190,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,96,0.1,6.722361925168826,0.11719173918073639,0.11719173918073639,0.09823511448238849,0.06804868970002055,0.5498311044347323,0.00989591375979065,0.4848888268820845,0.48488882688208507,0.9895913759790632,0.15370965886506974,0.8190557519872507,0.03794722899328917,,nan,nan,nan,nan,nan,nan,nan,96,96,96,96,96,0,0,0,192,192,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,97,0.1,6.708414943283744,0.10324475729565152,0.10324475729565152,0.08755784926284264,0.06430506924479223,0.5224303474670605,0.00990528652372199,0.5087108870461009,0.5087108870461016,0.9905286523721998,0.1388181341416711,0.7023998948445992,0.03833034902345389,,nan,nan,nan,nan,nan,nan,nan,97,97,97,97,97,0,0,0,194,194,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,98,0.1,6.695842629501073,0.09067244351298209,0.09067244351298209,0.07774475588365336,0.060654618890714884,0.4954284897088381,0.009913822638315459,0.5324934540167978,0.5324934540167983,0.9913822638315436,0.1248825988336292,0.601382124635492,0.03871821903157979,,nan,nan,nan,nan,nan,nan,nan,98,98,98,98,98,0,0,0,196,196,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,99,0.1,6.684553627092761,0.07938344110466938,0.07938344110466938,0.06877211045974667,0.05710203890377878,0.4689014154178742,0.009921595519456962,0.5561292793351714,0.556129279335172,0.9921595519456963,0.1119064024335718,0.5140539224623355,0.03910602902760729,,nan,nan,nan,nan,nan,nan,nan,99,99,99,99,99,0,0,0,198,198,0,1,False,False,0.1
smoke,A,A_covariance_burnin_smoke,FR--KL,1582940024,100,0.1,6.674456633183184,0.06928644719509391,0.06928644719509391,0.06060978344888348,0.05365253683066492,0.4429238480161384,0.009928672359446266,0.5795137508084933,0.5795137508084942,0.9928672359446262,0.09988512872977051,0.438691232429009,0.03948829899309203,,nan,nan,nan,nan,nan,nan,nan,100,100,100,100,100,0,0,0,200,200,0,1,False,False,0.1
