tier,experiment,job_id,method,seed,iteration,step_size,objective,objective_gap,exact_gaussian_kl,w2_squared,mean_error,covariance_error,covariance_min_eigenvalue,covariance_max_eigenvalue,relative_covariance_min_eigenvalue,relative_covariance_max_eigenvalue,gaussian_core_rate,fisher_rao_residual_squared,bures_wasserstein_residual_squared,wall_time_seconds,algorithm_seconds,repair,equivariance_error_mean,equivariance_error_covariance,equivariance_error_back,local_gamma,local_lambda,predictive_nll,classification_error,brier,iterations,gradient_evaluations,hessian_evaluations,oracle_pairs,expectation_evaluations,matrix_exponentials,matrix_square_roots,eigendecompositions,cholesky_factorizations,cholesky_solves,roundoff_repairs,batch_size,quadratic_rescue,raw_mean_ablation,normalized_step_size,problem_instance,local_kl_gamma,local_discrete_rate,predicted_contraction,local_radius,alpha,beta,alpha_star,beta_star,kappa_star,lambda_0_star,lambda_0_star_max,lambda_max_star,certified_gap,grid_condition,grid_lambda0
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,42,0.1,10.795210999706148,4.190040813718053,4.190040813718053,1.037211243680501,0.5709000639179704,1.7435876378854156,0.0040863848070556465,0.0066272349234456854,0.006627234923445706,0.4086384807055643,0.24659681003402,1.6105012282898263,530.5710921763739,0.027814909000881016,0.004232419771142304,,nan,nan,nan,nan,nan,nan,nan,nan,42,42,42,42,42,42,42,84,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,265.28554608818695,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,43,0.1,10.635028845509208,4.029858659521114,4.029858659521114,1.0251695204257234,0.5551273381404223,1.7274021674243623,0.004335326050286993,0.007319374975203366,0.0073193749752033625,0.4335326050286986,0.254956242481487,1.5814759503108529,474.9472740209174,0.028215169033501297,0.004328899784013629,,nan,nan,nan,nan,nan,nan,nan,nan,43,43,43,43,43,43,43,86,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,237.4736370104587,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,44,0.1,10.477770285523569,3.8726000995354815,3.8726000995354815,1.0126730740858945,0.5390795347405086,1.710743209354818,0.004587997068635042,0.008083241767578204,0.008083241767578207,0.45879970686350346,0.2628473943437534,1.55139517217416,424.83533002865795,0.02860778901958838,0.004425219784025103,,nan,nan,nan,nan,nan,nan,nan,nan,44,44,44,44,44,44,44,88,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,212.41766501432897,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,45,0.1,10.323537841516115,3.7183676555280205,3.7183676555280205,0.9997129870460448,0.5228258112549096,1.6936361572348453,0.0048431415447461965,0.008926145589112906,0.008926145589112908,0.48431415447461856,0.27026721780937596,1.520358503638841,379.718093234398,0.028998459049034864,0.004521059803664684,,nan,nan,nan,nan,nan,nan,nan,nan,45,45,45,45,45,45,45,90,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,189.859046617199,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,46,0.1,10.172424013705575,3.567253827717483,3.567253827717483,0.9862808666960593,0.5064371020838683,1.6761049547830689,0.0050994473658062195,0.009856114876312612,0.00985611487631263,0.5099447365806213,0.2772322265410941,1.4884734737557086,339.12590891177956,0.029400899016764015,0.004617289756424725,,nan,nan,nan,nan,nan,nan,nan,nan,46,46,46,46,46,46,46,92,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,169.56295445588978,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,47,0.1,10.024510572343521,3.4193403863554304,3.4193403863554304,0.9723689335167174,0.4899844252394713,1.65817137618679,0.005355572997743193,0.010881960853619612,0.010881960853619628,0.5355572997743185,0.2837774359655802,1.455852207371246,302.6319662216887,0.02979344903724268,0.004712939728051424,,nan,nan,nan,nan,nan,nan,nan,nan,47,47,47,47,47,47,47,94,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,151.31598311084434,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,48,0.1,9.87986817687287,3.274697990884776,3.274697990884776,0.9579701207751261,0.4735372007813419,1.6398545090401895,0.005610175321090746,0.012013346674727032,0.01201334667472703,0.561017532109074,0.28995401526533804,1.4226080208818606,269.8481341408421,0.03019435901660472,0.004808999772649258,,nan,nan,nan,nan,nan,nan,nan,nan,48,48,48,48,48,48,48,96,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,134.92406707042105,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,49,0.1,9.738556325519117,3.1333861395310216,3.1333861395310216,0.94307818602241,0.4571616818715587,1.6211704723943385,0.0058619377170381496,0.013260861068643383,0.013260861068643397,0.5861937717038139,0.2958258510392316,1.388852183129913,240.4212585323707,0.030583299056161195,0.00490447977790609,,nan,nan,nan,nan,nan,nan,nan,nan,49,49,49,49,49,49,49,98,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,120.21062926618535,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,50,0.1,9.600623614522862,2.9954534285347667,2.9954534285347667,0.927687834120337,0.4409195943650144,1.6021323776253111,0.006109597162728614,0.014636096403097397,0.01463609640309743,0.6109597162728606,0.3014653690596386,1.3546910683644815,214.02987685284552,0.030981929041445255,0.0050012198043987155,,nan,nan,nan,nan,nan,nan,nan,nan,50,50,50,50,50,50,50,100,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,107.01493842642276,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,51,0.1,9.466108264988438,2.860938079000349,2.860938079000349,0.9117948511075188,0.4248670657276775,1.5827505131374149,0.006351969158727814,0.016151730961527826,0.01615173096152781,0.6351969158727806,0.3069490687081738,1.320223881567978,190.3813066264406,0.03138748905621469,0.0050987397553399205,,nan,nan,nan,nan,nan,nan,nan,nan,51,51,51,51,51,51,51,102,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,95.1906533132203,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,52,0.1,9.335038859078438,2.7298686730903463,2.7298686730903463,0.8953962479037038,0.4090538998232723,1.5630327089619744,0.006587969462492807,0.017821615083156283,0.017821615083156276,0.6587969462492798,0.3123532730667569,1.285541068617184,169.20906396264522,0.03178252902580425,0.005195229721721262,,nan,nan,nan,nan,nan,nan,nan,nan,52,52,52,52,52,52,52,104,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,84.60453198132261,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,53,0.1,9.207435217898023,2.6022650319099307,2.6022650319099307,0.8784904126779649,0.393523223114136,1.5429848177149403,0.006816631823610353,0.019660860633019802,0.01966086063301983,0.681663182361034,0.31775057413073815,1.2507234448687723,150.2705694378076,0.0321890790364705,0.005292469752021134,,nan,nan,nan,nan,nan,nan,nan,nan,53,53,53,53,53,53,53,106,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,75.1352847189038,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,54,0.1,9.083309351721418,2.4781391657333267,2.4781391657333267,0.8610772706813212,0.3783114936321802,1.5226112371416705,0.007037121186179744,0.021685933044315306,0.021685933044315306,0.7037121186179741,0.32320735742532586,1.2158419978649375,133.345100817233,0.03258608904434368,0.0053893597214482725,,nan,nan,nan,nan,nan,nan,nan,nan,54,54,54,54,54,54,54,108,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,66.6725504086165,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,55,0.1,8.962666418879172,2.35749623289108,2.35749623289108,0.8431584504427879,0.36344883091245994,1.5019153984642466,0.0072487421137297685,0.023914744902475017,0.023914744902475006,0.7248742113729755,0.3287826364552043,1.1809582545758082,118.23195537877359,0.032983139040879905,0.005487439746502787,,nan,nan,nan,nan,nan,nan,nan,nan,55,55,55,55,55,55,55,110,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,59.115977689386796,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,56,0.1,8.8455056412224,2.2403354552343084,2.2403354552343084,0.8247374553966008,0.34895959718361935,1.4809001543324771,0.007450942475149445,0.026366749712244387,0.02636674971224441,0.7450942475149437,0.3345282383845002,1.146125060006745,104.74878883847028,0.033387179020792246,0.005584159749560058,,nan,nan,nan,nan,nan,nan,nan,nan,56,56,56,56,56,56,56,112,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,52.37439441923514,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,57,0.1,8.731821139378294,2.1266509533902043,2.1266509533902043,0.8058198401723766,0.33486314103509335,1.4595680191542684,0.007643312682361982,0.029063034098803776,0.029063034098803807,0.7643312682361969,0.340490187764681,1.1113875970349167,92.7301027580924,0.03378006903221831,0.005680869740899652,,nan,nan,nan,nan,nan,nan,nan,nan,57,57,57,57,57,57,57,114,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,46.3650513790462,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,58,0.1,8.621602667396656,2.016432481408566,2.016432481408566,0.7864133908561937,0.3211746068166976,1.4379212402908852,0.007825580973982773,0.03202640623514976,0.032026406235149824,0.7825580973982755,0.34671096554662,1.0767844870927339,82.02585743935137,0.034186369040980935,0.005779669736512005,,nan,nan,nan,nan,nan,nan,nan,nan,58,58,58,58,58,58,58,116,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,41.012928719675685,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,59,0.1,8.514836241336695,1.9096660553486051,1.9096660553486051,0.766528308444519,0.30790571682428575,1.415961707317295,0.007997605383473171,0.035281477754915046,0.0352814777549151,0.7997605383473159,0.3532322024400857,1.0423488433020802,72.50019227933065,0.03458127903286368,0.005875319766346365,,nan,nan,nan,nan,nan,nan,nan,nan,59,59,59,59,59,59,59,118,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,36.250096139665324,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,60,0.1,8.411504667850314,1.806334481862224,1.806334481862224,0.7461773944149338,0.2950654478422007,1.3936907339941484,0.00815936311234275,0.038854735798627145,0.038854735798627194,0.815936311234274,0.3600973171485073,1.0081091939352314,64.03024003192355,0.03497516905190423,0.005972139770165086,,nan,nan,nan,nan,nan,nan,nan,nan,60,60,60,60,60,60,60,120,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,32.01512001596178,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,61,0.1,8.311587985698782,1.706417799710692,1.706417799710692,0.725376236815916,0.28266054634691085,1.3711087695917323,0.008310938052344384,0.042774601150861256,0.04277460115086127,0.8310938052344374,0.36735363853228065,0.9740902449004095,56.505025147473546,0.035378219035919756,0.0060676997527480125,,nan,nan,nan,nan,nan,nan,nan,nan,61,61,61,61,61,61,61,122,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,28.252512573736773,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,62,0.1,8.215063835167017,1.6098936491789257,1.6098936491789257,0.7041433945651587,0.27069585413018277,1.3482151092942802,0.008452507173852685,0.04707146765865877,0.04707146765865885,0.8452507173852678,0.37505365189965384,0.9403134956827762,49.82443922557151,0.03576868900563568,0.006162849778775126,,nan,nan,nan,nan,nan,nan,nan,nan,62,62,62,62,62,62,62,124,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,24.912219612785755,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,63,0.1,8.121907768194932,1.5167375822068427,1.5167375822068427,0.6825005768162691,0.2591744443695288,1.3250076754346605,0.008584326432190727,0.05177771728649956,0.05177771728649959,0.8584326432190712,0.38325516763223527,0.9067977560068283,43.89828861096446,0.03616656904341653,0.006259669782593846,,nan,nan,nan,nan,nan,nan,nan,nan,63,63,63,63,63,63,63,126,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,21.94914430548223,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,64,0.1,8.032093507107614,1.4269233211195218,1.4269233211195218,0.6604728134120186,0.2480975935354004,1.3014829317843273,0.008706716752124366,0.0569277042763275,0.05692770427632758,0.8706716752124354,0.3920204002967374,0.8735596257319048,38.645410383953994,0.03655441902810708,0.0063541397685185075,,nan,nan,nan,nan,nan,nan,nan,nan,64,64,64,64,64,64,64,128,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,19.322705191976997,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,65,0.1,7.94559315384948,1.3404229678613913,1.3404229678613913,0.6380886117030623,0.23746463393966852,1.277635973388683,0.008820050545136819,0.0625577009690587,0.06255770096905869,0.88200505451368,0.4014141378319424,0.840613997212875,33.99285360324231,0.03694251901470125,0.006448729778639972,,nan,nan,nan,nan,nan,nan,nan,nan,65,65,65,65,65,65,65,130,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,16.996426801621155,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,66,0.1,7.862377346370385,1.2572071603822947,1.2572071603822947,0.6153800944742138,0.2272727431991611,1.2534608074923534,0.008924739104878439,0.06870579694588759,0.06870579694588758,0.8924739104878421,0.41150134215068973,0.8079746202868227,29.875122838102577,0.03733852901495993,0.006544529809616506,,nan,nan,nan,nan,nan,nan,nan,nan,66,66,66,66,66,66,66,132,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,14.937561419051288,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,67,0.1,7.782415355692127,1.1772451697040376,1.1772451697040376,0.5923831134452028,0.21751672963719745,1.228950811161534,0.009021221121571813,0.07541174231840111,0.0754117423184012,0.9021221121571796,0.42234462783962046,0.7756547408298334,26.23348096086989,0.03772813902469352,0.0066389498533681035,,nan,nan,nan,nan,nan,nan,nan,nan,67,67,67,67,67,67,67,134,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,13.116740480434945,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,68,0.1,7.705675117020597,1.100504931032508,1.100504931032508,0.5691373327987074,0.20818886714010398,1.2040993230601496,0.009109952461918274,0.08271672530927202,0.08271672530927208,0.9109952461918251,0.43400209691626523,0.7436677917646255,23.015308013776046,0.03812673903303221,0.006735259899869561,,nan,nan,nan,nan,nan,nan,nan,nan,68,68,68,68,68,68,68,136,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,11.507654006888023,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,69,0.1,7.632123191153335,1.0269530051652436,1.0269530051652436,0.5456862773654397,0.19927882078485074,1.1789003050438052,0.009191397280667679,0.09066307381404223,0.09066307381404232,0.9191397280667669,0.4465259592296857,0.7120280879351311,20.17351282630402,0.03852272900985554,0.006831489852629602,,nan,nan,nan,nan,nan,nan,nan,nan,69,69,69,69,69,69,69,138,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,10.08675641315201,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,70,0.1,7.561724657750712,0.9565544717626212,0.9565544717626212,0.5220773403313616,0.19077368803345027,1.1533489974249604,0.009266020464977182,0.09929387053515024,0.09929387053515033,0.9266020464977183,0.45996224731097257,0.6807514595316783,17.665994003206663,0.03891397902043536,0.006926229863893241,,nan,nan,nan,nan,nan,nan,nan,nan,70,70,70,70,70,70,70,140,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,8.832997001603331,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,71,0.1,7.494442948628716,0.8892727626406266,0.8892727626406266,0.4983617454529455,0.18265816225484044,1.127442492031108,0.009334281362962918,0.10865247166940874,0.1086524716694089,0.9334281362962904,0.47435175978879895,0.6498557564299725,15.455146948974212,0.03931114904116839,0.007020539895165712,,nan,nan,nan,nan,nan,nan,nan,nan,71,71,71,71,71,71,71,142,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,7.727573474487106,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,72,0.1,7.430239635642342,0.8250694496542507,0.8250694496542507,0.4745944585973383,0.17491480857864136,1.1011801597603936,0.009396628712332196,0.11878192016574182,0.11878192016574182,0.939662871233219,0.4897321652492065,0.6193611685015332,13.507413729442971,0.039698429056443274,0.0071155098848976195,,nan,nan,nan,nan,nan,nan,nan,nan,72,72,72,72,72,72,72,144,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,6.753706864721486,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,73,0.1,7.369074192529287,0.7639040065411963,0.7639040065411963,0.450834042835826,0.1675244289532045,1.074563892565052,0.00945349666190464,0.1297242464192172,0.1297242464192173,0.9453496661904628,0.5061409985759368,0.5892903321720937,11.792872763888072,0.04009259905433282,0.007219489896669984,,nan,nan,nan,nan,nan,nan,nan,nan,73,73,73,73,73,73,73,146,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,5.896436381944036,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,74,0.1,7.310903752155232,0.7057335661671399,0.7057335661671399,0.4271424502750207,0.16046648531804866,1.0475981503215053,0.009505301766103803,0.14151965209895592,0.1415196520989561,0.9505301766103798,0.5236191135396406,0.5596682262302238,10.28486555363991,0.04048998904181644,0.0073166498914361,,nan,nan,nan,nan,nan,nan,nan,nan,74,74,74,74,74,74,74,148,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,5.142432776819955,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,75,0.1,7.255682879366175,0.6505126933780847,0.6505126933780847,0.403584742411167,0.1537195475495347,1.0202898363391162,0.009552440827985795,0.15420557677348318,0.15420557677348332,0.9552440827985796,0.5422140433844852,0.5305218935950966,8.959657852520825,0.04088757903082296,0.0074147298582829535,,nan,nan,nan,nan,nan,nan,nan,nan,75,75,75,75,75,75,75,150,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,4.479828926260413,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,76,0.1,7.20336337519036,0.5981931892022679,0.5981931892022679,0.38022872929505697,0.14726173582383129,0.9926480562242438,0.009595289468047248,0.16781565220969166,0.16781565220969177,0.9595289468047218,0.5619826826197106,0.5018800536766528,7.796132847628288,0.04129639902384952,0.007511539850383997,,nan,nan,nan,nan,nan,nan,nan,nan,76,76,76,76,76,76,76,152,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,3.898066423814144,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,77,0.1,7.153894121172612,0.5487239351845208,0.5487239351845208,0.3571445166068465,0.14107113395073298,0.9646838385350811,0.009634201302129568,0.1823785557234741,0.18237855572347422,0.9634201302129537,0.5829927458469661,0.47377268638906894,6.775514037184903,0.04169074899982661,0.007608169864397496,,nan,nan,nan,nan,nan,nan,nan,nan,77,77,77,77,77,77,77,154,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,3.3877570185924517,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,78,0.1,7.107220964416201,0.5020507784281103,0.5020507784281103,0.3344039493823199,0.13512615924038848,0.9364099081237809,0.009669507620700683,0.19791678168993895,0.19791678168993915,0.9669507620700672,0.6053225801363569,0.44623067021808677,5.881115569052159,0.04209388903109357,0.007712959893979132,,nan,nan,nan,nan,nan,nan,nan,nan,78,78,78,78,78,78,78,156,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,2.9405577845260793,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,79,0.1,7.063286635987491,0.45811644999939927,0.45811644999939927,0.3120799421677142,0.12940588362711167,0.9078406017908747,0.009701517472427472,0.2144453590774876,0.21444535907748793,0.9701517472427463,0.6290590921275074,0.4192855421991676,5.098117852191765,0.04248813900630921,0.007807039888575673,,nan,nan,nan,nan,nan,nan,nan,nan,79,79,79,79,79,79,79,158,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,2.5490589260958827,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,80,0.1,7.022030689246835,0.41686050325874385,0.41686050325874385,0.29024568831760944,0.1238903083992378,0.8789920003692573,0.009730518066313937,0.23197055227805063,0.23197055227805088,0.9730518066313909,0.6542937758710524,0.3929694193942935,4.413366291802602,0.04287829902023077,0.007902739860583097,,nan,nan,nan,nan,nan,nan,nan,nan,80,80,80,80,80,80,80,160,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,2.206683145901301,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,81,0.1,6.983389441661175,0.37821925567308434,0.37821925567308434,0.2689737463341739,0.11856059981628768,0.8498823232289288,0.009756775418076154,0.25048859199411533,0.2504885919941156,0.9756775418076136,0.6811170618658888,0.3673150841912633,3.8151910451299376,0.04328202904434875,0.007999989844392985,,nan,nan,nan,nan,nan,nan,nan,nan,81,81,81,81,81,81,81,162,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,1.9075955225649688,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,82,0.1,6.947295904465788,0.3421257184776978,0.3421257184776978,0.2483350086544498,0.11339929465801642,0.8205325940077263,0.009780535177370433,0.2699844917394824,0.2699844917394827,0.9780535177370406,0.7096114190191358,0.3423561959494266,3.293245763396541,0.04367983900010586,0.008096279867459089,,nan,nan,nan,nan,nan,nan,nan,nan,82,82,82,82,82,82,82,164,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,1.6466228816982704,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,83,0.1,6.9136796892458,0.3085095032577096,0.3085095032577096,0.22839756785724183,0.1083904835409799,0.7909675451208154,0.009802023582670088,0.2904310126651882,0.2904310126651885,0.9802023582670059,0.7398437999062776,0.3181275562209187,2.8383633841380838,0.04408084903843701,0.008200639917049557,,nan,nan,nan,nan,nan,nan,nan,nan,83,83,83,83,83,83,83,166,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,1.4191816920690419,100.0,0.0001
smoke,A,A_covariance_burnin_smoke,FR--R,1582940024,84,0.1,6.8824668884825355,0.2772967024944448,0.2772967024944448,0.20922550623494107,0.10351997639525483,0.7612166889593855,0.009821448499817816,0.3117878438667137,0.311787843866714,0.9821448499817789,0.7718581048485305,0.2946653303724105,2.442427168660249,0.04447419900679961,0.008296699961647391,,nan,nan,nan,nan,nan,nan,nan,nan,84,84,84,84,84,84,84,168,0,0,0,1,False,False,0.1,0,nan,nan,nan,nan,1.0000000000000016,100.00000000000003,1.0,1.0,1.0,9.999999999999999e-05,0.009999999999999992,1.0,1.2212135843301244,100.0,0.0001
